target_class,viewpoint,pair_stage_observation_count,third_stage_observation_count,pair_stage_scene_support,third_stage_scene_support,pair_stage_mean_marginal_target_ap50_95,third_stage_mean_marginal_target_ap50_95,combined_marginal_target_ap50_95,pair_stage_mean_marginal_target_strict_quality_iou50,third_stage_mean_marginal_target_strict_quality_iou50,combined_marginal_target_strict_quality_iou50
tank,ellow-radnear-az270,3,186,11,249,0.03524305458284086,0.001503136223671666,0.018373095403256264,0.06230278266460765,0.007163628398885939,0.034733205531746796
tank,elmid-radnear-az270,0,19,0,26,nan,0.045674342097175344,0.045674342097175344,nan,0.034600808647623015,0.034600808647623015
tank,elmid-radnear-az315,1,48,6,68,0.010249999721844927,0.05184661677890804,0.031048308250376484,0.030382763496784704,0.03832854049165945,0.03435565199422208
tank,elhigh-radfar-az000,5,181,17,269,0.14655723880631505,0.04198300572167788,0.09427012226399646,0.05221682793519637,0.015974274907101023,0.0340955514211487
tank,elmid-radnear-az135,3,68,10,93,0.19178240620876078,0.052615966840671505,0.12219918652471615,0.04538993013819267,0.02116285130902231,0.03327639072360749
tank,elmid-radfar-az045,3,116,7,132,0.10354420700537463,0.006183163862803886,0.05486368543408926,0.05508412988368879,0.008294626211356593,0.03168937804752269
tank,elhigh-radmid-az045,4,143,12,189,0.14913194376871813,0.04731286401890374,0.09822240389381094,0.04017125938365673,0.021077069762700473,0.030624164573178604
tank,ellow-radnear-az225,0,29,0,40,nan,0.0033424972264577643,0.0033424972264577643,nan,0.029869905137894982,0.029869905137894982
tank,elmid-radfar-az180,10,193,29,247,0.10632275162222968,0.020362087767048984,0.06334241969463933,0.05104328339019395,0.0041281271328081634,0.027585705261501055
tank,elhigh-radmid-az000,0,89,0,123,nan,0.07242722909679314,0.07242722909679314,nan,0.027116065621903628,0.027116065621903628
tank,ellow-radnear-az180,2,32,6,45,0.025000000000000022,0.004136170915174899,0.01456808545758746,0.02959870663363251,0.013714178536251065,0.021656442584941787
tank,ellow-radmid-az000,2,110,7,145,0.020059856391279052,0.005225840949595548,0.0126428486704373,0.02119866432801365,0.021029027178431716,0.021113845753222685
tank,elhigh-radmid-az135,0,35,0,40,nan,0.06015823983055947,0.06015823983055947,nan,0.020663209812311272,0.020663209812311272
tank,elhigh-radmid-az090,0,12,0,17,nan,0.0265625,0.0265625,nan,0.020642587632758058,0.020642587632758058
tank,elhigh-radfar-az315,4,181,17,244,0.1251622521598681,0.03545689215212693,0.08030957215599752,0.023612302165293947,0.016071343742692826,0.019841822953993386
tank,ellow-radfar-az045,3,60,5,71,0.08397435727091425,0.003210784313268959,0.043592570792091605,0.03378660124546092,0.005789764098416583,0.019788182671938753
tank,elhigh-radfar-az045,0,200,0,245,nan,0.038799974900854274,0.038799974900854274,nan,0.016321394686280525,0.016321394686280525
tank,elmid-radnear-az000,2,55,4,64,0.13842422425643436,0.042107648523618466,0.09026593639002642,0.015393588931193136,0.015954070208986273,0.015673829570089705
tank,ellow-radnear-az000,2,198,4,283,0.09370175062459807,0.01332515086161307,0.05351345074310557,0.02452467063504926,0.00632558376640977,0.015425127200729517
tank,ellow-radmid-az180,5,85,17,120,0.10924179975062995,0.05092749338677579,0.08008464656870287,0.02040776414620258,0.01027749161636736,0.01534262788128497
tank,elhigh-radnear-az045,1,21,2,25,0.0,0.03710317452039037,0.018551587260195186,0.008571248220231809,0.02142216199890265,0.01499670510956723
tank,ellow-radfar-az225,1,46,3,54,0.08111111099521318,0.003713768137537912,0.04241243956637555,0.02755801737653485,0.001857477838081709,0.014707747607308279
tank,elhigh-radmid-az225,3,253,7,323,0.011111111069718996,0.026933255633820482,0.01902218335176974,0.011592821731182923,0.016832640624215415,0.014212731177699169
tank,ellow-radmid-az270,1,108,3,149,0.006222221877839829,0.02112343693314167,0.01367282940549075,0.009204527732507017,0.018997543192104227,0.014101035462305622
tank,elhigh-radnear-az090,0,10,0,10,nan,0.040187499493360514,0.040187499493360514,nan,0.013814252492510804,0.013814252492510804
tank,elhigh-radnear-az135,0,118,0,143,nan,0.04073233000666162,0.04073233000666162,nan,0.012663625753562472,0.012663625753562472
tank,ellow-radfar-az315,2,31,5,41,0.0,0.00022043011730075955,0.00011021505865037977,0.018983082979039168,0.0035199333319858726,0.01125150815551252
tank,ellow-radmid-az045,0,178,0,262,nan,0.011799878114427753,0.011799878114427753,nan,0.01121732137649145,0.01121732137649145
tank,ellow-radmid-az315,0,37,0,47,nan,0.06512725058757791,0.06512725058757791,nan,0.010997974601967647,0.010997974601967647
tank,elmid-radmid-az225,0,34,0,39,nan,0.04085051551783838,0.04085051551783838,nan,0.010997566139501131,0.010997566139501131
tank,elhigh-radnear-az180,0,19,0,23,nan,0.019517543853113526,0.019517543853113526,nan,0.010871619626409637,0.010871619626409637
tank,elhigh-radnear-az000,1,42,5,63,0.01599999898672122,0.0313185265059865,0.02365926274635386,0.00534839629738848,0.015747259869153624,0.010547828083271052
tank,elmid-radmid-az000,3,96,12,118,0.03242060902086922,0.020728903748773876,0.026574756384821548,0.008170223414699751,0.01199499687110285,0.0100826101429013
tank,elhigh-radmid-az180,0,26,0,30,nan,0.029337171544802667,0.029337171544802667,nan,0.01008014499470633,0.01008014499470633
tank,ellow-radnear-az315,4,173,11,231,0.10971566680366779,0.021110435759579996,0.06541305128162389,0.013867992228367987,0.004874838260667089,0.009371415244517537
tank,elmid-radfar-az225,4,243,21,376,0.04053895166984778,0.020355352771899423,0.030447152220873602,0.008173476294866977,0.009016809277807132,0.008595142786337055
tank,ellow-radfar-az000,0,112,0,152,nan,0.025323329818427637,0.025323329818427637,nan,0.00792669107429435,0.00792669107429435
tank,elhigh-radfar-az225,4,105,9,141,0.01323784701526165,0.01548728818194645,0.01436256759860405,0.011661671868085921,0.0023439617755224686,0.007002816821804194
tank,ellow-radmid-az090,2,128,3,150,0.043749998323619366,0.04326714378467942,0.04350857105414939,0.0,0.013796664696131264,0.006898332348065632
tank,ellow-radfar-az135,1,99,2,123,0.01249999925494194,0.02499999975164732,0.01874999950329463,0.005461525834448366,0.008290310278849708,0.006875918056649037
tank,ellow-radmid-az225,4,226,13,293,0.061418649343744136,0.00836744097305962,0.03489304515840188,0.007780371922706086,0.0056499561555237,0.006715164039114893
tank,elhigh-radfar-az180,5,108,13,134,0.10070173091168955,0.024160963538208183,0.06243134722494886,0.011970054134123864,0.0012679468015027358,0.0066190004678133
tank,elhigh-radfar-az270,3,34,15,51,0.023469907892481268,0.008320792627609434,0.01589535026004535,0.0006030509891609507,0.012476716873311885,0.006539883931236418
tank,elmid-radmid-az270,1,131,6,197,0.1548095742250637,0.015132768002750804,0.08497117111390726,0.00749818126398516,0.005280864355818595,0.006389522809901877
tank,elmid-radmid-az090,4,158,13,205,0.0357168303088351,0.020091683502919,0.02790425690587705,0.00694619631702742,0.0056851475363226146,0.006315671926675017
tank,elmid-radfar-az000,2,53,8,73,0.06666474747368206,0.013836477678152001,0.040250612575917034,0.0048525440931828645,0.0045743741576936316,0.004713459125438248
tank,ellow-radfar-az180,3,79,5,94,0.004166666666666689,0.00047468354430379577,0.0023206751054852424,0.007036261535774524,0.0012569491841974275,0.004146605359985976
tank,ellow-radmid-az135,0,37,0,55,nan,0.00754305005790819,0.00754305005790819,nan,0.0041083555238822025,0.0041083555238822025
tank,elmid-radfar-az270,0,20,0,21,nan,0.019999999999999997,0.019999999999999997,nan,0.003948253308746352,0.003948253308746352
tank,ellow-radnear-az135,0,13,0,19,nan,0.025320512686784456,0.025320512686784456,nan,0.003656148922496925,0.003656148922496925
tank,elhigh-radfar-az135,1,12,1,14,0.0,0.008333333271245164,0.004166666635622582,0.0,0.00666893002604733,0.003334465013023665
tank,elmid-radnear-az225,0,15,0,20,nan,0.013913028508907677,0.013913028508907677,nan,0.0027418240719796925,0.0027418240719796925
tank,elhigh-radmid-az315,2,45,4,53,0.01944444423748387,0.06776681135715977,0.04360562779732182,0.003500371695728255,0.001031094568941329,0.002265733132334792
tank,elmid-radfar-az315,2,9,5,11,0.0,0.0,0.0,0.0028074040233564412,0.0010329494109158806,0.0019201767171361608
tank,ellow-radnear-az090,0,38,0,52,nan,0.01754776273424141,0.01754776273424141,nan,0.0017830974097743952,0.0017830974097743952
tank,ellow-radnear-az045,3,97,4,115,0.0,0.0025073181636289174,0.0012536590818144587,0.0004494331010652293,0.001344513103270341,0.0008969731021677851
tank,elmid-radfar-az090,2,146,3,177,0.0,0.0036776624379177758,0.0018388312189588879,0.0,0.0014639568914064235,0.0007319784457032117
tank,ellow-radfar-az090,1,79,2,109,0.0,0.004453813160697081,0.0022269065803485403,0.0,0.0010065192962675038,0.0005032596481337519
tank,ellow-radfar-az270,0,49,0,61,nan,0.0008361541190381257,0.0008361541190381257,nan,0.00043881360196416946,0.00043881360196416946
tank,elhigh-radnear-az270,0,11,0,15,nan,0.0041035333968171975,0.0041035333968171975,nan,0.0001378867328589515,0.0001378867328589515
tent,elhigh-radmid-az045,1,197,1,248,0.19999999999999996,0.008120400827380015,0.10406020041368999,0.27364399228669356,0.0007623897662376786,0.1372031910264656
tent,ellow-radnear-az090,2,100,6,135,0.039999999999999925,0.0,0.019999999999999962,0.10590747308917525,0.007288167349931575,0.05659782021955341
tent,ellow-radnear-az225,1,115,2,161,0.0,0.00481208383287721,0.002406041916438605,0.03882695570526451,0.008809780507021135,0.023818368106142823
tent,elmid-radnear-az315,1,150,2,198,0.0022222214606073543,0.010845628546172511,0.006533925003389933,0.035673214839016865,0.004645951642088205,0.020159583240552535
tent,ellow-radmid-az225,1,20,2,33,0.050000000000000044,0.00013185074879822344,0.025065925374399133,0.03054506328883555,0.004689325137041528,0.017617194212938538
tent,elmid-radnear-az270,2,94,6,124,0.04445057675490777,0.0032765956584443457,0.023863586206676057,0.01952769146125871,0.005796023648324668,0.01266185755479169
tent,ellow-radfar-az045,2,35,3,38,0.02499999850988388,0.010062229022770729,0.017531113766327305,0.014001443908475686,0.010738948612293343,0.012370196260384514
tent,elmid-radfar-az315,2,89,6,121,0.03544320573783394,0.016293499184050195,0.025868352460942066,0.02424151525509055,0.0003522680026520373,0.012296891628871294
tent,elhigh-radfar-az045,1,97,3,122,0.0012083336114883103,0.008582648779703772,0.004895491195596041,0.019515109950573817,0.0004953461579103397,0.010005228054242078
tent,ellow-radnear-az045,0,122,0,149,nan,0.014817888111735593,0.014817888111735593,nan,0.009963527578992533,0.009963527578992533
tent,elmid-radnear-az135,1,138,3,183,0.009722220566537598,0.008430354044225291,0.009076287305381445,0.015793612794504752,0.0036585688679210866,0.00972609083121292
tent,ellow-radnear-az270,4,140,10,178,0.021759259180786694,0.0026754769062948634,0.012217368043540778,0.01563636366440252,0.003592736723338085,0.009614550193870303
tent,elmid-radfar-az000,5,214,11,263,0.046227063759942254,0.005701481131397419,0.025964272445669838,0.01726251652408972,0.0010663937972373912,0.009164455160663557
tent,ellow-radnear-az315,0,106,0,130,nan,0.0038199497591354164,0.0038199497591354164,nan,0.00911983554378296,0.00911983554378296
tent,elmid-radnear-az225,3,244,4,284,0.11635030649418447,0.00955083508121705,0.06295057078770076,0.012138463530102802,0.00607431103258679,0.009106387281344795
tent,elhigh-radnear-az180,4,156,8,188,0.04550741762895341,0.015243888522083528,0.03037565307551847,0.01629043448157974,0.000892774222514445,0.008591604352047092
tent,elmid-radfar-az135,1,79,3,95,0.023295222636023016,0.000600542201949805,0.011947882418986411,0.016213419256349226,0.00041973070461672716,0.008316574980482976
tent,elmid-radnear-az180,0,90,0,110,nan,0.0039803791268477355,0.0039803791268477355,nan,0.008198070330572984,0.008198070330572984
tent,elmid-radmid-az135,2,161,4,176,0.0,0.00524579661227717,0.002622898306138585,0.012505428337187652,0.0037979095723087047,0.008151668954748179
tent,elhigh-radfar-az000,1,74,2,95,0.17666666511446238,0.008941867688118294,0.09280426640129034,0.01521430864208817,0.00034974178028027234,0.007782025211184221
tent,elhigh-radmid-az000,2,175,6,250,0.04176658112050918,0.012962167499266337,0.027364374309887758,0.012772003508884577,0.002161898457662208,0.007466950983273392
tent,elmid-radmid-az315,3,175,7,236,0.019631108546686593,0.014373664437980814,0.017002386492333703,0.009710218482335145,0.004974651230076232,0.007342434856205688
tent,elmid-radnear-az045,0,74,0,96,nan,0.006395677696333759,0.006395677696333759,nan,0.006600575515826272,0.006600575515826272
tent,ellow-radnear-az180,4,231,12,313,0.08523547875788065,0.010191296517433737,0.047713387637657194,0.010906763585839696,0.0018537291618064842,0.00638024637382309
tent,elmid-radnear-az000,3,130,9,160,0.026582214282560246,0.003087313746206271,0.014834764014383259,0.01067324295197388,0.0020406021840320937,0.006356922568002987
tent,elmid-radmid-az270,1,130,3,188,0.07019027137493561,0.010104691617180774,0.04014748149605819,0.008717287936259255,0.003987007250700859,0.0063521475934800575
tent,elhigh-radmid-az180,1,71,2,83,0.06203704560348011,0.0012009425773302992,0.03161899409040521,0.011367884710171694,0.00020362868615814703,0.00578575669816492
tent,ellow-radmid-az135,2,84,3,99,0.023511904614667123,0.017801155108516813,0.020656529861591968,0.006439452480397456,0.004417085316649035,0.005428268898523245
tent,elhigh-radmid-az225,1,117,2,147,0.031666665772597025,0.016423831658274792,0.02404524871543591,0.008827229142227111,0.0017562592986487395,0.005291744220437925
tent,elmid-radnear-az090,3,102,9,130,0.007465811898502039,0.008065274655519223,0.007765543277010631,0.0057177116446075855,0.004582480145358934,0.00515009589498326
tent,elhigh-radfar-az315,1,105,2,140,0.005296504782664746,0.005291653798916567,0.0052940792907906565,0.00762168532404317,0.002675674510882382,0.005148679917462776
tent,ellow-radnear-az135,3,296,10,352,0.006481482116160582,0.006376623162564971,0.0064290526393627765,0.0053968182018181805,0.0048061157634513895,0.005101466982634785
tent,ellow-radfar-az225,2,87,3,94,0.015833332886298512,0.01684235288962094,0.016337842887959725,0.00480011704112826,0.004945997352911293,0.0048730571970197764
tent,elhigh-radmid-az135,3,141,8,169,0.02544367316604394,0.010593587565780695,0.018018630365912315,0.006853085155474818,0.0027528190488093894,0.004802952102142104
tent,elhigh-radfar-az135,5,150,11,183,0.08738635401944483,0.018859579166957546,0.05312296659320119,0.008141484333571359,0.0011725399502726219,0.00465701214192199
tent,elmid-radmid-az000,0,69,0,101,nan,0.005798942829467565,0.005798942829467565,nan,0.004599473673058085,0.004599473673058085
tent,elmid-radfar-az225,2,150,8,206,0.00023611451515970217,0.004534525183522248,0.002385319849340975,0.006599583971017731,0.0023289965349551677,0.004464290252986449
tent,elmid-radfar-az045,1,193,1,233,0.0,0.01128224718144519,0.005641123590722595,0.006395745069035286,0.0023712808720493922,0.004383512970542339
tent,ellow-radmid-az315,0,60,0,83,nan,0.014373224704260909,0.014373224704260909,nan,0.004041622142988296,0.004041622142988296
tent,elhigh-radfar-az225,1,47,3,68,0.1099265186420747,0.01708927267741676,0.06350789565974573,0.007437091263575724,0.00040729995678169566,0.0039221956101787095
tent,elhigh-radmid-az270,2,176,4,250,0.02035171113871359,0.014268223186357093,0.017309967162535342,0.006626858638716371,0.000994713740449255,0.003810786189582813
tent,ellow-radnear-az000,0,28,0,48,nan,0.013414303662585562,0.013414303662585562,nan,0.003334789079316134,0.003334789079316134
tent,elhigh-radnear-az000,5,143,13,188,0.1454603190851222,0.009393003113443795,0.07742666109928299,0.0049352558417250945,0.00161518214178434,0.0032752189917547173
tent,ellow-radfar-az315,7,129,25,202,0.05645515915851007,0.008757117122990026,0.03260613814075005,0.0037654917789330072,0.00232791891308365,0.0030467053460083286
tent,ellow-radmid-az045,0,117,0,168,nan,0.0008726095395163547,0.0008726095395163547,nan,0.0020224023001884153,0.0020224023001884153
tent,ellow-radmid-az000,0,51,0,80,nan,0.0038615436882170192,0.0038615436882170192,nan,0.00201417574673782,0.00201417574673782
tent,elhigh-radnear-az270,0,59,0,75,nan,0.005113718448918862,0.005113718448918862,nan,0.0020005058123718795,0.0020005058123718795
tent,elhigh-radnear-az045,2,78,6,95,0.013816557083208614,0.0037215002641491544,0.008769028673678883,0.0019429891746892136,0.0017337615054505663,0.00183837534006989
tent,elhigh-radmid-az315,0,33,0,33,nan,0.0,0.0,nan,0.001619324401843869,0.001619324401843869
tent,elhigh-radfar-az090,0,41,0,45,nan,0.026580847866072677,0.026580847866072677,nan,0.0013221025784791764,0.0013221025784791764
tent,elmid-radmid-az045,0,193,0,240,nan,0.006991067296631111,0.006991067296631111,nan,0.001306144066576594,0.001306144066576594
tent,elmid-radmid-az090,0,40,0,48,nan,0.007529687217374642,0.007529687217374642,nan,0.0012035113842925327,0.0012035113842925327
tent,elhigh-radnear-az135,0,19,0,22,nan,0.006060605932270699,0.006060605932270699,nan,0.0011089672197028364,0.0011089672197028364
tent,ellow-radmid-az180,2,101,2,120,0.0,0.0,0.0,0.001778958707783218,0.0003744218183233441,0.0010766902630532811
tent,elhigh-radmid-az090,0,114,0,137,nan,0.018446764820419473,0.018446764820419473,nan,0.001005376348493961,0.001005376348493961
tent,elhigh-radfar-az180,2,114,3,136,0.0625,0.005828216010192684,0.03416410800509634,0.0010505414176833483,0.0005713856554635736,0.000810963536573461
tent,elhigh-radnear-az225,0,90,0,115,nan,0.006887163029051688,0.006887163029051688,nan,0.0007556175428028667,0.0007556175428028667
tent,ellow-radfar-az090,2,36,3,37,0.0,0.0,0.0,0.0011893957607691519,0.00026666462363393134,0.0007280301922015416
tent,elmid-radmid-az180,1,63,2,80,0.0,0.0037477954128195367,0.0018738977064097684,0.0,0.001436597292227748,0.000718298646113874
tent,ellow-radmid-az270,0,58,0,74,nan,0.00016933497491067892,0.00016933497491067892,nan,0.0006681514224366642,0.0006681514224366642
tent,ellow-radfar-az270,1,65,2,87,0.0,0.009125573149269994,0.004562786574634997,0.0,0.000891765907519252,0.000445882953759626
tent,ellow-radmid-az090,1,140,1,172,0.0,0.003974953888807331,0.0019874769444036657,0.0,0.0007277620124357184,0.0003638810062178592
tent,elmid-radfar-az180,7,236,15,273,0.004306772065924669,0.001637431544108758,0.0029721018050167134,0.0004860884062951122,0.00023846063504615844,0.00036227452067063534
tent,ellow-radfar-az000,1,197,2,257,0.0,0.0013748379675525208,0.0006874189837762604,0.0,0.0005694016229451282,0.0002847008114725641
tent,elmid-radfar-az090,1,55,1,64,0.0,0.019013750561421086,0.009506875280710543,0.0,0.00039262293876641315,0.00019631146938320658
tent,ellow-radfar-az180,1,29,3,42,0.012499999999999956,0.0007758620676809344,0.006637931033840445,0.0,0.0002002274362149886,0.0001001137181074943
tent,elmid-radfar-az270,1,87,2,98,0.0,0.007778388237330884,0.003889194118665442,0.0,8.249627270018323e-05,4.124813635009161e-05
tent,elhigh-radfar-az270,4,180,7,225,0.15021598234483144,0.0115243426964124,0.08087016252062192,0.0,7.2523913194268e-05,3.6261956597134e-05
tent,ellow-radfar-az135,0,84,0,97,nan,0.0018508184169019973,0.0018508184169019973,nan,0.0,0.0
tower,ellow-radnear-az270,1,35,2,45,0.36632936817386913,0.020068785280383444,0.19319907672712627,0.035561702557583175,0.003953180926395409,0.01975744174198929
tower,elhigh-radnear-az225,1,73,3,83,0.05833333333333324,0.012956386343783974,0.035644859838558605,0.0317532992561157,0.004317531847880909,0.018035415551998304
tower,ellow-radmid-az315,1,54,4,67,0.06622959352551816,0.010977132236974108,0.038603362881246134,0.025878112622380378,0.005541017133275645,0.01570956487782801
tower,ellow-radmid-az270,1,58,1,61,0.0,0.0,0.0,0.017069205391095466,0.011027358858404331,0.014048282124749898
tower,elhigh-radnear-az045,0,35,0,44,nan,0.0028425346449129528,0.0028425346449129528,nan,0.01249797483932251,0.01249797483932251
tower,ellow-radmid-az045,0,113,0,148,nan,0.002493444704140836,0.002493444704140836,nan,0.012397099776240704,0.012397099776240704
tower,elmid-radnear-az045,0,49,0,52,nan,0.010735820260431085,0.010735820260431085,nan,0.01160917017452432,0.01160917017452432
tower,ellow-radmid-az135,3,184,6,214,0.07048610784285876,0.005189393858800998,0.03783775085082988,0.017231762356896496,0.0037600948322815205,0.010495928594589008
tower,elmid-radmid-az000,0,62,0,72,nan,0.0006568004671191395,0.0006568004671191395,nan,0.008867739066468212,0.008867739066468212
tower,elmid-radnear-az135,1,128,2,159,0.0,0.007378513898207417,0.0036892569491037085,0.0122419527038371,0.0048836275276860075,0.008562790115761554
tower,elhigh-radnear-az180,1,135,1,146,0.19999999294678372,0.022706139274270384,0.11135306611052706,0.012529175404793591,0.004085805955832127,0.008307490680312859
tower,ellow-radnear-az180,0,59,0,72,nan,0.00819343555523476,0.00819343555523476,nan,0.00825671839851786,0.00825671839851786
tower,ellow-radnear-az225,0,171,0,195,nan,0.017237828479033403,0.017237828479033403,nan,0.007671579704761273,0.007671579704761273
tower,ellow-radmid-az180,1,101,1,111,0.0,0.0011606168342862874,0.0005803084171431437,0.013153672033030972,0.002143511477681119,0.007648591755356046
tower,elmid-radmid-az225,4,87,6,95,0.04257338856644244,0.008123698419625767,0.0253485434930341,0.0094295604061303,0.004444727733967269,0.006937144070048784
tower,elmid-radnear-az315,0,139,0,177,nan,0.06649033853074195,0.06649033853074195,nan,0.006537312910614635,0.006537312910614635
tower,elmid-radnear-az270,1,232,2,304,0.0,0.023039604007848685,0.011519802003924343,0.0027951227660949485,0.010161362852341767,0.006478242809218358
tower,ellow-radmid-az090,0,64,0,71,nan,0.020214843274249387,0.020214843274249387,nan,0.006454723223532133,0.006454723223532133
tower,elhigh-radnear-az270,3,126,5,156,0.0,0.012000091848143574,0.006000045924071787,0.006156120451414486,0.006571256974873857,0.0063636887131441715
tower,ellow-radnear-az000,1,148,1,201,0.0,0.025357734453732714,0.012678867226866357,0.00623064705785481,0.005698857383461019,0.005964752220657914
tower,elhigh-radnear-az090,0,44,0,56,nan,0.004640151509507135,0.004640151509507135,nan,0.00564252973904831,0.00564252973904831
tower,elmid-radnear-az225,0,17,0,20,nan,0.01715686264283516,0.01715686264283516,nan,0.0054390419708854575,0.0054390419708854575
tower,ellow-radfar-az180,4,296,7,343,0.11547618817005839,0.005643126575780537,0.06055965737291946,0.00851793389225497,0.002128186722937935,0.005323060307596453
tower,ellow-radmid-az000,0,164,0,194,nan,0.009546244452626371,0.009546244452626371,nan,0.005038079456439085,0.005038079456439085
tower,elmid-radfar-az315,3,134,4,137,0.07870370122569577,0.010045080394615382,0.044374390810155574,0.00571357166462505,0.0043280650807075395,0.005020818372666295
tower,elhigh-radmid-az270,0,68,0,72,nan,0.051216418702495,0.051216418702495,nan,0.004706867896264994,0.004706867896264994
tower,elmid-radmid-az270,0,166,0,217,nan,0.009225180981881683,0.009225180981881683,nan,0.004655154483608801,0.004655154483608801
tower,elhigh-radfar-az135,1,136,3,173,0.026915619282997683,0.03499589765320961,0.030955758468103646,0.008418131395841244,0.00024674648857108257,0.004332438942206163
tower,elhigh-radfar-az270,2,116,5,140,0.0939705140801182,0.016950898367807932,0.05546070622396306,0.008340835534185076,6.307603934565608e-05,0.004201955786765366
tower,ellow-radnear-az045,0,82,0,86,nan,0.011047671614689732,0.011047671614689732,nan,0.0041849603074612125,0.0041849603074612125
tower,ellow-radnear-az090,0,132,0,163,nan,0.014848580147331581,0.014848580147331581,nan,0.004108441275199156,0.004108441275199156
tower,elmid-radnear-az180,0,95,0,100,nan,0.026090111130506896,0.026090111130506896,nan,0.003663153619005362,0.003663153619005362
tower,elmid-radmid-az045,0,33,0,34,nan,0.0007961310129101994,0.0007961310129101994,nan,0.003458730937809479,0.003458730937809479
tower,elmid-radmid-az315,0,83,0,108,nan,0.017400031630833514,0.017400031630833514,nan,0.0033501073028527227,0.0033501073028527227
tower,elhigh-radmid-az225,0,104,0,110,nan,0.018502148103711893,0.018502148103711893,nan,0.0032985772176999852,0.0032985772176999852
tower,elhigh-radfar-az045,0,142,0,163,nan,0.03515602363876247,0.03515602363876247,nan,0.002651975369176938,0.002651975369176938
tower,elhigh-radfar-az090,3,171,8,215,0.0,0.013761357801273884,0.006880678900636942,0.004364498769209339,0.0008297526964960143,0.0025971257328526766
tower,ellow-radmid-az225,0,24,0,26,nan,0.0,0.0,nan,0.0024469362160554433,0.0024469362160554433
tower,elhigh-radnear-az315,0,121,0,149,nan,0.009604834767294042,0.009604834767294042,nan,0.0022613366614479724,0.0022613366614479724
tower,elhigh-radmid-az090,2,139,4,153,0.0874999980442226,0.01090398357799607,0.049201990811109333,0.000996317175239625,0.0030587408880980833,0.0020275290316688543
tower,ellow-radnear-az135,0,53,0,59,nan,0.0002672128789687614,0.0002672128789687614,nan,0.0019577874130995232,0.0019577874130995232
tower,elhigh-radmid-az045,0,122,0,134,nan,0.027894118106559274,0.027894118106559274,nan,0.0017459784694019668,0.0017459784694019668
tower,elmid-radfar-az225,0,138,0,174,nan,0.02577032598547611,0.02577032598547611,nan,0.0015857795125115586,0.0015857795125115586
tower,elmid-radmid-az090,0,137,0,157,nan,0.014428302690899536,0.014428302690899536,nan,0.0015540305727752282,0.0015540305727752282
tower,elhigh-radfar-az225,1,115,2,155,0.0,0.017735152170244656,0.008867576085122328,0.0,0.0029989725034059327,0.0014994862517029664
tower,elmid-radnear-az000,0,31,0,39,nan,0.17829002022921256,0.17829002022921256,nan,0.0014772306589759846,0.0014772306589759846
tower,elhigh-radmid-az180,0,60,0,61,nan,0.026063581867054812,0.026063581867054812,nan,0.0011894915914390698,0.0011894915914390698
tower,elhigh-radnear-az000,1,151,1,197,0.0,0.06715283345957497,0.033576416729787485,0.0,0.002323039142829753,0.0011615195714148765
tower,ellow-radnear-az315,0,101,0,117,nan,0.0043001795110471286,0.0043001795110471286,nan,0.0011301745751425725,0.0011301745751425725
tower,elmid-radfar-az270,0,41,0,41,nan,0.009896810489093386,0.009896810489093386,nan,0.0010766173379830703,0.0010766173379830703
tower,elhigh-radfar-az000,0,157,0,180,nan,0.026339292617337216,0.026339292617337216,nan,0.0009622566938268597,0.0009622566938268597
tower,elhigh-radmid-az315,0,57,0,75,nan,0.014400843665916875,0.014400843665916875,nan,0.000898863337145048,0.000898863337145048
tower,ellow-radfar-az000,0,104,0,131,nan,0.038238959420310525,0.038238959420310525,nan,0.000749446642562994,0.000749446642562994
tower,elhigh-radfar-az180,0,117,0,131,nan,0.013402198887530074,0.013402198887530074,nan,0.0005946727677134425,0.0005946727677134425
tower,ellow-radfar-az045,0,115,0,122,nan,0.009407168894034364,0.009407168894034364,nan,0.0005867567123234692,0.0005867567123234692
tower,ellow-radfar-az315,1,135,1,179,0.5861111105419695,0.04799394895690806,0.31705252974943876,0.0,0.0010364377252710937,0.0005182188626355468
tower,elhigh-radmid-az000,0,21,0,26,nan,0.002380952380952383,0.002380952380952383,nan,0.0004787859789012538,0.0004787859789012538
tower,elmid-radfar-az090,0,76,0,85,nan,0.001480263206911715,0.001480263206911715,nan,0.0004571133851845161,0.0004571133851845161
tower,ellow-radfar-az135,0,38,0,41,nan,0.002192982447970852,0.002192982447970852,nan,0.00045178059750549055,0.00045178059750549055
tower,elmid-radnear-az090,0,35,0,41,nan,0.0362402592115588,0.0362402592115588,nan,0.0002349912160841334,0.0002349912160841334
tower,ellow-radfar-az225,0,41,0,43,nan,0.0,0.0,nan,0.0002289104572732188,0.0002289104572732188
tower,elmid-radfar-az045,0,42,0,46,nan,0.027429866057034992,0.027429866057034992,nan,0.00021630219565541405,0.00021630219565541405
tower,elhigh-radmid-az135,0,55,0,63,nan,0.020471314540995995,0.020471314540995995,nan,0.00019516735782910386,0.00019516735782910386
tower,elmid-radfar-az180,0,35,0,41,nan,0.000357142835855484,0.000357142835855484,nan,0.00017867201911059283,0.00017867201911059283
tower,elhigh-radfar-az315,1,45,1,59,0.0,0.08598357891221316,0.04299178945610658,0.0,0.00035237282255814583,0.00017618641127907292
tower,elmid-radfar-az000,1,97,1,111,0.0,0.02264468435138585,0.011322342175692925,0.0,0.00029618824487018047,0.00014809412243509023
