target_class,viewpoint_triple,viewpoint_1,viewpoint_2,viewpoint_3,scene_count,expected_pair_12_target_ap50_95,expected_pair_13_target_ap50_95,expected_pair_23_target_ap50_95,expected_best_pair_target_ap50_95_on_matched_scenes,best_pair_for_target_ap50_95,expected_triple_or_target_ap50_95,third_view_gain_target_ap50_95,expected_pair_12_target_strict_quality_iou50,expected_pair_13_target_strict_quality_iou50,expected_pair_23_target_strict_quality_iou50,expected_best_pair_target_strict_quality_iou50_on_matched_scenes,best_pair_for_target_strict_quality_iou50,expected_triple_or_target_strict_quality_iou50,third_view_gain_target_strict_quality_iou50
container,ellow-radmid-az090 + elmid-radfar-az090 + elmid-radmid-az180,ellow-radmid-az090,elmid-radfar-az090,elmid-radmid-az180,3,0.9333333333333332,0.8888888895511627,0.9458333333333333,0.9458333333333333,elmid-radfar-az090 + elmid-radmid-az180,0.9458333333333333,0.0,0.8784992895415206,0.8775568352718667,0.8897694381641171,0.8897694381641171,elmid-radfar-az090 + elmid-radmid-az180,0.892587632939847,0.0028181947757298653
barrel,elhigh-radfar-az180 + elhigh-radnear-az000 + elhigh-radnear-az225,elhigh-radfar-az180,elhigh-radnear-az000,elhigh-radnear-az225,3,0.9518518526245047,0.9148148166912574,0.9185185192911712,0.9518518526245047,elhigh-radfar-az180 + elhigh-radnear-az000,0.9518518526245047,0.0,0.866041278822974,0.8724608398324776,0.8549439494937978,0.8724608398324776,elhigh-radfar-az180 + elhigh-radnear-az225,0.8752709256601641,0.0028100858276864926
male,elhigh-radnear-az135 + ellow-radfar-az135 + elmid-radfar-az045,elhigh-radnear-az135,ellow-radfar-az135,elmid-radfar-az045,3,0.8174603175992767,0.8052083333333333,0.7280853240564465,0.8174603175992767,elhigh-radnear-az135 + ellow-radfar-az135,0.8174603175992767,0.0,0.8319388267266584,0.8266410386383415,0.8221411741502275,0.8319388267266584,elhigh-radnear-az135 + ellow-radfar-az135,0.8347265014978072,0.0027876747711488292
male,ellow-radfar-az225 + elmid-radfar-az270 + elmid-radmid-az045,ellow-radfar-az225,elmid-radfar-az270,elmid-radmid-az045,3,0.9666666666666667,0.9333333333333332,0.952777777860562,0.9666666666666667,ellow-radfar-az225 + elmid-radfar-az270,0.9666666666666667,0.0,0.9077275818549033,0.8908795446111478,0.9077066125544823,0.9077275818549033,ellow-radfar-az225 + elmid-radfar-az270,0.9104612966181141,0.002733714763210826
suv,elhigh-radnear-az000 + ellow-radmid-az270 + ellow-radnear-az180,elhigh-radnear-az000,ellow-radmid-az270,ellow-radnear-az180,3,0.9765000005662441,0.9890000005662442,0.9505494539608885,0.9890000005662442,elhigh-radnear-az000 + ellow-radnear-az180,0.9890000005662442,0.0,0.9388968996067604,0.9367649769100078,0.9451731874415591,0.9451731874415591,ellow-radmid-az270 + ellow-radnear-az180,0.9478793380342682,0.0027061505927090668
male,ellow-radmid-az315 + elmid-radfar-az315 + elmid-radmid-az000,ellow-radmid-az315,elmid-radfar-az315,elmid-radmid-az000,3,0.8920681516051651,0.9036354681577,0.849905310654898,0.9036354681577,ellow-radmid-az315 + elmid-radmid-az000,0.9036354681577,0.0,0.8723454132522074,0.8757199371501029,0.8718037961998419,0.8757199371501029,ellow-radmid-az315 + elmid-radmid-az000,0.8784151138696016,0.002695176719498704
barrel,ellow-radmid-az045 + elmid-radfar-az315 + elmid-radmid-az000,ellow-radmid-az045,elmid-radfar-az315,elmid-radmid-az000,3,0.7962348174106607,0.8675243563509863,0.8675243563509863,0.8675243563509863,ellow-radmid-az045 + elmid-radmid-az000,0.8675243563509863,0.0,0.8431915210112185,0.8481195127957619,0.8388778881476284,0.8481195127957619,ellow-radmid-az045 + elmid-radmid-az000,0.8508146895152606,0.002695176719498704
barrel,elhigh-radfar-az000 + elhigh-radmid-az225 + elmid-radmid-az000,elhigh-radfar-az000,elhigh-radmid-az225,elmid-radmid-az000,3,0.9,0.9568783073828965,0.9666666666666667,0.9666666666666667,elhigh-radmid-az225 + elmid-radmid-az000,0.9666666666666667,0.0,0.8560139170048883,0.8815518883425852,0.8841511166541522,0.8841511166541522,elhigh-radmid-az225 + elmid-radmid-az000,0.8867743933602009,0.0026232767060486717
container,ellow-radfar-az315 + ellow-radmid-az045 + ellow-radnear-az000,ellow-radfar-az315,ellow-radmid-az045,ellow-radnear-az000,4,0.8593402836306228,0.8867647075094283,0.8323897061869502,0.8867647075094283,ellow-radfar-az315 + ellow-radnear-az000,0.8867647075094283,0.0,0.9689500909686322,0.9692725298032769,0.971998196608177,0.971998196608177,ellow-radmid-az045 + ellow-radnear-az000,0.974569585881734,0.0025713892735570454
container,elhigh-radmid-az270 + ellow-radmid-az000 + elmid-radmid-az045,elhigh-radmid-az270,ellow-radmid-az000,elmid-radmid-az045,3,0.8666666666666667,0.8388888890544574,0.9,0.9,ellow-radmid-az000 + elmid-radmid-az045,0.9,0.0,0.8035495528688325,0.807153929869686,0.8180972495963381,0.8180972495963381,ellow-radmid-az000 + elmid-radmid-az045,0.8206647058213873,0.0025674562250491695
male,elhigh-radfar-az180 + elmid-radfar-az000 + elmid-radmid-az045,elhigh-radfar-az180,elmid-radfar-az000,elmid-radmid-az045,3,0.9216666677428617,0.8916666666666666,0.9091666677428617,0.9216666677428617,elhigh-radfar-az180 + elmid-radfar-az000,0.9216666677428617,0.0,0.8774098886502166,0.8493104845835298,0.8768244785851861,0.8774098886502166,elhigh-radfar-az180 + elmid-radfar-az000,0.8798936774721895,0.0024837888219728654
tent,elhigh-radnear-az180 + ellow-radfar-az270 + elmid-radmid-az270,elhigh-radnear-az180,ellow-radfar-az270,elmid-radmid-az270,4,1.0,1.0,0.8595075792074204,1.0,elhigh-radnear-az180 + ellow-radfar-az270,1.0,0.0,0.9589287839026479,0.9596284578981464,0.9587459766511177,0.9596284578981464,elhigh-radnear-az180 + elmid-radmid-az270,0.9621106802626098,0.0024822223644633823
tank,elhigh-radfar-az315 + ellow-radmid-az045 + ellow-radnear-az000,elhigh-radfar-az315,ellow-radmid-az045,ellow-radnear-az000,3,0.9020370428540089,0.9240196080257496,0.789019608249267,0.9240196080257496,elhigh-radfar-az315 + ellow-radnear-az000,0.9240196080257496,0.0,0.9518842642413551,0.9501644808613913,0.9468639325284632,0.9518842642413551,elhigh-radfar-az315 + ellow-radmid-az045,0.9543476699391071,0.0024634056977520524
male,ellow-radfar-az270 + elmid-radfar-az180 + elmid-radfar-az315,ellow-radfar-az270,elmid-radfar-az180,elmid-radfar-az315,4,0.868837387370877,0.9334207204869017,0.9283422462238786,0.9334207204869017,ellow-radfar-az270 + elmid-radfar-az315,0.9334207204869017,0.0,0.8709487465386472,0.887000549585272,0.8880766843162897,0.8880766843162897,elmid-radfar-az180 + elmid-radfar-az315,0.8905328811383972,0.0024561968221075148
tank,elhigh-radfar-az000 + elhigh-radfar-az225 + elhigh-radmid-az045,elhigh-radfar-az000,elhigh-radfar-az225,elhigh-radmid-az045,3,0.9332388833588571,0.883238883358857,0.9270826719637913,0.9332388833588571,elhigh-radfar-az000 + elhigh-radfar-az225,0.9665722166921903,0.033333333333333215,0.9298452241270022,0.9343522282863042,0.9306527720869061,0.9343522282863042,elhigh-radfar-az000 + elhigh-radmid-az045,0.9367992091394655,0.002446980853161307
barrel,ellow-radfar-az000 + elmid-radfar-az225 + elmid-radmid-az180,ellow-radfar-az000,elmid-radfar-az225,elmid-radmid-az180,5,0.9056388893789716,0.8724333345010876,0.9227222225136227,0.9227222225136227,elmid-radfar-az225 + elmid-radmid-az180,0.9227222225136227,0.0,0.8590671044772151,0.8647779049584855,0.8645468213287166,0.8647779049584855,ellow-radfar-az000 + elmid-radmid-az180,0.8671654506028865,0.0023875456444010235
tent,elhigh-radmid-az270 + ellow-radfar-az315 + elmid-radmid-az270,elhigh-radmid-az270,ellow-radfar-az315,elmid-radmid-az270,3,0.9372066671490414,0.9372066671490414,0.9276055225497717,0.9372066671490414,elhigh-radmid-az270 + ellow-radfar-az315,0.9372066671490414,0.0,0.9582366345158052,0.9600011529116266,0.9596662036986707,0.9600011529116266,elhigh-radmid-az270 + elmid-radmid-az270,0.9623847845461372,0.002383631634510608
tank,elhigh-radfar-az315 + ellow-radmid-az000 + ellow-radnear-az000,elhigh-radfar-az315,ellow-radmid-az000,ellow-radnear-az000,3,0.9303333372424046,0.9240196080257496,0.7620000041325886,0.9303333372424046,elhigh-radfar-az315 + ellow-radmid-az000,0.9303333372424046,0.0,0.932592570074668,0.9373735701477545,0.9358768301799193,0.9373735701477545,elhigh-radfar-az315 + ellow-radnear-az000,0.9397551471848379,0.0023815770370834155
container,elhigh-radmid-az000 + elmid-radmid-az315 + elmid-radnear-az270,elhigh-radmid-az000,elmid-radmid-az315,elmid-radnear-az270,4,0.9876250002086162,0.9876250002086162,0.9756250003725291,0.9876250002086162,elhigh-radmid-az000 + elmid-radmid-az315,0.9876250002086162,0.0,0.9592734923588147,0.958188075362628,0.9574129372154019,0.9592734923588147,elhigh-radmid-az000 + elmid-radmid-az315,0.9616526154180018,0.0023791230591871937
rock,elhigh-radnear-az090 + elhigh-radnear-az270 + ellow-radnear-az225,elhigh-radnear-az090,elhigh-radnear-az270,ellow-radnear-az225,3,0.9805555555969477,0.9500000010927518,0.9805555555969477,0.9805555555969477,elhigh-radnear-az090 + elhigh-radnear-az270,0.9805555555969477,0.0,0.9428047624499859,0.9497298879407529,0.9501440096068983,0.9501440096068983,elhigh-radnear-az270 + ellow-radnear-az225,0.9525204288827899,0.002376419275891606
male,elhigh-radfar-az045 + elhigh-radnear-az045 + elhigh-radnear-az270,elhigh-radfar-az045,elhigh-radnear-az045,elhigh-radnear-az270,3,0.8738095240223975,0.9194444455206394,0.9194444455206394,0.9194444455206394,elhigh-radfar-az045 + elhigh-radnear-az270,0.9194444455206394,0.0,0.8460686294657194,0.8716186653013788,0.8659359654565174,0.8716186653013788,elhigh-radfar-az045 + elhigh-radnear-az270,0.8739946935315738,0.002376028230195004
container,elhigh-radfar-az000 + ellow-radfar-az180 + elmid-radmid-az315,elhigh-radfar-az000,ellow-radfar-az180,elmid-radmid-az315,3,0.9665722166921903,0.9665722166921903,0.8777840107728078,0.9665722166921903,elhigh-radfar-az000 + ellow-radfar-az180,0.9665722166921903,0.0,0.9582356283798674,0.9533114358930206,0.9683836152591923,0.9683836152591923,ellow-radfar-az180 + elmid-radmid-az315,0.9707460142329557,0.0023623989737634465
container,elhigh-radfar-az000 + elhigh-radfar-az135 + ellow-radfar-az180,elhigh-radfar-az000,elhigh-radfar-az135,ellow-radfar-az180,3,0.9625722169703455,0.9665722166921903,0.9250108631684012,0.9665722166921903,elhigh-radfar-az000 + ellow-radfar-az180,0.9665722166921903,0.0,0.9524418518904826,0.9596272432878408,0.9628617956894582,0.9628617956894582,elhigh-radfar-az135 + ellow-radfar-az180,0.9652241946632216,0.0023623989737634465
tank,elhigh-radfar-az000 + elhigh-radfar-az090 + ellow-radfar-az180,elhigh-radfar-az000,elhigh-radfar-az090,ellow-radfar-az180,3,0.9332388833588571,0.9332388833588571,0.9044131851100604,0.9332388833588571,elhigh-radfar-az000 + elhigh-radfar-az090,0.9332388833588571,0.0,0.9250561502869606,0.936573222409347,0.93774364098095,0.93774364098095,elhigh-radfar-az090 + ellow-radfar-az180,0.9401060399547134,0.0023623989737634465
male,elhigh-radmid-az000 + elhigh-radnear-az135 + elmid-radnear-az270,elhigh-radmid-az000,elhigh-radnear-az135,elmid-radnear-az270,3,0.9666666666666667,0.9666666666666667,0.8853968275681373,0.9666666666666667,elhigh-radmid-az000 + elhigh-radnear-az135,0.9666666666666667,0.0,0.9012676000582983,0.9006769893238697,0.8903623373966324,0.9012676000582983,elhigh-radmid-az000 + elhigh-radnear-az135,0.9036286680290916,0.0023610679707932736
container,elhigh-radnear-az180 + ellow-radfar-az045 + ellow-radfar-az135,elhigh-radnear-az180,ellow-radfar-az045,ellow-radfar-az135,3,0.9666666666666667,0.9592592598111541,0.8583333337058624,0.9666666666666667,elhigh-radnear-az180 + ellow-radfar-az045,0.9666666666666667,0.0,0.9240377892237165,0.9189124930322462,0.9190445929520692,0.9240377892237165,elhigh-radnear-az180 + ellow-radfar-az045,0.926389188255154,0.002351399031437551
barrel,elhigh-radmid-az225 + elhigh-radnear-az225 + elmid-radfar-az135,elhigh-radmid-az225,elhigh-radnear-az225,elmid-radfar-az135,4,0.8970000002086163,0.8792916668830439,0.8646428575020816,0.8970000002086163,elhigh-radmid-az225 + elhigh-radnear-az225,0.8970000002086163,0.0,0.8634963772838518,0.8511356240935628,0.8529454348085563,0.8634963772838518,elhigh-radmid-az225 + elhigh-radnear-az225,0.8658452063231064,0.0023488290392545963
barrel,elhigh-radmid-az225 + ellow-radfar-az135 + elmid-radfar-az135,elhigh-radmid-az225,ellow-radfar-az135,elmid-radfar-az135,4,0.8470000002086162,0.8292916668830439,0.7412500021606684,0.8470000002086162,elhigh-radmid-az225 + ellow-radfar-az135,0.8470000002086162,0.0,0.8048329540382113,0.8044037852844683,0.7831924182898637,0.8048329540382113,elhigh-radmid-az225 + ellow-radfar-az135,0.8071817830774659,0.0023488290392545963
tent,ellow-radfar-az315 + ellow-radmid-az000 + ellow-radnear-az000,ellow-radfar-az315,ellow-radmid-az000,ellow-radnear-az000,3,0.8626250058958927,0.861519610012571,0.795333337465922,0.8626250058958927,ellow-radfar-az315 + ellow-radmid-az000,0.8678333392292261,0.00520833333333337,0.9699214893044873,0.9698679258215902,0.9688209838272641,0.9699214893044873,ellow-radfar-az315 + ellow-radmid-az000,0.9722495028586735,0.0023280135541862146
barrel,elhigh-radfar-az315 + ellow-radfar-az000 + ellow-radmid-az225,elhigh-radfar-az315,ellow-radfar-az000,ellow-radmid-az225,3,0.9241666676600774,0.9241666676600774,0.8559670795406763,0.9241666676600774,elhigh-radfar-az315 + ellow-radfar-az000,0.9241666676600774,0.0,0.8824642830330731,0.879113941870866,0.8660342934099129,0.8824642830330731,elhigh-radfar-az315 + ellow-radfar-az000,0.8847880043384144,0.0023237213053413086
container,elhigh-radfar-az045 + ellow-radnear-az000 + elmid-radfar-az000,elhigh-radfar-az045,ellow-radnear-az000,elmid-radfar-az000,3,1.0,1.0,0.9738095238804817,1.0,elhigh-radfar-az045 + ellow-radnear-az000,1.0,0.0,0.9406877396340304,0.9418616458457301,0.9431230353174082,0.9431230353174082,ellow-radnear-az000 + elmid-radfar-az000,0.9454434291050843,0.0023203937876761227
tank,elmid-radfar-az135 + elmid-radfar-az225 + elmid-radmid-az090,elmid-radfar-az135,elmid-radfar-az225,elmid-radmid-az090,4,0.97109375,0.9861111114008559,0.9861111114008559,0.9861111114008559,elmid-radfar-az135 + elmid-radmid-az090,0.9861111114008559,0.0,0.9310485872886645,0.9350295794818404,0.9356139440870068,0.9356139440870068,elmid-radfar-az225 + elmid-radmid-az090,0.9379343170339149,0.0023203729469081225
male,ellow-radfar-az270 + elmid-radfar-az180 + elmid-radmid-az270,ellow-radfar-az270,elmid-radfar-az180,elmid-radmid-az270,5,0.8467365763895213,0.8620699124149978,0.9026737969791029,0.9026737969791029,elmid-radfar-az180 + elmid-radmid-az270,0.9067365763895214,0.004062779410418549,0.8268029768238442,0.8623603290290255,0.8637977509213925,0.8637977509213925,elmid-radfar-az180 + elmid-radmid-az270,0.8661124414303479,0.002314690508955386
male,elhigh-radmid-az270 + ellow-radfar-az000 + ellow-radfar-az315,elhigh-radmid-az270,ellow-radfar-az000,ellow-radfar-az315,3,0.8170634937428293,0.8416666666666667,0.8416666666666667,0.8416666666666667,elhigh-radmid-az270 + ellow-radfar-az315,0.8416666666666667,0.0,0.7925524211450584,0.795736318910213,0.7915989472062108,0.795736318910213,elhigh-radmid-az270 + ellow-radfar-az315,0.7980319324407622,0.00229561353054919
suv,elhigh-radmid-az000 + ellow-radmid-az090 + elmid-radmid-az270,elhigh-radmid-az000,ellow-radmid-az090,elmid-radmid-az270,4,0.926854163923545,0.933749277787691,0.9175687216650635,0.933749277787691,elhigh-radmid-az000 + elmid-radmid-az270,0.933749277787691,0.0,0.939953893814863,0.942624514043076,0.9419108555267961,0.942624514043076,elhigh-radmid-az000 + elmid-radmid-az270,0.9449112541582707,0.0022867401151946964
male,elhigh-radnear-az270 + elmid-radfar-az045 + elmid-radmid-az045,elhigh-radnear-az270,elmid-radfar-az045,elmid-radmid-az045,3,0.8255065841739984,0.8964559034965459,0.8964559034965459,0.8964559034965459,elhigh-radnear-az270 + elmid-radmid-az045,0.8964559034965459,0.0,0.8671035477961256,0.8721424238952823,0.8726687297754386,0.8726687297754386,elmid-radfar-az045 + elmid-radmid-az045,0.8749296919699306,0.002260962194492011
rock,ellow-radfar-az135 + ellow-radfar-az180 + ellow-radmid-az045,ellow-radfar-az135,ellow-radfar-az180,ellow-radmid-az045,3,0.9666666666666667,0.9375000001241763,0.9,0.9666666666666667,ellow-radfar-az135 + ellow-radfar-az180,0.9666666666666667,0.0,0.930598258623783,0.9342948862482553,0.9033676144362831,0.9342948862482553,ellow-radfar-az135 + ellow-radmid-az045,0.9365312713881847,0.002236385139929409
rock,ellow-radfar-az180 + ellow-radmid-az045 + ellow-radnear-az315,ellow-radfar-az180,ellow-radmid-az045,ellow-radnear-az315,3,0.9,0.7666666666666666,0.8575163414446162,0.9,ellow-radfar-az180 + ellow-radmid-az045,0.9,0.0,0.8925037730931784,0.8489498523588624,0.896888289834294,0.896888289834294,ellow-radmid-az045 + ellow-radnear-az315,0.8991246749742233,0.0022363851399292978
container,elhigh-radfar-az315 + ellow-radnear-az000 + elmid-radfar-az045,elhigh-radfar-az315,ellow-radnear-az000,elmid-radfar-az045,3,0.9759259261466839,0.9759259261466839,0.93125,0.9759259261466839,elhigh-radfar-az315 + ellow-radnear-az000,0.9759259261466839,0.0,0.9067757007335828,0.9181321119963547,0.916602586021142,0.9181321119963547,elhigh-radfar-az315 + elmid-radfar-az045,0.9203604743106103,0.0022283623142556053
barrel,elhigh-radfar-az315 + elhigh-radnear-az315 + ellow-radmid-az090,elhigh-radfar-az315,elhigh-radnear-az315,ellow-radmid-az090,3,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,elhigh-radfar-az315 + elhigh-radnear-az315,0.9333333333333332,0.0,0.8366393499394746,0.874992431368503,0.870258715138642,0.874992431368503,elhigh-radfar-az315 + ellow-radmid-az090,0.8772163635219196,0.0022239321534165413
suv,elhigh-radnear-az000 + ellow-radnear-az090 + elmid-radnear-az135,elhigh-radnear-az000,ellow-radnear-az090,elmid-radnear-az135,4,0.9362605403773396,0.9445105399526565,0.9304540840638232,0.9445105399526565,elhigh-radnear-az000 + elmid-radnear-az135,0.9445105399526565,0.0,0.9585900823745961,0.9510363573203469,0.9593449192683865,0.9593449192683865,ellow-radnear-az090 + elmid-radnear-az135,0.9615660118078795,0.002221092539492986
barrel,elmid-radfar-az090 + elmid-radmid-az000 + elmid-radmid-az180,elmid-radfar-az090,elmid-radmid-az000,elmid-radmid-az180,3,0.9333333333333332,0.8791666666666668,0.8888888895511627,0.9333333333333332,elmid-radfar-az090 + elmid-radmid-az000,0.9333333333333332,0.0,0.8281244749520079,0.8286002956660011,0.8157645117913445,0.8286002956660011,elmid-radfar-az090 + elmid-radmid-az180,0.8307953094593247,0.0021950137933235414
male,ellow-radmid-az045 + ellow-radmid-az135 + elmid-radmid-az270,ellow-radmid-az045,ellow-radmid-az135,elmid-radmid-az270,4,0.9145833333954215,0.940625,0.940625,0.940625,ellow-radmid-az045 + elmid-radmid-az270,0.940625,0.0,0.8949904234882826,0.8938164685840864,0.8858262177196918,0.8949904234882826,ellow-radmid-az045 + ellow-radmid-az135,0.8971755516328468,0.0021851281445641746
male,elhigh-radnear-az090 + elmid-radfar-az090 + elmid-radnear-az270,elhigh-radnear-az090,elmid-radfar-az090,elmid-radnear-az270,3,0.9666666666666667,0.904444445338514,0.9666666666666667,0.9666666666666667,elhigh-radnear-az090 + elmid-radfar-az090,0.9666666666666667,0.0,0.90288955021974,0.8957842645019944,0.8988475097108845,0.90288955021974,elhigh-radnear-az090 + elmid-radfar-az090,0.9050250922675609,0.0021355420478208487
male,elhigh-radfar-az045 + elmid-radfar-az225 + elmid-radnear-az180,elhigh-radfar-az045,elmid-radfar-az225,elmid-radnear-az180,3,0.953125,0.8666666666666667,0.9791666666666666,0.9791666666666666,elmid-radfar-az225 + elmid-radnear-az180,0.9791666666666666,0.0,0.9001350577561288,0.8593948712328251,0.9024886520574071,0.9024886520574071,elmid-radfar-az225 + elmid-radnear-az180,0.904616095496273,0.002127443438865839
