combination_label,viewpoint_1,viewpoint_2,viewpoint_3,drone_count,sample_count,mean_best_box_quality,mean_noisy_or_max_iou,mean_support_weighted_or,mean_support_ratio,mean_target_ap50_95,mean_azimuth_gap_max,elevation_pattern,radius_pattern
elmid-radnear-az000 + elmid-radmid-az090,elmid-radnear-az000,elmid-radmid-az090,,2,4,0.9584936311383538,0.9848521391842617,0.9770750951343437,1.0,0.9798735121730715,90.0,mid + mid,near + mid
elmid-radnear-az000 + elmid-radmid-az135,elmid-radnear-az000,elmid-radmid-az135,,2,3,0.9461881389411791,0.9791170480502113,0.9725772899230734,1.0,0.991666667163372,135.0,mid + mid,near + mid
elmid-radnear-az000 + elmid-radmid-az180,elmid-radnear-az000,elmid-radmid-az180,,2,4,0.9198082438606106,0.9623590783799274,0.9554619012876306,1.0,0.9319322944382826,180.0,mid + mid,near + mid
elmid-radnear-az000 + elmid-radmid-az225,elmid-radnear-az000,elmid-radmid-az225,,2,1,0.9653188459201445,0.9889100037041721,0.9838621515968815,1.0,0.98125,135.0,mid + mid,near + mid
elmid-radnear-az000 + elmid-radmid-az270,elmid-radnear-az000,elmid-radmid-az270,,2,4,0.9620389677461745,0.9878613972531282,0.9767424185472396,1.0,0.97890625,90.0,mid + mid,near + mid
elmid-radnear-az000 + elmid-radmid-az315,elmid-radnear-az000,elmid-radmid-az315,,2,1,0.962116037178653,0.9874924638206609,0.9874189994944936,1.0,1.0,45.0,mid + mid,near + mid
elmid-radnear-az000 + elmid-radnear-az045,elmid-radnear-az000,elmid-radnear-az045,,2,1,0.9713366806520263,0.9922246853085426,0.9899657699815205,1.0,1.0,45.0,mid + mid,near + near
elmid-radnear-az000 + elmid-radnear-az090,elmid-radnear-az000,elmid-radnear-az090,,2,3,0.9062511839164612,0.9545923439352128,0.9246646051182691,1.0,0.970370371915676,90.0,mid + mid,near + near
elmid-radnear-az000 + elmid-radnear-az135,elmid-radnear-az000,elmid-radnear-az135,,2,5,0.9283308194608153,0.9699503057858342,0.9575688551319033,1.0,0.9692460328878628,135.0,mid + mid,near + near
elmid-radnear-az000 + elmid-radnear-az180,elmid-radnear-az000,elmid-radnear-az180,,2,5,0.9610581569416773,0.9858666370320526,0.9814369591772572,1.0,1.0,180.0,mid + mid,near + near
elmid-radnear-az000 + elmid-radnear-az225,elmid-radnear-az000,elmid-radnear-az225,,2,4,0.9120811848539958,0.9512226763836419,0.9243708967554315,1.0,0.9707777794731988,135.0,mid + mid,near + near
elmid-radnear-az000 + elmid-radnear-az270,elmid-radnear-az000,elmid-radnear-az270,,2,2,0.9678160271533471,0.9932046652477216,0.9827282087965189,1.0,0.8437500093132257,90.0,mid + mid,near + near
elmid-radnear-az000 + elmid-radnear-az315,elmid-radnear-az000,elmid-radnear-az315,,2,5,0.9603134273089055,0.9841478200409455,0.9785401351707079,1.0,0.9925,45.0,mid + mid,near + near
elmid-radnear-az045 + elhigh-radfar-az000,elmid-radnear-az045,elhigh-radfar-az000,,2,4,0.9577475824999278,0.9831635872961639,0.972740564811154,1.0,0.9970000002086162,45.0,mid + high,near + far
elmid-radnear-az045 + elhigh-radfar-az045,elmid-radnear-az045,elhigh-radfar-az045,,2,6,0.9320441412513697,0.9653536261541907,0.9580684613476372,1.0,0.970138888930281,0.0,mid + high,near + far
elmid-radnear-az045 + elhigh-radfar-az090,elmid-radnear-az045,elhigh-radfar-az090,,2,4,0.9528204049517894,0.9811961140533164,0.946502958284313,1.0,0.98125,45.0,mid + high,near + far
elmid-radnear-az045 + elhigh-radfar-az135,elmid-radnear-az045,elhigh-radfar-az135,,2,3,0.8665973453886883,0.928064235991742,0.9162555488979338,1.0,0.8202380979581485,90.0,mid + high,near + far
elmid-radnear-az045 + elhigh-radfar-az180,elmid-radnear-az045,elhigh-radfar-az180,,2,4,0.9716811785622355,0.9901568179791795,0.985002999129696,1.0,1.0,135.0,mid + high,near + far
elmid-radnear-az045 + elhigh-radfar-az225,elmid-radnear-az045,elhigh-radfar-az225,,2,4,0.9586993915677953,0.9831902404655504,0.9775392751447534,1.0,0.9424438515758585,180.0,mid + high,near + far
elmid-radnear-az045 + elhigh-radfar-az270,elmid-radnear-az045,elhigh-radfar-az270,,2,5,0.96017154468421,0.9831759050220373,0.9695775327838773,1.0,0.9740666668574015,135.0,mid + high,near + far
elmid-radnear-az045 + elhigh-radfar-az315,elmid-radnear-az045,elhigh-radfar-az315,,2,3,0.9452864394665426,0.9753646732733067,0.9641621318790095,1.0,0.9866666676600774,90.0,mid + high,near + far
elmid-radnear-az045 + elhigh-radmid-az000,elmid-radnear-az045,elhigh-radmid-az000,,2,5,0.9366992460020704,0.9725618002029405,0.968629648102899,1.0,0.9523499642199159,45.0,mid + high,near + mid
elmid-radnear-az045 + elhigh-radmid-az045,elmid-radnear-az045,elhigh-radmid-az045,,2,3,0.9673222913575472,0.9857670524566187,0.978754372279267,1.0,0.9907916669448217,0.0,mid + high,near + mid
elmid-radnear-az045 + elhigh-radmid-az090,elmid-radnear-az045,elhigh-radmid-az090,,2,6,0.9164132361239936,0.9510493843465646,0.9381685948583991,1.0,0.8888878618898829,45.0,mid + high,near + mid
elmid-radnear-az045 + elhigh-radmid-az135,elmid-radnear-az045,elhigh-radmid-az135,,2,6,0.93657542150252,0.970358361056058,0.9548018778809865,1.0,0.951109222983315,90.0,mid + high,near + mid
elmid-radnear-az045 + elhigh-radmid-az180,elmid-radnear-az045,elhigh-radmid-az180,,2,5,0.9182465695519845,0.958766155758221,0.9504530740090196,1.0,0.9246833340264857,135.0,mid + high,near + mid
elmid-radnear-az045 + elhigh-radmid-az225,elmid-radnear-az045,elhigh-radmid-az225,,2,6,0.9547985189215206,0.9815830355085867,0.9695529055410859,1.0,0.9935374154525549,180.0,mid + high,near + mid
elmid-radnear-az045 + elhigh-radmid-az270,elmid-radnear-az045,elhigh-radmid-az270,,2,3,0.908165777699729,0.9493765660524328,0.9314904321488916,1.0,0.9333333333333332,135.0,mid + high,near + mid
elmid-radnear-az045 + elhigh-radmid-az315,elmid-radnear-az045,elhigh-radmid-az315,,2,3,0.9499324958636066,0.9810741160296862,0.9623186183097238,1.0,0.9327191288763176,90.0,mid + high,near + mid
elmid-radnear-az045 + elhigh-radnear-az000,elmid-radnear-az045,elhigh-radnear-az000,,2,6,0.9527085765328813,0.9793194775151971,0.9689409380758324,1.0,0.9545634893611784,45.0,mid + high,near + near
elmid-radnear-az045 + elhigh-radnear-az045,elmid-radnear-az045,elhigh-radnear-az045,,2,3,0.8791605293374722,0.9363395100437956,0.9236507233155988,1.0,0.8377264965903809,0.0,mid + high,near + near
elmid-radnear-az045 + elhigh-radnear-az090,elmid-radnear-az045,elhigh-radnear-az090,,2,3,0.9049883334675984,0.9502372768614155,0.9239163146829883,1.0,0.952777777860562,45.0,mid + high,near + near
elmid-radnear-az045 + elhigh-radnear-az135,elmid-radnear-az045,elhigh-radnear-az135,,2,3,0.921826701419152,0.9583449591830157,0.9407913697872777,1.0,0.9423015880371843,90.0,mid + high,near + near
elmid-radnear-az045 + elhigh-radnear-az180,elmid-radnear-az045,elhigh-radnear-az180,,2,3,0.9683695726271146,0.9901750962943069,0.9872501858320087,1.0,0.9925925931444874,135.0,mid + high,near + near
elmid-radnear-az045 + elhigh-radnear-az225,elmid-radnear-az045,elhigh-radnear-az225,,2,3,0.9498848515442795,0.9759549134493813,0.9638549569740641,1.0,0.9482426318958774,180.0,mid + high,near + near
elmid-radnear-az045 + elhigh-radnear-az270,elmid-radnear-az045,elhigh-radnear-az270,,2,4,0.9666134218306066,0.9895706190194373,0.9717444144839893,1.0,0.98125,135.0,mid + high,near + near
elmid-radnear-az045 + elhigh-radnear-az315,elmid-radnear-az045,elhigh-radnear-az315,,2,6,0.9313147571689099,0.9689358122718764,0.9505071771068175,1.0,0.9698032414802799,90.0,mid + high,near + near
elmid-radnear-az045 + elmid-radfar-az000,elmid-radnear-az045,elmid-radfar-az000,,2,4,0.9636362903476936,0.988102500058214,0.9805240583423152,1.0,0.9707560305219275,45.0,mid + mid,near + far
elmid-radnear-az045 + elmid-radfar-az045,elmid-radnear-az045,elmid-radfar-az045,,2,3,0.8916157336022282,0.9446213282203648,0.9383373581567268,1.0,0.8983630896678992,0.0,mid + mid,near + far
elmid-radnear-az045 + elmid-radfar-az090,elmid-radnear-az045,elmid-radfar-az090,,2,10,0.9160464149002795,0.9567797993422706,0.9308119350988573,1.0,0.947453781538643,45.0,mid + mid,near + far
elmid-radnear-az045 + elmid-radfar-az135,elmid-radnear-az045,elmid-radfar-az135,,2,4,0.9468703533282463,0.9739169947161919,0.9220654530636238,1.0,0.9251310502872953,90.0,mid + mid,near + far
elmid-radnear-az045 + elmid-radfar-az180,elmid-radnear-az045,elmid-radfar-az180,,2,2,0.9640985136658706,0.9885042276516256,0.9725977753567002,1.0,0.9625,135.0,mid + mid,near + far
elmid-radnear-az045 + elmid-radfar-az225,elmid-radnear-az045,elmid-radfar-az225,,2,7,0.9364023187496697,0.9719707861928998,0.9605988402939856,1.0,0.9495857333082081,180.0,mid + mid,near + far
elmid-radnear-az045 + elmid-radfar-az270,elmid-radnear-az045,elmid-radfar-az270,,2,6,0.906719816770566,0.9444572370085046,0.9260017898050114,1.0,0.9003446120803797,135.0,mid + mid,near + far
elmid-radnear-az045 + elmid-radfar-az315,elmid-radnear-az045,elmid-radfar-az315,,2,4,0.9656962828273361,0.9888163929425228,0.9836115511156496,1.0,0.9897456711859672,90.0,mid + mid,near + far
elmid-radnear-az045 + elmid-radmid-az000,elmid-radnear-az045,elmid-radmid-az000,,2,9,0.9439411029724959,0.9740674780215834,0.9648521612671662,1.0,0.9472423918542836,45.0,mid + mid,near + mid
elmid-radnear-az045 + elmid-radmid-az045,elmid-radnear-az045,elmid-radmid-az045,,2,5,0.9273264644642019,0.9675044069805953,0.953956459019723,1.0,0.9155238107130641,0.0,mid + mid,near + mid
elmid-radnear-az045 + elmid-radmid-az090,elmid-radnear-az045,elmid-radmid-az090,,2,7,0.940010278617858,0.9721971729670551,0.9696460494992066,1.0,0.9697142858334951,45.0,mid + mid,near + mid
elmid-radnear-az045 + elmid-radmid-az135,elmid-radnear-az045,elmid-radmid-az135,,2,2,0.9520239925320908,0.9780916485678661,0.9703727507950088,1.0,1.0,90.0,mid + mid,near + mid
elmid-radnear-az045 + elmid-radmid-az180,elmid-radnear-az045,elmid-radmid-az180,,2,6,0.9065305217194405,0.9543288982826109,0.9386782524275041,1.0,0.9210185796724253,135.0,mid + mid,near + mid
elmid-radnear-az045 + elmid-radmid-az225,elmid-radnear-az045,elmid-radmid-az225,,2,5,0.9252099999377492,0.9604168168126339,0.8469361258524568,0.9,0.9229239721081474,180.0,mid + mid,near + mid
elmid-radnear-az045 + elmid-radmid-az270,elmid-radnear-az045,elmid-radmid-az270,,2,5,0.947077959009102,0.9745216386862054,0.9612252326227788,1.0,0.9920000005960464,135.0,mid + mid,near + mid
elmid-radnear-az045 + elmid-radmid-az315,elmid-radnear-az045,elmid-radmid-az315,,2,3,0.9610479175929759,0.9884841270201378,0.9651110183253485,1.0,0.9874999999999999,90.0,mid + mid,near + mid
elmid-radnear-az045 + elmid-radnear-az090,elmid-radnear-az045,elmid-radnear-az090,,2,8,0.935940472781077,0.9712784853891514,0.9496080304125625,1.0,0.9424142996977705,45.0,mid + mid,near + near
elmid-radnear-az045 + elmid-radnear-az135,elmid-radnear-az045,elmid-radnear-az135,,2,11,0.9355119807492688,0.9705715697914695,0.9561870137062264,1.0,0.9224644798084882,90.0,mid + mid,near + near
elmid-radnear-az045 + elmid-radnear-az180,elmid-radnear-az045,elmid-radnear-az180,,2,3,0.9654153367904783,0.990843604380649,0.9841416335499872,1.0,0.984375,135.0,mid + mid,near + near
elmid-radnear-az045 + elmid-radnear-az225,elmid-radnear-az045,elmid-radnear-az225,,2,8,0.917786106345079,0.961645288126738,0.8890773826067367,0.9375,0.9239087288874009,180.0,mid + mid,near + near
elmid-radnear-az045 + elmid-radnear-az270,elmid-radnear-az045,elmid-radnear-az270,,2,6,0.9076739231669801,0.9558796126024708,0.9412190272833905,1.0,0.9409722222636144,135.0,mid + mid,near + near
elmid-radnear-az045 + elmid-radnear-az315,elmid-radnear-az045,elmid-radnear-az315,,2,6,0.9661155123884407,0.9870772722221571,0.9844642660180788,1.0,1.0,90.0,mid + mid,near + near
elmid-radnear-az090 + elhigh-radfar-az000,elmid-radnear-az090,elhigh-radfar-az000,,2,5,0.910768760578258,0.9385512133686783,0.900993081202062,1.0,0.9650000000000001,90.0,mid + high,near + far
elmid-radnear-az090 + elhigh-radfar-az045,elmid-radnear-az090,elhigh-radfar-az045,,2,9,0.9102801592013618,0.9553008664847555,0.9204477413312154,1.0,0.9458333333333333,45.0,mid + high,near + far
elmid-radnear-az090 + elhigh-radfar-az090,elmid-radnear-az090,elhigh-radfar-az090,,2,8,0.9269232868368111,0.955979403329453,0.9468881404198944,1.0,0.9453125,0.0,mid + high,near + far
elmid-radnear-az090 + elhigh-radfar-az135,elmid-radnear-az090,elhigh-radfar-az135,,2,2,0.9422227350478423,0.9756427026444718,0.9619153161820898,1.0,0.988833334142963,45.0,mid + high,near + far
elmid-radnear-az090 + elhigh-radfar-az180,elmid-radnear-az090,elhigh-radfar-az180,,2,5,0.8380403464853288,0.9204469098996872,0.8897633331815455,1.0,0.8975,90.0,mid + high,near + far
elmid-radnear-az090 + elhigh-radfar-az225,elmid-radnear-az090,elhigh-radfar-az225,,2,5,0.8574675239720285,0.9261152338776167,0.9023062158467733,1.0,0.9080333336571853,135.0,mid + high,near + far
elmid-radnear-az090 + elhigh-radfar-az270,elmid-radnear-az090,elhigh-radfar-az270,,2,2,0.9487411660947753,0.9810580706917986,0.9773613653767115,1.0,0.9469150584097021,180.0,mid + high,near + far
elmid-radnear-az090 + elhigh-radfar-az315,elmid-radnear-az090,elhigh-radfar-az315,,2,5,0.9528635056570351,0.9854245449684098,0.960940476861823,1.0,0.9647923988921688,135.0,mid + high,near + far
elmid-radnear-az090 + elhigh-radmid-az000,elmid-radnear-az090,elhigh-radmid-az000,,2,5,0.8953011295736119,0.9504908395180998,0.9370772378946771,1.0,0.945,90.0,mid + high,near + mid
elmid-radnear-az090 + elhigh-radmid-az045,elmid-radnear-az090,elhigh-radmid-az045,,2,5,0.8832297541364256,0.9374317069392019,0.9206961842049205,1.0,0.936875,45.0,mid + high,near + mid
elmid-radnear-az090 + elhigh-radmid-az090,elmid-radnear-az090,elhigh-radmid-az090,,2,5,0.8293999076997707,0.896129212172126,0.840277302249741,1.0,0.8505333336571852,0.0,mid + high,near + mid
elmid-radnear-az090 + elhigh-radmid-az135,elmid-radnear-az090,elhigh-radmid-az135,,2,8,0.85942792130257,0.9259637245429885,0.8990156206691582,1.0,0.9045000006991128,45.0,mid + high,near + mid
elmid-radnear-az090 + elhigh-radmid-az180,elmid-radnear-az090,elhigh-radmid-az180,,2,6,0.9027656243142849,0.954020805617383,0.9437589737054478,1.0,0.9416666666666668,90.0,mid + high,near + mid
elmid-radnear-az090 + elhigh-radmid-az225,elmid-radnear-az090,elhigh-radmid-az225,,2,4,0.9015962906992705,0.9494762197590757,0.9246933350110678,1.0,0.95,135.0,mid + high,near + mid
elmid-radnear-az090 + elhigh-radmid-az270,elmid-radnear-az090,elhigh-radmid-az270,,2,5,0.8763305898766156,0.9379587272826552,0.9083080349744816,1.0,0.8873240002894249,180.0,mid + high,near + mid
elmid-radnear-az090 + elhigh-radmid-az315,elmid-radnear-az090,elhigh-radmid-az315,,2,4,0.8775932676142579,0.9481111918941421,0.9321322513456641,1.0,0.9224560120821415,135.0,mid + high,near + mid
elmid-radnear-az090 + elhigh-radnear-az000,elmid-radnear-az090,elhigh-radnear-az000,,2,1,0.9647956638624642,0.9901134788586585,0.9884285823157325,1.0,1.0,90.0,mid + high,near + near
elmid-radnear-az090 + elhigh-radnear-az045,elmid-radnear-az090,elhigh-radnear-az045,,2,5,0.9546969105979812,0.9820457525258153,0.9798426883523843,1.0,0.9677518021258216,45.0,mid + high,near + near
elmid-radnear-az090 + elhigh-radnear-az090,elmid-radnear-az090,elhigh-radnear-az090,,2,1,0.952101598491577,0.9745394908479865,0.9677369822559797,1.0,1.0,0.0,mid + high,near + near
elmid-radnear-az090 + elhigh-radnear-az135,elmid-radnear-az090,elhigh-radnear-az135,,2,4,0.8042718366464268,0.9009529246730055,0.8567259488206594,1.0,0.88125,45.0,mid + high,near + near
elmid-radnear-az090 + elhigh-radnear-az180,elmid-radnear-az090,elhigh-radnear-az180,,2,7,0.8694382821106258,0.9284563639410173,0.9170931386597879,1.0,0.9249999999999999,90.0,mid + high,near + near
elmid-radnear-az090 + elhigh-radnear-az225,elmid-radnear-az090,elhigh-radnear-az225,,2,3,0.8953732491490906,0.9599572257339758,0.947029420757347,1.0,1.0,135.0,mid + high,near + near
elmid-radnear-az090 + elhigh-radnear-az270,elmid-radnear-az090,elhigh-radnear-az270,,2,3,0.7893572583680045,0.836891178517262,0.7957474879399631,1.0,0.8375,180.0,mid + high,near + near
elmid-radnear-az090 + elhigh-radnear-az315,elmid-radnear-az090,elhigh-radnear-az315,,2,4,0.8653481891362924,0.9264738155908818,0.8834541057435035,1.0,0.92109375,135.0,mid + high,near + near
elmid-radnear-az090 + elmid-radfar-az000,elmid-radnear-az090,elmid-radfar-az000,,2,4,0.9122501675281436,0.9549799272445102,0.9498363330559436,1.0,0.9412500008071463,90.0,mid + mid,near + far
elmid-radnear-az090 + elmid-radfar-az045,elmid-radnear-az090,elmid-radfar-az045,,2,7,0.8098577992378857,0.8997419465351004,0.8686412980892093,1.0,0.8767857142857143,45.0,mid + mid,near + far
elmid-radnear-az090 + elmid-radfar-az090,elmid-radnear-az090,elmid-radfar-az090,,2,4,0.8542301114181718,0.8990012392771842,0.89058351801038,1.0,0.85,0.0,mid + mid,near + far
elmid-radnear-az090 + elmid-radfar-az135,elmid-radnear-az090,elmid-radfar-az135,,2,8,0.8969736985744512,0.9460449220612946,0.9027659018829497,1.0,0.9149092751436476,45.0,mid + mid,near + far
elmid-radnear-az090 + elmid-radfar-az180,elmid-radnear-az090,elmid-radfar-az180,,2,3,0.953867475914438,0.9819660565514502,0.9776529448680451,1.0,0.9377896616318381,90.0,mid + mid,near + far
elmid-radnear-az090 + elmid-radfar-az225,elmid-radnear-az090,elmid-radfar-az225,,2,5,0.8300817064416286,0.9227022337748669,0.8974910833756293,1.0,0.9275,135.0,mid + mid,near + far
elmid-radnear-az090 + elmid-radfar-az270,elmid-radnear-az090,elmid-radfar-az270,,2,5,0.8799855045206278,0.9467300338504728,0.9341804231985407,1.0,0.9375,180.0,mid + mid,near + far
elmid-radnear-az090 + elmid-radfar-az315,elmid-radnear-az090,elmid-radfar-az315,,2,3,0.8892093053057728,0.9406026362812433,0.8993320178106142,1.0,0.8409755905036986,135.0,mid + mid,near + far
elmid-radnear-az090 + elmid-radmid-az000,elmid-radnear-az090,elmid-radmid-az000,,2,3,0.9615185807825904,0.9845338317316283,0.9771394322819736,1.0,0.9564692390809321,90.0,mid + mid,near + mid
elmid-radnear-az090 + elmid-radmid-az045,elmid-radnear-az090,elmid-radmid-az045,,2,8,0.8526954700671454,0.9249778959332328,0.9101931632334483,1.0,0.8987708339082698,45.0,mid + mid,near + mid
elmid-radnear-az090 + elmid-radmid-az090,elmid-radnear-az090,elmid-radmid-az090,,2,3,0.8628236085527329,0.9224900156724974,0.9164788937511085,1.0,0.9259259267675656,0.0,mid + mid,near + mid
elmid-radnear-az090 + elmid-radmid-az135,elmid-radnear-az090,elmid-radmid-az135,,2,4,0.8431599195093229,0.9202412328444839,0.8739232926209046,1.0,0.9,45.0,mid + mid,near + mid
elmid-radnear-az090 + elmid-radmid-az180,elmid-radnear-az090,elmid-radmid-az180,,2,3,0.8360277805976501,0.9192713551052659,0.902688945102009,1.0,0.9333333333333332,90.0,mid + mid,near + mid
elmid-radnear-az090 + elmid-radmid-az225,elmid-radnear-az090,elmid-radmid-az225,,2,3,0.8183526826300079,0.9010382630316797,0.8825042054808008,1.0,0.8925555560953087,135.0,mid + mid,near + mid
elmid-radnear-az090 + elmid-radmid-az270,elmid-radnear-az090,elmid-radmid-az270,,2,5,0.956551910199601,0.9821688863832334,0.9761026290452921,1.0,0.959688313529863,180.0,mid + mid,near + mid
elmid-radnear-az090 + elmid-radmid-az315,elmid-radnear-az090,elmid-radmid-az315,,2,3,0.8812499012104311,0.9486504091281428,0.8596828923565472,1.0,0.9225071204799703,135.0,mid + mid,near + mid
elmid-radnear-az090 + elmid-radnear-az135,elmid-radnear-az090,elmid-radnear-az135,,2,6,0.9322987729278331,0.9699016471494195,0.9565021355241937,1.0,0.9520833333333334,45.0,mid + mid,near + near
elmid-radnear-az090 + elmid-radnear-az180,elmid-radnear-az090,elmid-radnear-az180,,2,6,0.9025879911492355,0.9568142879983328,0.9383562522394646,1.0,0.9541666666666666,90.0,mid + mid,near + near
elmid-radnear-az090 + elmid-radnear-az225,elmid-radnear-az090,elmid-radnear-az225,,2,4,0.8680700177515659,0.9277873428927926,0.8986739770248777,1.0,0.9,135.0,mid + mid,near + near
elmid-radnear-az090 + elmid-radnear-az270,elmid-radnear-az090,elmid-radnear-az270,,2,3,0.9099400683868701,0.9592726175194087,0.9481838641805185,1.0,0.9541666666666666,180.0,mid + mid,near + near
elmid-radnear-az090 + elmid-radnear-az315,elmid-radnear-az090,elmid-radnear-az315,,2,3,0.8947652602187782,0.9548823784055029,0.9326620629979181,1.0,0.9416666666666668,135.0,mid + mid,near + near
elmid-radnear-az135 + elhigh-radfar-az000,elmid-radnear-az135,elhigh-radfar-az000,,2,4,0.9474298654866269,0.9784777857730913,0.962226310321822,1.0,1.0,135.0,mid + high,near + far
elmid-radnear-az135 + elhigh-radfar-az045,elmid-radnear-az135,elhigh-radfar-az045,,2,6,0.9124207779304049,0.9607698607346599,0.9251833960564989,1.0,0.9302083333333333,90.0,mid + high,near + far
elmid-radnear-az135 + elhigh-radfar-az090,elmid-radnear-az135,elhigh-radfar-az090,,2,5,0.9486493291257198,0.9771850599232831,0.9673647952635506,1.0,0.9775,45.0,mid + high,near + far
elmid-radnear-az135 + elhigh-radfar-az135,elmid-radnear-az135,elhigh-radfar-az135,,2,6,0.8951778447699267,0.9473340357252472,0.9272296744885774,1.0,0.9082434672953044,0.0,mid + high,near + far
elmid-radnear-az135 + elhigh-radfar-az180,elmid-radnear-az135,elhigh-radfar-az180,,2,4,0.9612626663581656,0.9845312672948149,0.9833462595736924,1.0,1.0,45.0,mid + high,near + far
elmid-radnear-az135 + elhigh-radfar-az225,elmid-radnear-az135,elhigh-radfar-az225,,2,8,0.9254928187151785,0.9663702456909443,0.9475132053178384,1.0,0.9595301474950498,90.0,mid + high,near + far
elmid-radnear-az135 + elhigh-radfar-az270,elmid-radnear-az135,elhigh-radfar-az270,,2,7,0.9292466064080861,0.9607416390224364,0.9388593529301807,1.0,0.9714285714285714,135.0,mid + high,near + far
elmid-radnear-az135 + elhigh-radfar-az315,elmid-radnear-az135,elhigh-radfar-az315,,2,7,0.9557147545429194,0.9839663592734549,0.9748700013230296,1.0,0.9306711886131716,180.0,mid + high,near + far
elmid-radnear-az135 + elhigh-radmid-az000,elmid-radnear-az135,elhigh-radmid-az000,,2,10,0.9222587385769622,0.9627173291601421,0.9546839309714228,1.0,0.9486749821099579,135.0,mid + high,near + mid
elmid-radnear-az135 + elhigh-radmid-az045,elmid-radnear-az135,elhigh-radmid-az045,,2,6,0.9320968784969276,0.9705322374002635,0.9584152784184058,1.0,0.9613888893442022,90.0,mid + high,near + mid
elmid-radnear-az135 + elhigh-radmid-az090,elmid-radnear-az135,elhigh-radmid-az090,,2,8,0.9108558638563116,0.9572566553293665,0.9349933460278592,1.0,0.9351658960746854,45.0,mid + high,near + mid
elmid-radnear-az135 + elhigh-radmid-az135,elmid-radnear-az135,elhigh-radmid-az135,,2,7,0.9248918335801974,0.9684650237381199,0.9460428836092181,1.0,0.9353571428784303,0.0,mid + high,near + mid
elmid-radnear-az135 + elhigh-radmid-az180,elmid-radnear-az135,elhigh-radmid-az180,,2,6,0.9455546513097914,0.9764530462044106,0.9622132257264382,1.0,0.9768194442770133,45.0,mid + high,near + mid
elmid-radnear-az135 + elhigh-radmid-az225,elmid-radnear-az135,elhigh-radmid-az225,,2,10,0.9575062197172063,0.9832767188818814,0.9744336283744157,1.0,0.9797335610449179,90.0,mid + high,near + mid
elmid-radnear-az135 + elhigh-radmid-az270,elmid-radnear-az135,elhigh-radmid-az270,,2,3,0.8266459655931181,0.925709881288837,0.8828980450178335,1.0,0.9333333333333332,135.0,mid + high,near + mid
elmid-radnear-az135 + elhigh-radmid-az315,elmid-radnear-az135,elhigh-radmid-az315,,2,2,0.9546664958821953,0.9839271778750789,0.9601922282350271,1.0,0.9555555588669247,180.0,mid + high,near + mid
elmid-radnear-az135 + elhigh-radnear-az000,elmid-radnear-az135,elhigh-radnear-az000,,2,12,0.9524924092367767,0.981502135394829,0.9689576557281224,1.0,0.9573549094810909,135.0,mid + high,near + near
elmid-radnear-az135 + elhigh-radnear-az045,elmid-radnear-az135,elhigh-radnear-az045,,2,5,0.913146457606205,0.9610762176210731,0.9527912091396967,1.0,0.96,90.0,mid + high,near + near
elmid-radnear-az135 + elhigh-radnear-az090,elmid-radnear-az135,elhigh-radnear-az090,,2,4,0.9480272125922475,0.9784594399164702,0.9670514264104236,1.0,1.0,45.0,mid + high,near + near
elmid-radnear-az135 + elhigh-radnear-az135,elmid-radnear-az135,elhigh-radnear-az135,,2,6,0.9457290243149513,0.9731079895871986,0.9664299426563825,1.0,0.9583333333333334,0.0,mid + high,near + near
elmid-radnear-az135 + elhigh-radnear-az180,elmid-radnear-az135,elhigh-radnear-az180,,2,7,0.9601733766287625,0.9870316587440257,0.9840384934715026,1.0,0.9910586083226807,45.0,mid + high,near + near
elmid-radnear-az135 + elhigh-radnear-az225,elmid-radnear-az135,elhigh-radnear-az225,,2,7,0.9373256860588803,0.9755473857945641,0.9682205837026885,1.0,0.9778182708125189,90.0,mid + high,near + near
elmid-radnear-az135 + elhigh-radnear-az270,elmid-radnear-az135,elhigh-radnear-az270,,2,5,0.9575822583011394,0.9833038889310796,0.9677291557347246,1.0,1.0,135.0,mid + high,near + near
elmid-radnear-az135 + elhigh-radnear-az315,elmid-radnear-az135,elhigh-radnear-az315,,2,5,0.931091443544726,0.9742523534453644,0.960779015874935,1.0,0.9538333338896434,180.0,mid + high,near + near
elmid-radnear-az135 + elmid-radfar-az000,elmid-radnear-az135,elmid-radfar-az000,,2,8,0.935058522417624,0.9745786024135501,0.9626986967862993,1.0,0.9142527877971466,135.0,mid + mid,near + far
elmid-radnear-az135 + elmid-radfar-az045,elmid-radnear-az135,elmid-radfar-az045,,2,5,0.9525052945523541,0.9798919793741524,0.9769349147729613,1.0,0.9542000020772219,90.0,mid + mid,near + far
elmid-radnear-az135 + elmid-radfar-az090,elmid-radnear-az135,elmid-radfar-az090,,2,7,0.9390610590017552,0.9689690121775335,0.9477804811623664,1.0,0.9546968193073141,45.0,mid + mid,near + far
elmid-radnear-az135 + elmid-radfar-az135,elmid-radnear-az135,elmid-radfar-az135,,2,10,0.9438176259643587,0.9763367231678594,0.9613854938342488,1.0,0.9563383848197532,0.0,mid + mid,near + far
elmid-radnear-az135 + elmid-radfar-az180,elmid-radnear-az135,elmid-radfar-az180,,2,3,0.9141671509604864,0.9680116325719887,0.9328314957694293,1.0,1.0,45.0,mid + mid,near + far
elmid-radnear-az135 + elmid-radfar-az225,elmid-radnear-az135,elmid-radfar-az225,,2,7,0.9523816427945597,0.9796324456889679,0.9723060899462278,1.0,0.9172350106068387,90.0,mid + mid,near + far
