scene_key,target_class,available_image_count,added_image_number,base_coalition_size,permutations_used,mean_prefix_target_ap50_95,mean_prefix_target_strict_quality_iou50,mean_prefix_noisy_or_best_iou,mean_marginal_target_ap50_95,mean_marginal_target_strict_quality_iou50,mean_marginal_noisy_or_best_iou
S0-SM_tree13,tree,10,6,5,256,0.9203858492262005,0.9669797251472423,0.9901191905918001,0.0023249909191478723,0.002534526718903224,0.0006376404318560883
S0-SM_tree13,tree,10,7,6,256,0.921840400567393,0.9687014459034133,0.990444627808561,0.0014545513411925808,0.0017217207561710801,0.0003254372167610605
S0-SM_tree13,tree,10,8,7,256,0.9237477649497668,0.9698582996727714,0.9906680900599347,0.0019073643823737394,0.0011568537693579517,0.0002234622513734891
S0-SM_tree14,tree,8,1,0,256,0.8423662135610844,0.9448739895128272,0.9448739895128272,0.8423662135610844,0.9448739895128272,0.9448739895128272
S0-SM_tree14,tree,8,2,1,256,0.8827840477259046,0.954127164913021,0.9841949284282449,0.040417834164820074,0.009253175400193908,0.0393209389154177
S0-SM_tree14,tree,8,3,2,256,0.8942857328837241,0.9579403283582144,0.9881159130009787,0.011501685157819573,0.0038131634451932794,0.003920984572733919
S0-SM_tree14,tree,8,4,3,256,0.8988418944368468,0.9603829433360592,0.9900746163385294,0.00455616155312267,0.002442614977844898,0.0019587033375506285
S0-SM_tree14,tree,8,5,4,256,0.9006898918103394,0.9617329255952952,0.9909965893244805,0.0018479973734926518,0.0013499822592359934,0.0009219729859511758
S0-SM_tree14,tree,8,6,5,256,0.9016616364349743,0.962934309924264,0.9916306817554293,0.0009717446246347446,0.001201384328968852,0.0006340924309488679
S0-SM_tree14,tree,8,7,6,256,0.9020406377066874,0.9643492794116011,0.992135672791856,0.000379001271713076,0.00141496948733702,0.0005049910364266505
S0-SM_tree14,tree,8,8,7,256,0.9023636401674967,0.9655628218366843,0.9925092458712773,0.0003230024608092629,0.0012135424250832028,0.00037357307942134047
S0-SM_tree15,tree,8,1,0,256,0.8344307714814643,0.9301851907373839,0.9301851907373839,0.8344307714814643,0.9301851907373839,0.9301851907373839
S0-SM_tree15,tree,8,2,1,256,0.9187849196026301,0.9460268926790604,0.976761245125751,0.08435414812116579,0.015841701941676542,0.046576054388367094
S0-SM_tree15,tree,8,3,2,256,0.9399666102636437,0.9500539856187542,0.9812159771206553,0.021181690661013743,0.004027092939693708,0.0044547319949044045
S0-SM_tree15,tree,8,4,3,256,0.9456846172106338,0.9522288296626034,0.982766599611346,0.00571800694699009,0.002174844043849211,0.0015506224906907174
S0-SM_tree15,tree,8,5,4,256,0.9482700974515894,0.9537055946160979,0.983891694220435,0.002585480240955594,0.0014767649534946359,0.0011250946090888758
S0-SM_tree15,tree,8,6,5,256,0.9496939806276061,0.9552501229303008,0.9849606229461918,0.0014238831760168373,0.0015445283142027227,0.0010689287257568984
S0-SM_tree15,tree,8,7,6,256,0.9505104340631834,0.9563976848416001,0.9855756708005883,0.0008164534355772001,0.001147561911299444,0.0006150478543963125
S0-SM_tree15,tree,8,8,7,256,0.950841753962465,0.9572303255927181,0.9862994551645804,0.00033131989928176543,0.0008326407511179967,0.0007237843639921002
S0-SM_tree16,tree,11,1,0,256,0.8451768443871401,0.9286402235285933,0.9286402235285933,0.8451768443871401,0.9286402235285933,0.9286402235285933
S0-SM_tree16,tree,11,2,1,256,0.8749939706541088,0.9387192874675215,0.9687780660703884,0.029817126266968655,0.010079063938928212,0.04013784254179509
S0-SM_tree16,tree,11,3,2,256,0.886360862171931,0.9436888689536596,0.9741136222150983,0.01136689151782214,0.004969581486137908,0.005335556144709843
S0-SM_tree16,tree,11,4,3,256,0.8945906583029342,0.9465337185762033,0.9759723307167634,0.00822979613100318,0.0028448496225438324,0.0018587085016650738
S0-SM_tree16,tree,11,5,4,256,0.8993794079127071,0.9481584499377942,0.9768747003127758,0.004788749609772858,0.0016247313615908449,0.0009023695960124496
S0-SM_tree16,tree,11,6,5,256,0.902382863132902,0.9495162186250643,0.9773476865167593,0.003003455220194899,0.0013577686872701389,0.0004729862039834945
S0-SM_tree16,tree,11,7,6,256,0.9053686976983801,0.9504240346696862,0.9776353237261272,0.0029858345654781484,0.000907816044621923,0.00028763720936778817
S0-SM_tree16,tree,11,8,7,256,0.907324638311984,0.9511440808004199,0.977778172351888,0.0019559406136037175,0.0007200461307337314,0.00014284862576097136
S0-SM_tree17,tree,13,1,0,256,0.7598832666436712,0.937084954619997,0.937084954619997,0.7598832666436712,0.937084954619997,0.937084954619997
S0-SM_tree17,tree,13,2,1,256,0.8293274056141047,0.946159040887966,0.9771628758843979,0.06944413897043333,0.009074086267969031,0.040077921264400934
S0-SM_tree17,tree,13,3,2,256,0.8555901778987648,0.9527185134484998,0.9824647155598316,0.026262772284660167,0.0065594725605338106,0.00530183967543367
S0-SM_tree17,tree,13,4,3,256,0.8771018015244278,0.9570853663322987,0.9843564911369168,0.021511623625663084,0.004366852883798775,0.001891775577085243
S0-SM_tree17,tree,13,5,4,256,0.8904250570466097,0.9607905303144175,0.9857803115615982,0.013323255522181818,0.003705163982118953,0.00142382042468142
S0-SM_tree17,tree,13,6,5,256,0.9011051694821042,0.9644172543857177,0.9869793318328383,0.01068011243549462,0.003626724071300186,0.0011990202712399787
