drone_count,relationship_axis,relationship_type,scene_key,metric,scene_mean_value,combo_count_in_scene
3,mixed_diversity,azimuth_only,S0-SM_barrel_4,precision,0.4955496258127837,8
3,mixed_diversity,azimuth_only,S0-SM_barrel_5,precision,1.0,2
3,mixed_diversity,azimuth_only,S0-SM_barrel_6,precision,0.75555173992674,8
3,mixed_diversity,azimuth_only,S0-SM_barrel_7,precision,0.9444444444444444,2
3,mixed_diversity,azimuth_only,S0-SM_barrel_8,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_container_1,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_container_10,precision,1.0,4
3,mixed_diversity,azimuth_only,S0-SM_container_11,precision,0.8111111111111112,3
3,mixed_diversity,azimuth_only,S0-SM_container_13,precision,0.7284226190476191,4
3,mixed_diversity,azimuth_only,S0-SM_container_14,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_container_15,precision,0.9375,5
3,mixed_diversity,azimuth_only,S0-SM_container_16,precision,0.631578947368421,1
3,mixed_diversity,azimuth_only,S0-SM_container_18,precision,0.7692307692307693,1
3,mixed_diversity,azimuth_only,S0-SM_container_23,precision,0.6875,1
3,mixed_diversity,azimuth_only,S0-SM_container_3,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_container_30,precision,0.8320707070707071,6
3,mixed_diversity,azimuth_only,S0-SM_male10,precision,0.4087069792952146,5
3,mixed_diversity,azimuth_only,S0-SM_male12,precision,0.6067691499676794,4
3,mixed_diversity,azimuth_only,S0-SM_male15,precision,0.668997668997669,3
3,mixed_diversity,azimuth_only,S0-SM_male16,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_male17,precision,0.8571428571428571,5
3,mixed_diversity,azimuth_only,S0-SM_male18,precision,0.6666666666666666,1
3,mixed_diversity,azimuth_only,S0-SM_male2,precision,0.6,1
3,mixed_diversity,azimuth_only,S0-SM_male3,precision,0.7857142857142857,2
3,mixed_diversity,azimuth_only,S0-SM_male5,precision,0.5777777777777777,2
3,mixed_diversity,azimuth_only,S0-SM_male8,precision,0.8111111111111111,9
3,mixed_diversity,azimuth_only,S0-SM_male9,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_rock1,precision,0.6875,2
3,mixed_diversity,azimuth_only,S0-SM_rock10,precision,0.5487416879795397,5
3,mixed_diversity,azimuth_only,S0-SM_rock11,precision,0.4,1
3,mixed_diversity,azimuth_only,S0-SM_rock12,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_rock14,precision,0.75,2
3,mixed_diversity,azimuth_only,S0-SM_rock17,precision,0.3621212121212121,3
3,mixed_diversity,azimuth_only,S0-SM_rock18,precision,0.3724137931034483,2
3,mixed_diversity,azimuth_only,S0-SM_rock2,precision,1.0,2
3,mixed_diversity,azimuth_only,S0-SM_rock20,precision,0.55,1
3,mixed_diversity,azimuth_only,S0-SM_rock21,precision,0.6413793103448276,2
3,mixed_diversity,azimuth_only,S0-SM_rock4,precision,0.25,1
3,mixed_diversity,azimuth_only,S0-SM_rock6,precision,0.25,1
3,mixed_diversity,azimuth_only,S0-SM_rock7,precision,0.8035714285714286,4
3,mixed_diversity,azimuth_only,S0-SM_rock9,precision,0.32246872378451324,4
3,mixed_diversity,azimuth_only,S0-SM_suv1,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_suv10,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_suv12,precision,0.4342424242424242,5
3,mixed_diversity,azimuth_only,S0-SM_suv17,precision,0.9666666666666666,5
3,mixed_diversity,azimuth_only,S0-SM_suv18,precision,0.95,5
3,mixed_diversity,azimuth_only,S0-SM_suv19,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_suv20,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_suv21,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_suv22,precision,0.7619047619047619,2
3,mixed_diversity,azimuth_only,S0-SM_suv4,precision,0.8611111111111112,6
3,mixed_diversity,azimuth_only,S0-SM_suv5,precision,0.503968253968254,3
3,mixed_diversity,azimuth_only,S0-SM_suv8,precision,0.7285151667504608,9
3,mixed_diversity,azimuth_only,S0-SM_tank1,precision,1.0,6
3,mixed_diversity,azimuth_only,S0-SM_tank11,precision,1.0,2
3,mixed_diversity,azimuth_only,S0-SM_tank14,precision,0.3103448275862069,1
3,mixed_diversity,azimuth_only,S0-SM_tank19,precision,0.5017482517482518,4
3,mixed_diversity,azimuth_only,S0-SM_tank3,precision,0.4444444444444444,1
3,mixed_diversity,azimuth_only,S0-SM_tank5,precision,0.9711538461538461,8
3,mixed_diversity,azimuth_only,S0-SM_tank7,precision,0.7916666666666666,3
3,mixed_diversity,azimuth_only,S0-SM_tent_1,precision,0.8,2
3,mixed_diversity,azimuth_only,S0-SM_tent_10,precision,0.8045454545454546,4
3,mixed_diversity,azimuth_only,S0-SM_tent_11,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tent_15,precision,0.9615384615384616,2
3,mixed_diversity,azimuth_only,S0-SM_tent_17,precision,0.611904761904762,2
3,mixed_diversity,azimuth_only,S0-SM_tent_2,precision,0.5179458450046684,5
3,mixed_diversity,azimuth_only,S0-SM_tent_4,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tent_5,precision,0.6363636363636364,1
3,mixed_diversity,azimuth_only,S0-SM_tent_7,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tent_8,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tent_9,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tower_1,precision,0.2631578947368421,1
3,mixed_diversity,azimuth_only,S0-SM_tower_10,precision,0.7298951048951049,8
3,mixed_diversity,azimuth_only,S0-SM_tower_12,precision,1.0,4
3,mixed_diversity,azimuth_only,S0-SM_tower_13,precision,0.7286073403720462,8
3,mixed_diversity,azimuth_only,S0-SM_tower_2,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tower_3,precision,0.75,2
3,mixed_diversity,azimuth_only,S0-SM_tower_4,precision,0.7,2
3,mixed_diversity,azimuth_only,S0-SM_tower_5,precision,0.9,5
3,mixed_diversity,azimuth_only,S0-SM_tower_6,precision,0.27286756453423117,3
3,mixed_diversity,azimuth_only,S0-SM_tower_7,precision,0.19230769230769232,1
3,mixed_diversity,azimuth_only,S0-SM_tower_9,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tree10,precision,0.5555555555555556,1
3,mixed_diversity,azimuth_only,S0-SM_tree11,precision,0.5,1
3,mixed_diversity,azimuth_only,S0-SM_tree12,precision,0.14608006672226856,2
3,mixed_diversity,azimuth_only,S0-SM_tree16,precision,0.32967032967032966,2
3,mixed_diversity,azimuth_only,S0-SM_tree17,precision,0.39660249765678557,5
3,mixed_diversity,azimuth_only,S0-SM_tree19,precision,0.2621359223300971,1
3,mixed_diversity,azimuth_only,S0-SM_tree20,precision,0.43548387096774194,1
3,mixed_diversity,azimuth_only,S0-SM_tree21,precision,0.3656370656370656,3
3,mixed_diversity,azimuth_only,S0-SM_tree24,precision,0.6,1
3,mixed_diversity,azimuth_only,S0-SM_tree25,precision,0.5533333333333333,3
3,mixed_diversity,azimuth_only,S0-SM_tree26,precision,0.26666666666666666,1
3,mixed_diversity,azimuth_only,S0-SM_tree27,precision,0.8809523809523809,4
3,mixed_diversity,azimuth_only,S0-SM_tree28,precision,0.41666666666666663,2
3,mixed_diversity,azimuth_only,S0-SM_tree3,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tree4,precision,0.38461538461538464,1
3,mixed_diversity,azimuth_only,S0-SM_tree5,precision,0.34926885996241885,5
3,mixed_diversity,azimuth_only,S0-SM_tree6,precision,0.4533333333333333,2
3,mixed_diversity,azimuth_only,S0-SM_tree7,precision,0.4857142857142857,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann13,precision,0.9,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann14,precision,0.6153846153846154,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann15,precision,0.42857142857142855,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann18,precision,0.375,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann19,precision,0.16443850267379678,2
3,mixed_diversity,azimuth_only,S0-SM_whitevann1_58,precision,0.7272727272727273,2
3,mixed_diversity,azimuth_only,S0-SM_whitevann2,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann4,precision,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann6,precision,1.0,5
3,mixed_diversity,azimuth_only,S0-SM_whitevann9,precision,1.0,4
3,mixed_diversity,azimuth_only,S0-SM_barrel_1,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_barrel_11,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_barrel_12,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_barrel_14,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_barrel_15,recall,0.9,1
3,mixed_diversity,azimuth_only,S0-SM_barrel_19,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_barrel_2,recall,1.0,3
3,mixed_diversity,azimuth_only,S0-SM_barrel_21,recall,1.0,4
3,mixed_diversity,azimuth_only,S0-SM_barrel_4,recall,1.0,8
3,mixed_diversity,azimuth_only,S0-SM_barrel_5,recall,1.0,2
3,mixed_diversity,azimuth_only,S0-SM_barrel_6,recall,1.0,8
3,mixed_diversity,azimuth_only,S0-SM_barrel_7,recall,1.0,2
3,mixed_diversity,azimuth_only,S0-SM_barrel_8,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_container_1,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_container_10,recall,1.0,4
3,mixed_diversity,azimuth_only,S0-SM_container_11,recall,0.9696969696969697,3
3,mixed_diversity,azimuth_only,S0-SM_container_13,recall,1.0,4
3,mixed_diversity,azimuth_only,S0-SM_container_14,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_container_15,recall,0.9833333333333334,5
3,mixed_diversity,azimuth_only,S0-SM_container_16,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_container_18,recall,0.9090909090909091,1
3,mixed_diversity,azimuth_only,S0-SM_container_23,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_container_3,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_container_30,recall,0.9791666666666666,6
3,mixed_diversity,azimuth_only,S0-SM_male10,recall,1.0,5
3,mixed_diversity,azimuth_only,S0-SM_male12,recall,1.0,4
3,mixed_diversity,azimuth_only,S0-SM_male15,recall,0.9523809523809524,3
3,mixed_diversity,azimuth_only,S0-SM_male16,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_male17,recall,1.0,5
3,mixed_diversity,azimuth_only,S0-SM_male18,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_male2,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_male3,recall,0.9,2
3,mixed_diversity,azimuth_only,S0-SM_male5,recall,1.0,2
3,mixed_diversity,azimuth_only,S0-SM_male8,recall,1.0,9
3,mixed_diversity,azimuth_only,S0-SM_male9,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_rock1,recall,1.0,2
3,mixed_diversity,azimuth_only,S0-SM_rock10,recall,1.0,5
3,mixed_diversity,azimuth_only,S0-SM_rock11,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_rock12,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_rock14,recall,1.0,2
3,mixed_diversity,azimuth_only,S0-SM_rock17,recall,0.9696969696969697,3
3,mixed_diversity,azimuth_only,S0-SM_rock18,recall,1.0,2
3,mixed_diversity,azimuth_only,S0-SM_rock2,recall,1.0,2
3,mixed_diversity,azimuth_only,S0-SM_rock20,recall,0.9166666666666666,1
3,mixed_diversity,azimuth_only,S0-SM_rock21,recall,0.9705882352941176,2
3,mixed_diversity,azimuth_only,S0-SM_rock4,recall,0.9090909090909091,1
3,mixed_diversity,azimuth_only,S0-SM_rock6,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_rock7,recall,0.8785714285714286,4
3,mixed_diversity,azimuth_only,S0-SM_rock9,recall,0.9263888888888889,4
3,mixed_diversity,azimuth_only,S0-SM_suv1,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_suv10,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_suv12,recall,0.8333333333333334,5
3,mixed_diversity,azimuth_only,S0-SM_suv17,recall,1.0,5
3,mixed_diversity,azimuth_only,S0-SM_suv18,recall,0.9714285714285713,5
3,mixed_diversity,azimuth_only,S0-SM_suv19,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_suv20,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_suv21,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_suv22,recall,0.9444444444444444,2
3,mixed_diversity,azimuth_only,S0-SM_suv4,recall,1.0,6
3,mixed_diversity,azimuth_only,S0-SM_suv5,recall,0.8977591036414566,3
3,mixed_diversity,azimuth_only,S0-SM_suv8,recall,0.8787878787878788,9
3,mixed_diversity,azimuth_only,S0-SM_tank1,recall,0.9583333333333334,6
3,mixed_diversity,azimuth_only,S0-SM_tank11,recall,1.0,2
3,mixed_diversity,azimuth_only,S0-SM_tank14,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tank19,recall,1.0,4
3,mixed_diversity,azimuth_only,S0-SM_tank3,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tank5,recall,1.0,8
3,mixed_diversity,azimuth_only,S0-SM_tank7,recall,1.0,3
3,mixed_diversity,azimuth_only,S0-SM_tent_1,recall,1.0,2
3,mixed_diversity,azimuth_only,S0-SM_tent_10,recall,1.0,4
3,mixed_diversity,azimuth_only,S0-SM_tent_11,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tent_15,recall,1.0,2
3,mixed_diversity,azimuth_only,S0-SM_tent_17,recall,1.0,2
3,mixed_diversity,azimuth_only,S0-SM_tent_2,recall,0.9800000000000001,5
3,mixed_diversity,azimuth_only,S0-SM_tent_4,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tent_5,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tent_7,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tent_8,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tent_9,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tower_1,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tower_10,recall,0.9333333333333333,8
3,mixed_diversity,azimuth_only,S0-SM_tower_12,recall,1.0,4
3,mixed_diversity,azimuth_only,S0-SM_tower_13,recall,1.0,8
3,mixed_diversity,azimuth_only,S0-SM_tower_2,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tower_3,recall,1.0,2
3,mixed_diversity,azimuth_only,S0-SM_tower_4,recall,0.9,2
3,mixed_diversity,azimuth_only,S0-SM_tower_5,recall,1.0,5
3,mixed_diversity,azimuth_only,S0-SM_tower_6,recall,0.6904761904761904,3
3,mixed_diversity,azimuth_only,S0-SM_tower_7,recall,0.7142857142857143,1
3,mixed_diversity,azimuth_only,S0-SM_tower_9,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tree10,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tree11,recall,0.6,1
3,mixed_diversity,azimuth_only,S0-SM_tree12,recall,0.8640350877192983,2
3,mixed_diversity,azimuth_only,S0-SM_tree16,recall,0.9852941176470589,2
3,mixed_diversity,azimuth_only,S0-SM_tree17,recall,0.9332591768631813,5
3,mixed_diversity,azimuth_only,S0-SM_tree19,recall,0.9,1
3,mixed_diversity,azimuth_only,S0-SM_tree20,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tree21,recall,0.9206349206349206,3
3,mixed_diversity,azimuth_only,S0-SM_tree24,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tree25,recall,0.9666666666666667,3
3,mixed_diversity,azimuth_only,S0-SM_tree26,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tree27,recall,1.0,4
3,mixed_diversity,azimuth_only,S0-SM_tree28,recall,1.0,2
3,mixed_diversity,azimuth_only,S0-SM_tree3,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_tree4,recall,0.9375,1
3,mixed_diversity,azimuth_only,S0-SM_tree5,recall,0.9789473684210526,5
3,mixed_diversity,azimuth_only,S0-SM_tree6,recall,1.0,2
3,mixed_diversity,azimuth_only,S0-SM_tree7,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann13,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann14,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann15,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann18,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann19,recall,0.7321428571428572,2
3,mixed_diversity,azimuth_only,S0-SM_whitevann1_58,recall,0.9166666666666667,2
3,mixed_diversity,azimuth_only,S0-SM_whitevann2,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann4,recall,1.0,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann6,recall,1.0,5
3,mixed_diversity,azimuth_only,S0-SM_whitevann9,recall,1.0,4
3,mixed_diversity,azimuth_only,S0-SM_barrel_1,strict_quality,0.8696051268801597,1
3,mixed_diversity,azimuth_only,S0-SM_barrel_11,strict_quality,0.69523221588301,1
3,mixed_diversity,azimuth_only,S0-SM_barrel_12,strict_quality,0.7976457424245886,1
3,mixed_diversity,azimuth_only,S0-SM_barrel_14,strict_quality,0.8151878357526314,1
3,mixed_diversity,azimuth_only,S0-SM_barrel_15,strict_quality,0.8496616509297183,1
3,mixed_diversity,azimuth_only,S0-SM_barrel_19,strict_quality,0.7451860520551996,1
3,mixed_diversity,azimuth_only,S0-SM_barrel_2,strict_quality,0.7012307109795953,3
3,mixed_diversity,azimuth_only,S0-SM_barrel_21,strict_quality,0.7741386134622985,4
3,mixed_diversity,azimuth_only,S0-SM_barrel_4,strict_quality,0.8507226946868478,8
3,mixed_diversity,azimuth_only,S0-SM_barrel_5,strict_quality,0.7026081494267498,2
3,mixed_diversity,azimuth_only,S0-SM_barrel_6,strict_quality,0.7541015254268841,8
3,mixed_diversity,azimuth_only,S0-SM_barrel_7,strict_quality,0.8061630001937292,2
3,mixed_diversity,azimuth_only,S0-SM_barrel_8,strict_quality,0.687141642858478,1
3,mixed_diversity,azimuth_only,S0-SM_container_1,strict_quality,0.9635516098648509,1
3,mixed_diversity,azimuth_only,S0-SM_container_10,strict_quality,0.9574410366798727,4
3,mixed_diversity,azimuth_only,S0-SM_container_11,strict_quality,0.9611394281227229,3
3,mixed_diversity,azimuth_only,S0-SM_container_13,strict_quality,0.9589749103527225,4
3,mixed_diversity,azimuth_only,S0-SM_container_14,strict_quality,0.9669507337518297,1
3,mixed_diversity,azimuth_only,S0-SM_container_15,strict_quality,0.954114312075039,5
3,mixed_diversity,azimuth_only,S0-SM_container_16,strict_quality,0.9502622329151365,1
3,mixed_diversity,azimuth_only,S0-SM_container_18,strict_quality,0.9501129763364986,1
3,mixed_diversity,azimuth_only,S0-SM_container_23,strict_quality,0.9713538394964871,1
3,mixed_diversity,azimuth_only,S0-SM_container_3,strict_quality,0.9541389338897197,1
3,mixed_diversity,azimuth_only,S0-SM_container_30,strict_quality,0.9564839117558565,6
3,mixed_diversity,azimuth_only,S0-SM_male10,strict_quality,0.7247802032119786,5
3,mixed_diversity,azimuth_only,S0-SM_male12,strict_quality,0.745424349780782,4
3,mixed_diversity,azimuth_only,S0-SM_male15,strict_quality,0.7592827718792492,3
3,mixed_diversity,azimuth_only,S0-SM_male16,strict_quality,0.7730908009757087,1
3,mixed_diversity,azimuth_only,S0-SM_male17,strict_quality,0.7594491348349998,5
3,mixed_diversity,azimuth_only,S0-SM_male18,strict_quality,0.7473276471887118,1
3,mixed_diversity,azimuth_only,S0-SM_male2,strict_quality,0.6967747875580343,1
3,mixed_diversity,azimuth_only,S0-SM_male3,strict_quality,0.7013356376917486,2
3,mixed_diversity,azimuth_only,S0-SM_male5,strict_quality,0.7104368570838293,2
3,mixed_diversity,azimuth_only,S0-SM_male8,strict_quality,0.7090862396565293,9
3,mixed_diversity,azimuth_only,S0-SM_male9,strict_quality,0.8280596812619763,1
3,mixed_diversity,azimuth_only,S0-SM_rock1,strict_quality,0.9484023822946739,2
3,mixed_diversity,azimuth_only,S0-SM_rock10,strict_quality,0.9683070643792113,5
3,mixed_diversity,azimuth_only,S0-SM_rock11,strict_quality,0.9623612918018196,1
3,mixed_diversity,azimuth_only,S0-SM_rock12,strict_quality,0.9565395374252716,1
3,mixed_diversity,azimuth_only,S0-SM_rock14,strict_quality,0.9649733236530338,2
3,mixed_diversity,azimuth_only,S0-SM_rock17,strict_quality,0.9663111243737698,3
3,mixed_diversity,azimuth_only,S0-SM_rock18,strict_quality,0.9597655269385594,2
3,mixed_diversity,azimuth_only,S0-SM_rock2,strict_quality,0.9675003822371373,2
3,mixed_diversity,azimuth_only,S0-SM_rock20,strict_quality,0.9499650997245936,1
3,mixed_diversity,azimuth_only,S0-SM_rock21,strict_quality,0.9511293492129855,2
3,mixed_diversity,azimuth_only,S0-SM_rock4,strict_quality,0.9258240378249738,1
3,mixed_diversity,azimuth_only,S0-SM_rock6,strict_quality,0.9714113199602536,1
3,mixed_diversity,azimuth_only,S0-SM_rock7,strict_quality,0.9502886942096076,4
3,mixed_diversity,azimuth_only,S0-SM_rock9,strict_quality,0.9567153248398874,4
3,mixed_diversity,azimuth_only,S0-SM_suv1,strict_quality,0.9474674572554385,1
3,mixed_diversity,azimuth_only,S0-SM_suv10,strict_quality,0.9065520566323926,1
3,mixed_diversity,azimuth_only,S0-SM_suv12,strict_quality,0.9087873631099008,5
3,mixed_diversity,azimuth_only,S0-SM_suv17,strict_quality,0.9176806246029671,5
3,mixed_diversity,azimuth_only,S0-SM_suv18,strict_quality,0.9396181212418611,5
3,mixed_diversity,azimuth_only,S0-SM_suv19,strict_quality,0.902201845852133,1
3,mixed_diversity,azimuth_only,S0-SM_suv20,strict_quality,0.8359838909524768,1
3,mixed_diversity,azimuth_only,S0-SM_suv21,strict_quality,0.922162386646967,1
3,mixed_diversity,azimuth_only,S0-SM_suv22,strict_quality,0.9418561897315758,2
3,mixed_diversity,azimuth_only,S0-SM_suv4,strict_quality,0.9305373301144074,6
3,mixed_diversity,azimuth_only,S0-SM_suv5,strict_quality,0.9594677125559556,3
3,mixed_diversity,azimuth_only,S0-SM_suv8,strict_quality,0.9223473228413595,9
3,mixed_diversity,azimuth_only,S0-SM_tank1,strict_quality,0.9245046480456119,6
3,mixed_diversity,azimuth_only,S0-SM_tank11,strict_quality,0.9070217765046991,2
3,mixed_diversity,azimuth_only,S0-SM_tank14,strict_quality,0.9701402578885663,1
3,mixed_diversity,azimuth_only,S0-SM_tank19,strict_quality,0.9043507792108079,4
3,mixed_diversity,azimuth_only,S0-SM_tank3,strict_quality,0.954832905276028,1
3,mixed_diversity,azimuth_only,S0-SM_tank5,strict_quality,0.9226535031974059,8
3,mixed_diversity,azimuth_only,S0-SM_tank7,strict_quality,0.895884224811765,3
3,mixed_diversity,azimuth_only,S0-SM_tent_1,strict_quality,0.9692432063770795,2
3,mixed_diversity,azimuth_only,S0-SM_tent_10,strict_quality,0.9672047376333772,4
3,mixed_diversity,azimuth_only,S0-SM_tent_11,strict_quality,0.962571092844243,1
3,mixed_diversity,azimuth_only,S0-SM_tent_15,strict_quality,0.9705565692626372,2
3,mixed_diversity,azimuth_only,S0-SM_tent_17,strict_quality,0.9747278962369386,2
3,mixed_diversity,azimuth_only,S0-SM_tent_2,strict_quality,0.9699196649123337,5
3,mixed_diversity,azimuth_only,S0-SM_tent_4,strict_quality,0.9733522969819006,1
3,mixed_diversity,azimuth_only,S0-SM_tent_5,strict_quality,0.9671050817045561,1
3,mixed_diversity,azimuth_only,S0-SM_tent_7,strict_quality,0.9733641220557132,1
3,mixed_diversity,azimuth_only,S0-SM_tent_8,strict_quality,0.9662452586054009,1
3,mixed_diversity,azimuth_only,S0-SM_tent_9,strict_quality,0.9684397683381007,1
3,mixed_diversity,azimuth_only,S0-SM_tower_1,strict_quality,0.971636040339412,1
3,mixed_diversity,azimuth_only,S0-SM_tower_10,strict_quality,0.958599360407483,8
3,mixed_diversity,azimuth_only,S0-SM_tower_12,strict_quality,0.964876702450395,4
3,mixed_diversity,azimuth_only,S0-SM_tower_13,strict_quality,0.9609989525602405,8
3,mixed_diversity,azimuth_only,S0-SM_tower_2,strict_quality,0.971047119378003,1
3,mixed_diversity,azimuth_only,S0-SM_tower_3,strict_quality,0.9646855219144665,2
3,mixed_diversity,azimuth_only,S0-SM_tower_4,strict_quality,0.956320075858553,2
3,mixed_diversity,azimuth_only,S0-SM_tower_5,strict_quality,0.9503142972859159,5
3,mixed_diversity,azimuth_only,S0-SM_tower_6,strict_quality,0.965229785113762,3
3,mixed_diversity,azimuth_only,S0-SM_tower_7,strict_quality,0.9723415424277562,1
3,mixed_diversity,azimuth_only,S0-SM_tower_9,strict_quality,0.9703766217683274,1
3,mixed_diversity,azimuth_only,S0-SM_tree10,strict_quality,0.9417662157690572,1
3,mixed_diversity,azimuth_only,S0-SM_tree11,strict_quality,0.9566553311586148,1
3,mixed_diversity,azimuth_only,S0-SM_tree12,strict_quality,0.9704468242318072,2
3,mixed_diversity,azimuth_only,S0-SM_tree16,strict_quality,0.9409023164138617,2
3,mixed_diversity,azimuth_only,S0-SM_tree17,strict_quality,0.9404721996283036,5
3,mixed_diversity,azimuth_only,S0-SM_tree19,strict_quality,0.9545225445548056,1
3,mixed_diversity,azimuth_only,S0-SM_tree20,strict_quality,0.944242344077395,1
3,mixed_diversity,azimuth_only,S0-SM_tree21,strict_quality,0.9507035683958888,3
3,mixed_diversity,azimuth_only,S0-SM_tree24,strict_quality,0.9661443627073112,1
3,mixed_diversity,azimuth_only,S0-SM_tree25,strict_quality,0.9703789380433226,3
3,mixed_diversity,azimuth_only,S0-SM_tree26,strict_quality,0.9757509374192779,1
3,mixed_diversity,azimuth_only,S0-SM_tree27,strict_quality,0.9640629658279165,4
3,mixed_diversity,azimuth_only,S0-SM_tree28,strict_quality,0.961429611353978,2
3,mixed_diversity,azimuth_only,S0-SM_tree3,strict_quality,0.9483322848745246,1
3,mixed_diversity,azimuth_only,S0-SM_tree4,strict_quality,0.9581755669474461,1
3,mixed_diversity,azimuth_only,S0-SM_tree5,strict_quality,0.9428046377821971,5
3,mixed_diversity,azimuth_only,S0-SM_tree6,strict_quality,0.9465290865184617,2
3,mixed_diversity,azimuth_only,S0-SM_tree7,strict_quality,0.9437500257098179,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann13,strict_quality,0.9617454821506044,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann14,strict_quality,0.9503314925636772,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann15,strict_quality,0.9738690816652849,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann18,strict_quality,0.9760183620549014,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann19,strict_quality,0.9543010310766995,2
3,mixed_diversity,azimuth_only,S0-SM_whitevann1_58,strict_quality,0.9519463831193828,2
3,mixed_diversity,azimuth_only,S0-SM_whitevann2,strict_quality,0.9264311448187925,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann4,strict_quality,0.9511888193755453,1
3,mixed_diversity,azimuth_only,S0-SM_whitevann6,strict_quality,0.9608224707075642,5
