factor,factor_value,sample_count,scene_count,class_count,micro_precision,micro_recall,micro_f1,target_micro_precision,target_micro_recall,target_micro_f1,mean_precision,mean_recall,mean_f1,mean_ap50,mean_ap50_95,mean_target_precision,mean_target_recall,mean_target_f1,mean_target_ap50,mean_target_ap50_95,mean_strict_quality,mean_match_confidence_iou50,target_visible_rate,target_found_rate,target_absent_view_count,false_alarm_count_when_target_absent,false_alarm_rate_when_target_absent
radius_azimuth,mid|az225,87,74,10,0.26744186046511625,0.8070175438596491,0.4017467248908297,0.38746438746438744,0.9611307420494699,0.5522842639593909,0.5044800144108782,0.8849963271014379,0.6040183919485749,0.8781335376073647,0.7500613419626243,0.710311243062651,0.9369499593637525,0.7576671894992992,0.9446100664687049,0.8429688870368229,0.8585085153309119,0.9054492520189833,0.9655172413793104,0.9655172413793104,3,1,0.3333333333333333
radius_azimuth,mid|az045,102,89,10,0.28637826242402575,0.8706521739130435,0.43099273607748184,0.4964788732394366,0.9724137931034482,0.6573426573426573,0.5216079905729972,0.9214497146156265,0.6225554588833453,0.9135114213715836,0.778232149780809,0.7227531816533517,0.9531590413943356,0.7854515471109917,0.9536612043632995,0.8399668681592238,0.8683540009335902,0.9168439811351252,0.9803921568627451,0.9803921568627451,2,0,0.0
radius_azimuth,far|az045,91,74,10,0.29145936981757875,0.8531553398058253,0.43448702101359704,0.4745762711864407,0.9473684210526315,0.6323713927227101,0.5253626594651799,0.9066676392691423,0.6282273292888959,0.9007641404577507,0.7601641213930543,0.7368878782479429,0.9565934065934065,0.7969684446168637,0.959339787334227,0.8382857253466386,0.8575446229687688,0.9151765468356373,0.989010989010989,0.989010989010989,1,0,0.0
radius_azimuth,far|az315,84,74,10,0.33116619260463226,0.8707264957264957,0.47983514866058286,0.4234527687296417,0.9701492537313433,0.5895691609977324,0.5146129999276371,0.9150731416661868,0.6231766860614903,0.9121111065412402,0.7618275943662939,0.6962606259408431,0.9492389885247028,0.7632123952710068,0.9461550449917864,0.8371096850020382,0.8437355548491591,0.8878675488134226,0.9642857142857143,0.9642857142857143,3,0,0.0
radius_azimuth,mid|az090,95,86,10,0.2822257806244996,0.8323494687131051,0.42152466367713004,0.3949843260188088,0.9581749049429658,0.5593784683684795,0.5288134011416985,0.9081793218490798,0.6322492476679632,0.9042777671217993,0.7829671073713399,0.6761802365493095,0.947076023391813,0.7450556771199911,0.9448861822407784,0.8366472734949071,0.8646588516416309,0.9160827065768995,0.9789473684210527,0.9789473684210527,2,0,0.0
radius_azimuth,far|az000,95,86,10,0.32494608195542773,0.8218181818181818,0.4657393096342092,0.5018587360594795,0.9407665505226481,0.6545454545454545,0.5198767805466599,0.9054219861285098,0.6304045994669647,0.8959147251450021,0.7545857401533363,0.7153809296761149,0.917902711323764,0.7645571591846434,0.9173272919355976,0.824167161645717,0.8542241133331041,0.897838838633738,0.968421052631579,0.968421052631579,3,0,0.0
radius_azimuth,far|az090,86,76,10,0.2850168982350732,0.850896860986547,0.4270042194092827,0.4154103852596315,0.96875,0.5814771395076201,0.5181739792020932,0.9151650139598771,0.6293459653876582,0.9109287265834228,0.7767529326737703,0.6951025092038579,0.9456483439041579,0.7555767871139749,0.9416089198987506,0.8232395372226066,0.8535125298195685,0.9074869703414828,0.9767441860465116,0.9767441860465116,2,0,0.0
radius_azimuth,far|az225,93,73,10,0.2641684732115206,0.7761601455868972,0.394177449168207,0.4411764705882353,0.9531772575250836,0.6031746031746031,0.4384405663021383,0.8660247058163519,0.551094429992361,0.8547914984054585,0.7152809971360727,0.6590701334553732,0.9433094384707288,0.7386329268286659,0.9359719530101521,0.8148582198495121,0.8549478666018404,0.9013691800896839,0.978494623655914,0.978494623655914,2,0,0.0
radius_azimuth,far|az135,92,78,10,0.31882397861779305,0.8706986444212722,0.46674119619899385,0.460655737704918,0.9525423728813559,0.6209944751381216,0.4753864128994402,0.9191773617308903,0.5945795059796803,0.9167485124624307,0.7539654454170058,0.6809790262505441,0.946393280632411,0.7463819487363714,0.942596462381776,0.8064336722682164,0.8327466316564225,0.9031319981035979,0.9782608695652174,0.9782608695652174,2,0,0.0
radius_azimuth,far|az270,88,76,10,0.2736510161177295,0.8110072689511942,0.4092219020172911,0.46034816247582205,0.9444444444444444,0.6189856957087126,0.5054750556909232,0.880752140040735,0.6087413457568286,0.871400802802026,0.7376312417521337,0.6751143929516615,0.8993235930735931,0.7361640585283653,0.9040718878058595,0.8022120572842956,0.8314695928262473,0.8807605972344225,0.9431818181818182,0.9431818181818182,5,0,0.0
