target_class,viewpoint,elevation,radius,azimuth,sample_count,scene_count,class_count,micro_precision,micro_recall,micro_f1,target_micro_precision,target_micro_recall,target_micro_f1,mean_precision,mean_recall,mean_f1,mean_ap50,mean_ap50_95,mean_target_precision,mean_target_recall,mean_target_f1,mean_target_ap50,mean_target_ap50_95,mean_strict_quality,mean_match_confidence_iou50,target_visible_rate,target_found_rate,target_absent_view_count,false_alarm_count_when_target_absent,false_alarm_rate_when_target_absent,class_rank_by_target_ap50_95
tower,elmid-radfar-az225,mid,far,225,4,4,1,0.204,0.6986301369863014,0.3157894736842105,0.29411764705882354,1.0,0.45454545454545453,0.1710954823087701,0.7534539928156949,0.2672531610721098,0.7125506673287638,0.5477677645258061,0.48502673796791446,1.0,0.6011904761904762,0.9305555588669248,0.779997934560074,0.945493519630471,0.9711261540651321,1.0,1.0,0,0,0.0,53
tower,elmid-radfar-az270,mid,far,270,1,1,1,0.36231884057971014,0.9259259259259259,0.5208333333333334,1.0,1.0,1.0,0.36231884057971014,0.9259259259259259,0.5208333333333334,0.8982576703071201,0.57051234648404,1.0,1.0,1.0,1.0,0.925,0.9390119671435926,0.9668006300926208,1.0,1.0,0,0,0.0,43
tower,elmid-radfar-az315,mid,far,315,2,2,1,0.32786885245901637,0.9523809523809523,0.4878048780487805,0.6666666666666666,1.0,0.8,0.3897058823529412,0.9583333333333333,0.5425824175824177,0.9635416753590107,0.7873449572997356,0.8,1.0,0.875,1.0,0.9000000035266081,0.9554618669617945,0.9674156606197357,1.0,1.0,0,0,0.0,45
tower,elhigh-radnear-az000,high,near,0,4,4,1,0.375,0.9473684210526315,0.5373134328358209,1.0,1.0,1.0,0.5674876847290641,0.9642857142857143,0.6736928104575163,0.9750000019158636,0.8255192980139052,1.0,1.0,1.0,1.0,1.0,0.9599658704063003,0.9784143269062042,1.0,1.0,0,0,0.0,15
tower,elhigh-radnear-az045,high,near,45,1,1,1,0.5714285714285714,1.0,0.7272727272727273,1.0,1.0,1.0,0.5714285714285714,1.0,0.7272727272727273,1.0,0.9803571429103612,1.0,1.0,1.0,1.0,1.0,0.9658589137554827,0.9777255058288574,1.0,1.0,0,0,0.0,8
tower,elhigh-radnear-az090,high,near,90,2,2,1,0.45,0.9,0.6,1.0,1.0,1.0,0.44999999999999996,0.875,0.5892857142857142,0.8937500007450581,0.8359722219355818,1.0,1.0,1.0,1.0,1.0,0.9632816383261051,0.9802360236644745,1.0,1.0,0,0,0.0,11
tower,elhigh-radnear-az180,high,near,180,3,3,1,0.5925925925925926,0.9411764705882353,0.7272727272727273,1.0,1.0,1.0,0.7261904761904762,0.9523809523809524,0.8095238095238094,0.9625850363450796,0.8386885910860783,1.0,1.0,1.0,1.0,1.0,0.956577347605787,0.9742428859074911,1.0,1.0,0,0,0.0,24
tower,elhigh-radnear-az225,high,near,225,2,2,1,0.6,1.0,0.75,0.6666666666666666,1.0,0.8,0.7777777777777778,1.0,0.8571428571428572,1.0,0.9730555569049385,0.75,1.0,0.8333333333333333,1.0,1.0,0.9668223312384612,0.9788060188293457,1.0,1.0,0,0,0.0,7
tower,elhigh-radnear-az270,high,near,270,4,4,1,0.4791666666666667,1.0,0.647887323943662,1.0,1.0,1.0,0.6035067873303167,1.0,0.7286324786324787,1.0,0.913236051755189,1.0,1.0,1.0,1.0,1.0,0.9587757713109486,0.9782337993383408,1.0,1.0,0,0,0.0,17
tower,elhigh-radnear-az315,high,near,315,3,3,1,0.42105263157894735,0.9411764705882353,0.5818181818181818,1.0,1.0,1.0,0.5333333333333333,0.9666666666666667,0.6788288288288288,0.9722222157650524,0.848746918964809,1.0,1.0,1.0,1.0,1.0,0.9561789785474275,0.9741240739822388,1.0,1.0,0,0,0.0,25
tower,elhigh-radmid-az000,high,mid,0,1,1,1,0.36363636363636365,1.0,0.5333333333333333,1.0,1.0,1.0,0.36363636363636365,1.0,0.5333333333333333,0.9861111119389534,0.7945075766183436,1.0,1.0,1.0,1.0,1.0,0.9640754023984641,0.9737917184829712,1.0,1.0,0,0,0.0,9
tower,elhigh-radmid-az045,high,mid,45,3,3,1,0.28169014084507044,0.9523809523809523,0.43478260869565216,1.0,1.0,1.0,0.2636363636363636,0.9803921568627452,0.4148148148148148,0.9832442076820316,0.8451024312213044,1.0,1.0,1.0,1.0,1.0,0.9584302589797827,0.9717146555582682,1.0,1.0,0,0,0.0,18
tower,elhigh-radmid-az090,high,mid,90,4,4,1,0.49206349206349204,0.96875,0.6526315789473685,1.0,1.0,1.0,0.6282051282051282,0.9833333333333334,0.7459130781499203,0.9861111120217376,0.8787996180183566,1.0,1.0,1.0,1.0,1.0,0.9571092349318189,0.9702764600515366,1.0,1.0,0,0,0.0,22
tower,elhigh-radmid-az135,high,mid,135,2,2,1,0.3389830508474576,0.9523809523809523,0.5,1.0,1.0,1.0,0.3347665847665848,0.9642857142857143,0.49628127112914133,0.9705598350168425,0.7631980040595687,1.0,1.0,1.0,1.0,1.0,0.9482250184125594,0.9704951047897339,1.0,1.0,0,0,0.0,28
tower,elhigh-radmid-az180,high,mid,180,1,1,1,0.2,1.0,0.3333333333333333,1.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9461179050491708,0.9665042161941528,1.0,1.0,0,0,0.0,29
tower,elhigh-radmid-az225,high,mid,225,2,2,1,0.1111111111111111,0.6,0.1875,0.3333333333333333,1.0,0.5,0.5384615384615384,0.75,0.5666666666666667,0.7596153849735856,0.6959134618518874,0.6,1.0,0.6666666666666667,1.0,1.0,0.9590705415080709,0.9751410186290741,1.0,1.0,0,0,0.0,16
tower,elhigh-radmid-az270,high,mid,270,2,2,1,0.7,1.0,0.8235294117647058,1.0,1.0,1.0,0.625,1.0,0.7619047619047619,1.0,0.9352430565696623,1.0,1.0,1.0,1.0,1.0,0.9626590916054276,0.9811882376670837,1.0,1.0,0,0,0.0,12
tower,elhigh-radmid-az315,high,mid,315,1,1,1,0.7142857142857143,1.0,0.8333333333333334,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333333,1.0,0.8988928561253211,1.0,1.0,1.0,1.0,1.0,0.9443561092887727,0.9726981520652771,1.0,1.0,0,0,0.0,30
tower,elhigh-radfar-az000,high,far,0,3,3,1,0.6296296296296297,1.0,0.7727272727272727,1.0,1.0,1.0,0.6196581196581197,1.0,0.7616161616161615,0.988603989962499,0.929553954995256,1.0,1.0,1.0,1.0,1.0,0.9376084027546933,0.9687070449193319,1.0,1.0,0,0,0.0,32
tower,elhigh-radfar-az045,high,far,45,4,4,1,0.4117647058823529,1.0,0.5833333333333334,1.0,1.0,1.0,0.5790719696969697,1.0,0.6926774847870183,1.0,0.8683710392957279,1.0,1.0,1.0,1.0,1.0,0.956773296255081,0.973359227180481,1.0,1.0,0,0,0.0,23
tower,elhigh-radfar-az090,high,far,90,3,3,1,0.6721311475409836,1.0,0.803921568627451,1.0,1.0,1.0,0.6787878787878787,1.0,0.8055555555555555,1.0,0.8711835389188002,1.0,1.0,1.0,1.0,0.9874999999999999,0.949305795809817,0.9676104187965393,1.0,1.0,0,0,0.0,37
tower,elhigh-radfar-az135,high,far,135,3,3,1,0.3305084745762712,0.9512195121951219,0.49056603773584906,1.0,1.0,1.0,0.39999999999999997,0.9592074592074592,0.5526369168356998,0.9374491227177,0.7233385190996624,1.0,1.0,1.0,1.0,0.975,0.940748785955563,0.9624513983726501,1.0,1.0,0,0,0.0,38
tower,elhigh-radfar-az180,high,far,180,2,2,1,0.6785714285714286,1.0,0.8085106382978723,1.0,1.0,1.0,0.7339181286549707,1.0,0.8372549019607843,0.9962121232440975,0.9218783249653744,1.0,1.0,1.0,1.0,1.0,0.9402668944324439,0.9659921526908875,1.0,1.0,0,0,0.0,31
tower,elhigh-radfar-az225,high,far,225,2,2,1,0.8181818181818182,1.0,0.9,1.0,1.0,1.0,0.9,1.0,0.9444444444444444,1.0,0.9453125001862646,1.0,1.0,1.0,1.0,1.0,0.957824856679725,0.9711664617061615,1.0,1.0,0,0,0.0,19
tower,elhigh-radfar-az270,high,far,270,2,2,1,0.6060606060606061,0.9523809523809523,0.7407407407407407,1.0,1.0,1.0,0.6102941176470589,0.9444444444444444,0.7362637362637362,0.9575163424502011,0.8668241146356193,1.0,1.0,1.0,1.0,1.0,0.9248706219540104,0.9629657566547394,1.0,1.0,0,0,0.0,33
tower,elhigh-radfar-az315,high,far,315,2,2,1,0.5416666666666666,0.9285714285714286,0.6842105263157895,1.0,1.0,1.0,0.592436974789916,0.9444444444444444,0.7243589743589742,0.9575163424502011,0.7847552984780517,1.0,1.0,1.0,1.0,1.0,0.9573396134284575,0.970769852399826,1.0,1.0,0,0,0.0,20
tree,ellow-radnear-az000,low,near,0,4,4,1,0.2388663967611336,0.6555555555555556,0.35014836795252224,0.275,0.88,0.41904761904761906,0.24123787976729152,0.7032632002144197,0.35851035756696137,0.7257759198400932,0.5589762090700471,0.32066993464052285,0.8819444444444444,0.46170634920634923,0.8928603881130708,0.7303927603157326,0.9620460738519458,0.9772933125495911,1.0,1.0,0,0,0.0,66
tree,ellow-radnear-az045,low,near,45,4,4,1,0.11046511627906977,0.59375,0.18627450980392157,0.13740458015267176,0.9473684210526315,0.24,0.1189251960259172,0.6578525641025641,0.2011067359157877,0.6262122774999312,0.459966300188715,0.176270174571805,0.95,0.2919172932330827,0.8944985587945447,0.7448893447279559,0.9559851636203911,0.9773411899805069,1.0,1.0,0,0,0.0,64
tree,ellow-radnear-az090,low,near,90,5,5,1,0.10087719298245613,0.6216216216216216,0.17358490566037735,0.11475409836065574,1.0,0.20588235294117646,0.22260749329821156,0.7807692307692308,0.29986249986249985,0.7748427857814377,0.6410798694937585,0.45976300197498354,1.0,0.5086947910477322,0.993333332935969,0.8902642227096047,0.9517224412441976,0.9773286581039429,1.0,1.0,0,0,0.0,27
tree,ellow-radnear-az135,low,near,135,2,2,1,0.1292517006802721,0.6129032258064516,0.21348314606741572,0.1388888888888889,1.0,0.24390243902439024,0.13226744186046513,0.6994047619047619,0.2215625,0.6455816528354736,0.5224973901691,0.138996138996139,1.0,0.24404761904761907,0.9625000022351742,0.8488407418450276,0.9642426764252434,0.9744640588760376,1.0,1.0,0,0,0.0,39
tree,ellow-radnear-az180,low,near,180,5,5,1,0.25170068027210885,0.8222222222222222,0.3854166666666667,0.23809523809523808,0.8823529411764706,0.375,0.349922480620155,0.9111111111111111,0.47885369532428357,0.8941893834323343,0.7322160004995012,0.4207692307692308,0.7636363636363637,0.48904761904761906,0.7672727263515646,0.6685712916872869,0.7638685943660498,0.7831096649169922,0.8,0.8,1,0,0.0,69
tree,ellow-radnear-az225,low,near,225,3,3,1,0.1743119266055046,0.9047619047619048,0.2923076923076923,0.14864864864864866,1.0,0.25882352941176473,0.2523168687764961,0.9243589743589743,0.3865118124406924,0.85990601235094,0.6627233824040724,0.4402298850574713,1.0,0.5162393162393163,0.9589743638649963,0.8210202751479524,0.9470716660952677,0.9806114236513773,1.0,1.0,0,0,0.0,53
tree,ellow-radnear-az270,low,near,270,5,5,1,0.15942028985507245,0.7333333333333333,0.2619047619047619,0.1941747572815534,1.0,0.3252032520325203,0.31907716765151617,0.786524064171123,0.42357797264576924,0.748312422839299,0.5046486175159131,0.3760904123199205,1.0,0.4761552173316879,0.9953846145593204,0.7987737438614003,0.9635400503730835,0.9776180982589722,1.0,1.0,0,0,0.0,59
tree,ellow-radnear-az315,low,near,315,3,3,1,0.1534090909090909,0.7297297297297297,0.2535211267605634,0.18181818181818182,0.8888888888888888,0.3018867924528302,0.16978287413070023,0.7410256410256411,0.2720368239355581,0.7538647401111636,0.608353160405059,0.21278966131907306,0.8333333333333334,0.317495126705653,0.8382352941359082,0.8218716588559927,0.9666387008301468,0.9779858787854513,1.0,1.0,0,0,0.0,52
tree,ellow-radmid-az000,low,mid,0,5,5,1,0.1989100817438692,0.73,0.31263383297644537,0.22602739726027396,0.9428571428571428,0.36464088397790057,0.21707379525703252,0.791376573617953,0.33667644602298064,0.7844195942302097,0.5571398236972687,0.31274283269148484,0.9349999999999999,0.4414042950513539,0.9286341485604644,0.7302966512754404,0.9469057605493653,0.9661466956138611,1.0,1.0,0,0,0.0,67
tree,ellow-radmid-az045,low,mid,45,7,7,1,0.1529126213592233,0.8289473684210527,0.2581967213114754,0.26666666666666666,1.0,0.42105263157894735,0.227559593328386,0.9057453416149068,0.3508872835196196,0.8642939955877661,0.6784924533890434,0.39364084815212635,1.0,0.5222117794486215,0.9833333340429125,0.8922490555516627,0.9474284757296901,0.9675920265061515,1.0,1.0,0,0,0.0,24
tree,ellow-radmid-az090,low,mid,90,7,7,1,0.1425233644859813,0.6703296703296703,0.2350674373795761,0.21897810218978103,1.0,0.3592814371257485,0.2054821542108432,0.720244041672613,0.30434290710579537,0.707969768757587,0.5633547196530637,0.441443644075223,1.0,0.5375473214244515,0.9876543219863212,0.8399473513599088,0.9314474077845938,0.9701348968914577,1.0,1.0,0,0,0.0,44
tree,ellow-radmid-az135,low,mid,135,5,5,1,0.1794871794871795,0.6829268292682927,0.28426395939086296,0.36,1.0,0.5294117647058824,0.3161849261849262,0.7909090909090909,0.43793537671794586,0.7920818578516478,0.7498809034980232,0.8118421052631579,1.0,0.8488888888888889,1.0,0.961516292069789,0.9531821113436401,0.9673973202705384,1.0,1.0,0,0,0.0,5
tree,ellow-radmid-az180,low,mid,180,4,4,1,0.26256983240223464,0.8245614035087719,0.3983050847457627,0.44,0.8461538461538461,0.5789473684210527,0.33586780866192634,0.8330128205128206,0.4672121734137238,0.8047624849753232,0.5615579213473847,0.6507352941176471,0.8333333333333334,0.7018633540372671,0.8541666688397527,0.7744164380444045,0.9332110847635624,0.96818408370018,1.0,1.0,0,0,0.0,62
tree,ellow-radmid-az225,low,mid,225,8,8,1,0.13016270337922403,0.5977011494252874,0.21377183967112023,0.2248995983935743,0.9180327868852459,0.36129032258064514,0.15768243284247171,0.6168198513525193,0.24719987763182477,0.5918744195092198,0.3888323781554261,0.2927892576661758,0.9261363636363636,0.41840632623687823,0.9314997104372196,0.7434728817288776,0.9442581969632724,0.9705018848180771,1.0,1.0,0,0,0.0,65
tree,ellow-radmid-az270,low,mid,270,3,3,1,0.22857142857142856,0.7843137254901961,0.35398230088495575,0.42857142857142855,1.0,0.6,0.29162977018764497,0.7997287905754725,0.41749821060165887,0.8248914737927865,0.6157407580229681,0.611111111111111,1.0,0.7363636363636363,1.0,0.9215782861238478,0.9405393823376779,0.9687180717786154,1.0,1.0,0,0,0.0,13
tree,ellow-radmid-az315,low,mid,315,8,8,1,0.21709006928406466,0.9215686274509803,0.3514018691588785,0.19285714285714287,0.9473684210526315,0.32047477744807124,0.23822589954628862,0.9297619047619048,0.37471930048805213,0.915339513341833,0.7086777121327908,0.23638438964793645,0.9333333333333333,0.3632859477687064,0.9229736694836448,0.7803299512820078,0.9411077901290459,0.9670629128813744,1.0,1.0,0,0,0.0,61
tree,ellow-radfar-az000,low,far,0,5,5,1,0.21621621621621623,0.6896551724137931,0.3292181069958848,0.3302752293577982,0.8571428571428571,0.4768211920529801,0.25090383235377006,0.6935614973262032,0.35786315786639367,0.6489582913959588,0.4505118514072753,0.3629320870700181,0.8534848484848485,0.4922110583400906,0.8201930802393896,0.6108740463819191,0.942394233878899,0.9607090353965759,1.0,1.0,0,0,0.0,70
tree,ellow-radfar-az045,low,far,45,2,2,1,0.09523809523809523,0.5714285714285714,0.16326530612244897,0.1016949152542373,0.6,0.17391304347826086,0.23797468354430382,0.75,0.3516483516483517,0.6989778006331078,0.5065984841378658,0.5431034482758621,0.7777777777777778,0.5746268656716418,0.7130873231379153,0.5986585332525011,0.9351365031631254,0.9666199088096619,1.0,1.0,0,0,0.0,71
tree,ellow-radfar-az090,low,far,90,5,5,1,0.15743440233236153,0.7941176470588235,0.26277372262773724,0.3235294117647059,1.0,0.4888888888888889,0.2847222222222222,0.8835978835978835,0.41859936753553767,0.876912439296194,0.759341876161823,0.4475248010398656,1.0,0.5736013986013986,1.0,0.8933404020961457,0.9129861234228634,0.9577579379081727,1.0,1.0,0,0,0.0,23
tree,ellow-radfar-az135,low,far,135,1,1,1,0.26666666666666666,1.0,0.42105263157894735,0.15384615384615385,1.0,0.26666666666666666,0.26666666666666666,1.0,0.4210526315789474,1.0,0.7775000009685755,0.15384615384615385,1.0,0.2666666666666667,1.0,0.8076923079788685,0.9453392290345164,0.9681668281555176,1.0,1.0,0,0,0.0,58
tree,ellow-radfar-az180,low,far,180,1,1,1,0.09333333333333334,0.7777777777777778,0.16666666666666666,0.1206896551724138,0.7777777777777778,0.208955223880597,0.09333333333333334,0.7777777777777778,0.16666666666666666,0.5583588922174116,0.37085870281780775,0.1206896551724138,0.7777777777777778,0.208955223880597,0.5694799344551611,0.3791632043145209,0.9810187961669925,0.9907535314559937,1.0,1.0,0,0,0.0,72
tree,ellow-radfar-az225,low,far,225,2,2,1,0.14450867052023122,0.5555555555555556,0.22935779816513763,0.3191489361702128,0.9375,0.47619047619047616,0.17092574734811958,0.5850840336134454,0.26313725490196077,0.5965981337993611,0.42977391750316407,0.3007662835249042,0.9,0.4489130434782609,0.896906575270825,0.7220393069822599,0.8511659902214781,0.9497593641281128,1.0,1.0,0,0,0.0,68
tree,ellow-radfar-az270,low,far,270,5,5,1,0.12,0.5327102803738317,0.1958762886597938,0.22448979591836735,0.9565217391304348,0.36363636363636365,0.121706663705388,0.5513448540706605,0.1981981664710061,0.5518611748881584,0.4008846362775057,0.22924812030075187,0.9714285714285713,0.3686128364389234,0.9596011150856407,0.8863688238303868,0.9172458828395648,0.9590636730194092,1.0,1.0,0,0,0.0,29
tree,ellow-radfar-az315,low,far,315,7,7,1,0.2560240963855422,0.8173076923076923,0.38990825688073394,0.19230769230769232,0.8823529411764706,0.3157894736842105,0.3465826330532213,0.8191028165652225,0.46067799585174823,0.8259799687405726,0.6135938595086226,0.5049306263921143,0.9244897959183673,0.5812505782107846,0.9181848967627223,0.8246442716846291,0.9463009273160249,0.9672077213014875,1.0,1.0,0,0,0.0,50
tree,elmid-radnear-az000,mid,near,0,4,4,1,0.21951219512195122,0.8571428571428571,0.34951456310679613,0.20408163265306123,0.9090909090909091,0.3333333333333333,0.41048534798534797,0.8869047619047619,0.5021062271062271,0.900616496028442,0.8133462002230543,0.5044642857142857,0.9166666666666666,0.5794172932330827,0.9218750046566129,0.8848214340861886,0.9504414173121347,0.9730278253555298,1.0,1.0,0,0,0.0,30
tree,elmid-radnear-az045,mid,near,45,8,8,1,0.14803625377643503,0.9607843137254902,0.25654450261780104,0.13257575757575757,0.9459459459459459,0.23255813953488372,0.2046322011630688,0.9642857142857143,0.3232613557038618,0.9584143369413747,0.8225909350536048,0.22936775699933593,0.9541666666666667,0.34224109804210057,0.9458002634255324,0.8230560293986575,0.9278437357523877,0.9708791971206665,1.0,1.0,0,0,0.0,51
tree,elmid-radnear-az090,mid,near,90,6,6,1,0.2631578947368421,1.0,0.4166666666666667,0.2736842105263158,1.0,0.4297520661157025,0.5390142021720968,1.0,0.631993006993007,0.9786241299638198,0.839649939794059,0.6225896393579321,1.0,0.6959026369168356,0.98968855291605,0.8963110281822099,0.9433106315882179,0.9692689379056295,1.0,1.0,0,0,0.0,21
tree,elmid-radnear-az135,mid,near,135,11,11,1,0.19578313253012047,0.8783783783783784,0.32019704433497537,0.19123505976095617,0.8727272727272727,0.3137254901960784,0.3419830448669367,0.9005968778696052,0.4598172084832164,0.8833920783516175,0.7398493560086251,0.47274631196490374,0.9223665223665223,0.565274200992296,0.9047273447975411,0.8080700019973558,0.9452175066490408,0.9720201654867693,1.0,1.0,0,0,0.0,57
tree,elmid-radnear-az180,mid,near,180,3,3,1,0.3392857142857143,1.0,0.5066666666666667,0.3235294117647059,1.0,0.4888888888888889,0.4791666666666667,1.0,0.6219461697722567,0.9962962956340226,0.8169584130169633,0.7526881720430106,1.0,0.8034188034188033,1.0,0.9331989246110122,0.9487614371625597,0.977940022945404,1.0,1.0,0,0,0.0,10
tree,elmid-radnear-az225,mid,near,225,2,2,1,0.20967741935483872,1.0,0.3466666666666667,0.2037037037037037,1.0,0.3384615384615385,0.2619047619047619,1.0,0.40601503759398494,0.9861111119389534,0.7899640401013728,0.3333333333333333,1.0,0.47619047619047616,0.9861111119389534,0.8130989619892918,0.9644722804523518,0.9757731854915619,1.0,1.0,0,0,0.0,56
tree,elmid-radnear-az270,mid,near,270,10,10,1,0.2512315270935961,1.0,0.4015748031496063,0.22413793103448276,1.0,0.36619718309859156,0.39134370337760166,1.0,0.5324069029297052,0.9478830570664154,0.819535328889651,0.5206466165413534,1.0,0.6213700470749651,0.9474002070174998,0.8701038865700756,0.9536429830913,0.9749063730239869,1.0,1.0,0,0,0.0,35
tree,elmid-radnear-az315,mid,near,315,3,3,1,0.26,0.9285714285714286,0.40625,0.16666666666666666,1.0,0.2857142857142857,0.4583333333333333,0.9583333333333334,0.583994708994709,0.9619791666045785,0.878437500167638,0.5868055555555555,1.0,0.6571428571428571,1.0,1.0,0.9619403742227917,0.9762324293454488,1.0,1.0,0,0,0.0,1
tree,elmid-radmid-az000,mid,mid,0,8,8,1,0.33222591362126247,0.9523809523809523,0.49261083743842365,0.345679012345679,0.9655172413793104,0.509090909090909,0.3594888572061722,0.9608580274214948,0.5185343167935301,0.9595174501734234,0.7578248901866516,0.4232769423558897,0.9613095238095238,0.5596288069296839,0.963012999642575,0.8200678841955921,0.9340844793816334,0.9652241542935371,1.0,1.0,0,0,0.0,54
tree,elmid-radmid-az045,mid,mid,45,5,5,1,0.4336283185840708,0.98,0.6012269938650306,0.5166666666666667,0.96875,0.6739130434782609,0.4573686371100164,0.9882352941176471,0.6028863719400804,0.9914807307188216,0.8568709522331112,0.6523809523809524,0.9777777777777779,0.7345671871987662,0.9851851862889749,0.8793603164559587,0.9408456146500541,0.9673361778259277,1.0,1.0,0,0,0.0,33
tree,elmid-radmid-az090,mid,mid,90,2,2,1,0.2727272727272727,1.0,0.42857142857142855,0.21428571428571427,1.0,0.35294117647058826,0.42592592592592593,1.0,0.55625,1.0,0.8872222248630393,0.5925925925925926,1.0,0.65625,1.0,0.9622222244905101,0.9439887339608912,0.9651121199131012,1.0,1.0,0,0,0.0,4
tree,elmid-radmid-az135,mid,mid,135,2,2,1,0.782608695652174,1.0,0.8780487804878049,0.8125,1.0,0.896551724137931,0.8035714285714286,1.0,0.8901098901098901,1.0,0.8682988350823102,0.8928571428571428,1.0,0.94,1.0,0.9091847071309627,0.9446211337357546,0.9659979939460754,1.0,1.0,0,0,0.0,16
tree,elmid-radmid-az180,mid,mid,180,4,4,1,0.2857142857142857,0.9361702127659575,0.43781094527363185,0.6571428571428571,0.9583333333333334,0.7796610169491526,0.34205099820383,0.9328525641025641,0.4870373425727328,0.9103063895062677,0.734318345580936,0.7733516483516484,0.95,0.8311111111111111,0.9576923105006034,0.8919963566180219,0.9442943379305699,0.9654969274997711,1.0,1.0,0,0,0.0,25
tree,elmid-radmid-az225,mid,mid,225,3,3,1,0.26153846153846155,0.9444444444444444,0.40963855421686746,0.22807017543859648,0.9629629629629629,0.36879432624113473,0.26553287981859414,0.943355119825708,0.40892456997307797,0.9487109908113106,0.8120412380804898,0.23876520305091734,0.9629629629629629,0.38032611601176153,0.9659863965232446,0.8335612467564452,0.9227682346145869,0.9636088808377584,1.0,1.0,0,0,0.0,47
tree,elmid-radmid-az270,mid,mid,270,8,8,1,0.41040462427745666,0.9102564102564102,0.5657370517928287,0.3835616438356164,0.9655172413793104,0.5490196078431373,0.521734068627451,0.9178977272727273,0.6351704723396784,0.9295939384056022,0.750692532498918,0.7387598814229249,0.9821428571428571,0.7933823529411765,0.983766234782222,0.9383551820680929,0.9376575273056655,0.9685611948370934,1.0,1.0,0,0,0.0,9
tree,elmid-radmid-az315,mid,mid,315,5,5,1,0.33121019108280253,0.9629629629629629,0.4928909952606635,0.35714285714285715,0.967741935483871,0.5217391304347826,0.40267512214880635,0.9708333333333334,0.5558858858858858,0.9679348378835453,0.7919994075163117,0.4831699831699832,0.9777777777777779,0.6231537341377158,0.9697905713397305,0.8270387817676514,0.8906645208721308,0.9653912544250488,1.0,1.0,0,0,0.0,49
tree,elmid-radfar-az000,mid,far,0,5,5,1,0.2688821752265861,0.6953125,0.3877995642701525,0.44155844155844154,1.0,0.6126126126126126,0.3353488137191084,0.796790318041092,0.469527535773049,0.7691030202228635,0.5704693796792055,0.5915641025641026,1.0,0.7039589442815248,0.9567654592875225,0.8301893550836699,0.9348882744105396,0.9670742630958558,1.0,1.0,0,0,0.0,48
tree,elmid-radfar-az045,mid,far,45,3,3,1,0.25,0.8695652173913043,0.3883495145631068,0.4032258064516129,1.0,0.5747126436781609,0.31744244244244246,0.8973684210526316,0.46010596852111574,0.9008290015907793,0.6942370609584292,0.5233918128654971,1.0,0.6425785855507791,1.0,0.8559354352000016,0.9351630588012559,0.9564558466275533,1.0,1.0,0,0,0.0,36
tree,elmid-radfar-az090,mid,far,90,4,4,1,0.1574074074074074,0.6375,0.2524752475247525,0.2727272727272727,1.0,0.42857142857142855,0.24977013727013725,0.77297165200391,0.3695968484011962,0.7724467343520018,0.6122069191617036,0.4658283603296391,1.0,0.5817293233082707,1.0,0.9015687762004471,0.9250646712859227,0.9632913619279861,1.0,1.0,0,0,0.0,19
tree,elmid-radfar-az135,mid,far,135,6,6,1,0.19592875318066158,0.6581196581196581,0.30196078431372547,0.39,0.9069767441860465,0.5454545454545454,0.39972523968937174,0.7980392156862745,0.5145336982204647,0.7859367922111309,0.6096335888253405,0.6137178233952427,0.9376262626262627,0.7104951958610495,0.9451604331739208,0.8478462084008628,0.930449257197098,0.9633038938045502,1.0,1.0,0,0,0.0,40
tree,elmid-radfar-az180,mid,far,180,1,1,1,0.26785714285714285,0.7894736842105263,0.4,0.6470588235294118,1.0,0.7857142857142857,0.26785714285714285,0.7894736842105263,0.4,0.7767381143470775,0.5533997061060878,0.6470588235294118,1.0,0.7857142857142858,1.0,0.8133689848955143,0.9447051653892728,0.958342969417572,1.0,1.0,0,0,0.0,55
tree,elmid-radfar-az225,mid,far,225,5,5,1,0.16563146997929606,0.6201550387596899,0.26143790849673204,0.3904761904761905,0.9761904761904762,0.5578231292517006,0.18791028737386717,0.676521868935662,0.293434653652219,0.6631614631643418,0.44978732079534794,0.5231834975369458,0.9800000000000001,0.6525169689551575,0.9691512408696425,0.7907095746447517,0.9299225162649478,0.9634039402008057,1.0,1.0,0,0,0.0,60
tree,elmid-radfar-az270,mid,far,270,1,1,1,0.13924050632911392,0.6875,0.23157894736842105,0.3157894736842105,1.0,0.48,0.13924050632911392,0.6875,0.23157894736842105,0.6809916431084275,0.4459975498932181,0.3157894736842105,1.0,0.4799999999999999,1.0,0.8395676724822787,0.9050876286661129,0.9569219946861267,1.0,1.0,0,0,0.0,45
tree,elmid-radfar-az315,mid,far,315,6,6,1,0.2804878048780488,0.7931034482758621,0.4144144144144144,0.2814814814814815,0.95,0.4342857142857143,0.27704421792128503,0.8094274146905726,0.40846941318873103,0.8147656047485108,0.5681055834765237,0.2792831893001672,0.9515151515151515,0.4234026192478673,0.9152692406826395,0.7576291847500994,0.9276070500370223,0.9615746239821116,1.0,1.0,0,0,0.0,63
tree,elhigh-radnear-az000,high,near,0,7,7,1,0.23880597014925373,0.9230769230769231,0.3794466403162055,0.22413793103448276,0.9512195121951219,0.3627906976744186,0.2957108670343964,0.9176870748299321,0.4278362242036347,0.9189186986572278,0.8457852838310898,0.33132560538734873,0.9512987012987013,0.44516947129729084,0.9507917342024008,0.8799843803658787,0.9567260542542994,0.9734004735946655,1.0,1.0,0,0,0.0,32
