viewpoint_pair,viewpoint_1,viewpoint_2,sample_count,scene_count,mean_precision,mean_recall,mean_f1,mean_ap50_95,mean_best_ap50_95,mean_target_ap50_95,mean_best_target_ap50_95,mean_target_match_confidence_iou50,mean_best_target_match_confidence_iou50,mean_target_strict_quality_iou50,mean_best_target_strict_quality_iou50,mean_azimuth_gap,target_visible_rate,target_detected_rate,target_detected_given_visible
ellow-radmid-az090 + elhigh-radfar-az090,ellow-radmid-az090,elhigh-radfar-az090,3,3,0.5318181818181819,0.9420289855072465,0.6703296703296703,0.8253111548572626,0.960888891564475,0.865886245483838,0.9874999999999999,0.9464660584926605,0.9599772691726685,0.8849204988830953,0.9155346276339694,0.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radfar-az135,ellow-radmid-az090,elhigh-radfar-az135,2,2,0.2211904761904762,0.8535714285714285,0.35096153846153844,0.668133637730352,0.8426770811919122,0.8802521946885737,0.9266666685044765,0.9685095697641373,0.9695073664188385,0.951680306229358,0.9556409898043903,45.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radfar-az180,ellow-radmid-az090,elhigh-radfar-az180,4,4,0.32396499269564283,0.8345676189135941,0.4507881303094069,0.7247195729397468,0.8267111454290534,0.8792417088496779,0.9250757650319825,0.9657915681600571,0.9724278748035431,0.93453418623342,0.9478201931342483,90.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radfar-az225,ellow-radmid-az090,elhigh-radfar-az225,3,3,0.2630159339020099,0.8230769230769232,0.3968607645078233,0.6893269680727446,0.886116618784691,0.9407777796418717,0.9960000002781549,0.974030077457428,0.9754504164059957,0.9558720799258028,0.957694257370831,135.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radfar-az270,ellow-radmid-az090,elhigh-radfar-az270,4,4,0.2893930438191026,0.8206140350877194,0.40855997078261413,0.7099828558861364,0.8858805787328029,0.8967810997225735,0.9761912651484769,0.9660857170820236,0.969179555773735,0.9435457464957784,0.9508900060006145,180.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radfar-az315,ellow-radmid-az090,elhigh-radfar-az315,6,6,0.37793536692442503,0.8435804533630621,0.5067363902082572,0.7698597436218004,0.9349826392179562,0.8342592608821752,0.8937499999999999,0.8939881374438604,0.9282229542732239,0.8322212880308237,0.88382719621347,135.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radmid-az000,ellow-radmid-az090,elhigh-radmid-az000,9,9,0.34545453993800546,0.8455868524834043,0.4792802975142299,0.7364756546493698,0.9065175570462178,0.8191648893253197,0.9452685172993535,0.9026606778303782,0.9545882278018527,0.8736169461763335,0.9244636646704925,90.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radmid-az045,ellow-radmid-az090,elhigh-radmid-az045,5,5,0.3298979298979299,0.8557619047619047,0.46448668625402834,0.7749687016348603,0.9354889136717196,0.9529008775639951,0.9800000000000001,0.9589931488037109,0.9697691798210144,0.9246105353862418,0.9438999123406469,45.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radmid-az090,ellow-radmid-az090,elhigh-radmid-az090,3,3,0.4659426847662142,0.8653846153846154,0.5901616787065703,0.7763515300553037,0.8961927783901777,0.8285555557360252,0.8541666666666666,0.917935719092687,0.956455926100413,0.86578572036333,0.91876840332732,0.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radmid-az135,ellow-radmid-az090,elhigh-radmid-az135,2,2,0.33598003629764067,0.925,0.4866071428571429,0.813829573600561,0.9306818202890531,0.8786549722035116,0.9055555570042795,0.9170885980129242,0.9337740838527679,0.8659769892715383,0.8932121253705585,45.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radmid-az180,ellow-radmid-az090,elhigh-radmid-az180,7,7,0.23824446689721832,0.8184020518962735,0.36574467405593863,0.7356237621704539,0.9156871566229208,0.8627666137436175,0.9258210860085914,0.9632793537208012,0.9670526044709342,0.9350480002715545,0.9470548354837547,90.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radmid-az225,ellow-radmid-az090,elhigh-radmid-az225,4,4,0.43959637297384047,0.7604347826086957,0.5201836332829601,0.7084427569692716,0.9212510810794542,0.7888888888992369,0.825,0.8668465912342072,0.9054227769374847,0.7734516228649873,0.8214284179247997,135.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radmid-az270,ellow-radmid-az090,elhigh-radmid-az270,3,3,0.3625829852002979,0.8232323232323232,0.4724011620563345,0.749752718581497,0.9346527800626224,0.966001462479999,0.9850000000248352,0.9640512764453888,0.9684981107711792,0.9386221090829405,0.9496680444999311,180.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radmid-az315,ellow-radmid-az090,elhigh-radmid-az315,2,2,0.15591787439613525,0.5458333333333333,0.24120715350223546,0.5760581954035243,0.8830000032186507,0.7361111123735706,0.8,0.8803764432668686,0.9015797674655914,0.7733584284812975,0.7894004251359537,135.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radnear-az000,ellow-radmid-az090,elhigh-radnear-az000,5,5,0.3032912875654811,0.7772727272727272,0.42977149469466003,0.7134919520999439,0.8812931245325422,0.9021547642350196,0.9268650800403622,0.9462751865386962,0.9560112237930298,0.9073298454001822,0.9268882838939227,90.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radnear-az045,ellow-radmid-az090,elhigh-radnear-az045,3,3,0.4317208617690352,0.7895021645021645,0.528944618599791,0.7430140019489356,0.9189602249418121,0.8455092596580034,0.885185185957838,0.9225021203358968,0.9397475123405457,0.8554230381900076,0.8835250906211307,45.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radnear-az090,ellow-radmid-az090,elhigh-radnear-az090,4,4,0.242127363517941,0.7127272727272728,0.35080376478427455,0.6518992874756099,0.8797619063870072,0.5296180556062609,0.731458333414048,0.6507099866867065,0.8648261874914169,0.560637223899171,0.7386487242181117,0.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radnear-az135,ellow-radmid-az090,elhigh-radnear-az135,8,8,0.3217126480141689,0.7751131221719457,0.448036076848081,0.679919091955116,0.8870833973650697,0.7815530091241032,0.8724565978420691,0.8631116449832916,0.9275683239102364,0.7999676467529109,0.8602757676202546,45.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radnear-az180,ellow-radmid-az090,elhigh-radnear-az180,6,6,0.43007776862266983,0.7785493827160493,0.5172749037119949,0.7283381215602643,0.8949268361003626,0.8659490753116983,0.9150462965722438,0.9277338484923044,0.9348739683628082,0.8728855359913622,0.8902971306306421,90.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radnear-az225,ellow-radmid-az090,elhigh-radnear-az225,8,8,0.389608885251337,0.8176100498256695,0.5055312945875295,0.7593770129999033,0.8783771162731794,0.8582489446552639,0.9354885069248391,0.9236733019351959,0.9433654174208641,0.8667639856014158,0.903922189111106,135.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radnear-az270,ellow-radmid-az090,elhigh-radnear-az270,3,3,0.39474342928660827,0.7297195558065123,0.47353795629657697,0.689336389196295,0.9142857177183031,0.8369444455951452,0.8513888901720444,0.9300475219885508,0.9511142571767172,0.877085497623589,0.9066848579467978,180.0,1.0,1.0,1.0
ellow-radmid-az090 + elhigh-radnear-az315,ellow-radmid-az090,elhigh-radnear-az315,6,6,0.265498131707071,0.7811507936507937,0.3859147984250446,0.7265120999996425,0.9280598820573536,0.7415499666362507,0.7938208949146395,0.8825192699829737,0.9056107004483541,0.7941891443781811,0.8334382587974017,135.0,1.0,1.0,1.0
ellow-radmid-az090 + ellow-radfar-az000,ellow-radmid-az090,ellow-radfar-az000,7,7,0.2481703849113753,0.8299726589200274,0.37666637802622255,0.7546212669744806,0.8747126670703932,0.7045165013883857,0.9016269854994283,0.7289842111723763,0.9337465677942548,0.6955763605500227,0.8856953427842156,90.0,1.0,1.0,1.0
ellow-radmid-az090 + ellow-radfar-az045,ellow-radmid-az090,ellow-radfar-az045,1,1,0.1746031746031746,0.6111111111111112,0.2716049382716049,0.6126283879217226,0.875000000745058,0.9750000014901161,1.0,0.9740990102291107,0.9830395579338074,0.9679031317872102,0.9762454984890496,45.0,1.0,1.0,1.0
ellow-radmid-az090 + ellow-radfar-az090,ellow-radmid-az090,ellow-radfar-az090,4,4,0.1763721735978563,0.6931979473741675,0.27489287735467705,0.5808608875581254,0.6591865355214596,0.6975011854926172,0.7792709986481068,0.8852706104516983,0.9037502706050873,0.8077910040487626,0.8219938472338528,0.0,1.0,1.0,1.0
ellow-radmid-az090 + ellow-radfar-az135,ellow-radmid-az090,ellow-radfar-az135,5,5,0.22044217588088727,0.6436846728151077,0.3214678413123114,0.5043801555084718,0.7021544529146205,0.6033419945445886,0.7543555567827489,0.7952846407890319,0.8938246726989746,0.6956871288474151,0.8301622314487197,45.0,1.0,1.0,1.0
ellow-radmid-az090 + ellow-radfar-az180,ellow-radmid-az090,ellow-radfar-az180,1,1,0.1728395061728395,0.7368421052631579,0.28,0.7677879289749386,1.0,0.3375,0.675,0.406892865896225,0.81378573179245,0.36949560749332555,0.7389912149866511,90.0,1.0,1.0,1.0
ellow-radmid-az090 + ellow-radfar-az225,ellow-radmid-az090,ellow-radfar-az225,3,3,0.22488577458151493,0.6709753231492361,0.3367902812714445,0.4493300760919829,0.5771280422610512,0.5425689378774986,0.6770833333333334,0.6583325167497,0.6879918376604716,0.6294952133102445,0.6592190566542477,135.0,1.0,1.0,1.0
ellow-radmid-az090 + ellow-radfar-az270,ellow-radmid-az090,ellow-radfar-az270,4,4,0.17477548909900167,0.7013888888888888,0.2777169878739984,0.626593633414679,0.8554642894020865,0.7667187516391277,0.9187500001862645,0.8365581706166267,0.9472115784883499,0.8118019827899974,0.9116777015326205,180.0,1.0,1.0,1.0
ellow-radmid-az090 + ellow-radfar-az315,ellow-radmid-az090,ellow-radfar-az315,2,2,0.3884615384615384,0.7142857142857143,0.47698209718670076,0.7751051409814717,0.9733333350221315,0.9562500016763806,1.0,0.9118062853813171,0.9402323961257935,0.8735027219081584,0.8924858048871975,135.0,1.0,1.0,1.0
ellow-radmid-az090 + ellow-radmid-az135,ellow-radmid-az090,ellow-radmid-az135,7,7,0.31134656588377096,0.8183760683760684,0.43880209408416715,0.71294999472469,0.8298830078766439,0.8161571184768767,0.9453571428677865,0.9243826653276171,0.9334334305354527,0.8550203483786412,0.8865987212272631,45.0,1.0,1.0,1.0
ellow-radmid-az090 + ellow-radmid-az180,ellow-radmid-az090,ellow-radmid-az180,1,1,0.20754716981132076,0.7333333333333333,0.3235294117647059,0.47982692831502366,0.5574137998092406,0.9182773103921855,1.0,0.9683480858802795,0.9736812710762024,0.9383634620148023,0.9476317875263796,90.0,1.0,1.0,1.0
ellow-radmid-az090 + ellow-radmid-az225,ellow-radmid-az090,ellow-radmid-az225,5,5,0.24749001743026686,0.7796503496503496,0.3691609013211917,0.6157071294289079,0.7222538311996176,0.7998609800923614,0.8906426693093407,0.8976684272289276,0.937931501865387,0.8479023157757872,0.9050031439907193,135.0,1.0,1.0,1.0
ellow-radmid-az090 + ellow-radmid-az270,ellow-radmid-az090,ellow-radmid-az270,3,3,0.1449478390461997,0.5373737373737374,0.22732757820477115,0.5141211699260076,0.7822286962094758,0.8119675956114575,0.9238888897001744,0.959396113952001,0.9676089684168497,0.9334539185868268,0.9529672817505089,180.0,1.0,1.0,1.0
ellow-radmid-az090 + ellow-radmid-az315,ellow-radmid-az090,ellow-radmid-az315,5,5,0.27264790430792907,0.830236287358713,0.40565562834640573,0.6578595963637748,0.8028270730792597,0.842368516454193,0.8974297126095012,0.9447051763534546,0.950860571861267,0.8923029062098212,0.9061101030830401,135.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radfar-az000,ellow-radmid-az090,elmid-radfar-az000,5,5,0.3253101793946864,0.8337660256410256,0.4624461691592322,0.6942588744894208,0.7946845934175395,0.8553055082052914,0.9200307279235631,0.9570823311805725,0.9639110207557678,0.9179204237203671,0.9308387108990452,90.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radfar-az045,ellow-radmid-az090,elmid-radfar-az045,5,5,0.28821962616936914,0.7711538461538462,0.41270109828217405,0.6210944501296376,0.7977261668893507,0.8060175458703691,0.876333334511353,0.9146409034729004,0.9322341680526733,0.8582930134335779,0.8712813095136873,45.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radfar-az090,ellow-radmid-az090,elmid-radfar-az090,5,5,0.420014974322201,0.9051282051282051,0.5623138214442562,0.7315307052499417,0.9369676003895606,0.736091271761864,0.891111111972067,0.8177585124969482,0.9134095668792724,0.7560951322015537,0.8594377094718695,0.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radfar-az135,ellow-radmid-az090,elmid-radfar-az135,6,6,0.3594031327030296,0.7996794871794872,0.47813903755932746,0.7244273626253461,0.8521646237954599,0.865845226086368,0.9332439903546272,0.9176977574825287,0.9442078173160553,0.8631634853674729,0.8987589964146713,45.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radfar-az225,ellow-radmid-az090,elmid-radfar-az225,7,7,0.27043831089054443,0.8315907808261574,0.3968676461964553,0.757904692239941,0.9009999504329623,0.850178038091894,0.948103177539083,0.8677885447229657,0.9426967586789813,0.8395806988635302,0.9006757713619749,135.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radfar-az270,ellow-radmid-az090,elmid-radfar-az270,6,6,0.30676925761386825,0.8216473456730614,0.4416995041995042,0.7482006542638637,0.914944565106332,0.7119673394608909,0.8993055557211239,0.8421832968791326,0.9210378130276998,0.7898532756175651,0.8641200056255359,180.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radfar-az315,ellow-radmid-az090,elmid-radfar-az315,6,6,0.2864948958138702,0.8159776731205303,0.4160055661505871,0.7037641386335607,0.853980693343825,0.9216375905130693,0.9793674087053303,0.9663566003243128,0.971359779437383,0.9405721223333204,0.9491787413387757,135.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radmid-az000,ellow-radmid-az090,elmid-radmid-az000,11,11,0.3278336987519129,0.7953672085490268,0.4429130662631238,0.7031390425061746,0.8741453421103277,0.7478068002801552,0.8710251626595337,0.8510160039771687,0.9316125132820823,0.8049910934496755,0.8809645049094315,90.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radmid-az045,ellow-radmid-az090,elmid-radmid-az045,4,4,0.3789595516569201,0.8449656750572082,0.5116874848411351,0.7437982793822232,0.890796133379585,0.9050694467241152,0.953125,0.9652553498744965,0.9731559753417969,0.9414760393745243,0.9519434283203845,45.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radmid-az090,ellow-radmid-az090,elmid-radmid-az090,2,2,0.7291666666666666,0.9583333333333333,0.8055555555555556,0.9277070875182784,0.9530612279565966,0.9722222242918279,1.0,0.9750934690237045,0.9763103127479553,0.951106146181087,0.9628607756057992,0.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radmid-az135,ellow-radmid-az090,elmid-radmid-az135,7,7,0.2639764672122887,0.7580634278002699,0.3833936952715788,0.6967084115059752,0.9145199465950267,0.8575125331438784,0.935714286317428,0.9348450643675668,0.9442332557269505,0.8814880593197874,0.8930605871116336,45.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radmid-az180,ellow-radmid-az090,elmid-radmid-az180,8,8,0.28526518511238314,0.8450643601810206,0.41062642444010145,0.7044979892805284,0.9165595043370259,0.7455892049642563,0.8593401129786786,0.8287031650543213,0.9360760375857353,0.7912832858690289,0.8799975175567849,90.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radmid-az225,ellow-radmid-az090,elmid-radmid-az225,1,1,0.1393939393939394,0.7419354838709677,0.23469387755102042,0.6312350887811902,0.7860638797285988,0.7927639109281811,0.7994639421277634,0.971235603094101,0.9754570722579956,0.9156780227760066,0.9171375507968449,135.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radmid-az270,ellow-radmid-az090,elmid-radmid-az270,10,10,0.2960676464646023,0.80619438532482,0.4223273999497999,0.6757668595886742,0.8706865556089325,0.8815511546060855,0.9595274886660254,0.9656795054674149,0.968596625328064,0.940134962631767,0.9448843825743399,180.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radmid-az315,ellow-radmid-az090,elmid-radmid-az315,1,1,0.6666666666666666,1.0,0.8,1.0,1.0,1.0,1.0,0.9231345653533936,0.9602499604225159,0.9058425656532219,0.9474090361970262,135.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radnear-az000,ellow-radmid-az090,elmid-radnear-az000,4,4,0.3378710644677661,0.8515325670498084,0.4786589635854342,0.7889157360958137,0.9221726181420187,0.8043198538663359,0.8833333334885538,0.9575300961732864,0.9701410084962845,0.9123350657932958,0.9278920653163905,90.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radnear-az045,ellow-radmid-az090,elmid-radnear-az045,6,6,0.3136214996813163,0.7596329138062549,0.4273487399269906,0.7091192776638205,0.9282018871408783,0.8237070136093511,0.9562500001241764,0.8796280970176061,0.9633877376715342,0.854846086237627,0.9349657659035925,45.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radnear-az090,ellow-radmid-az090,elmid-radnear-az090,5,5,0.39663154455607286,0.8636363636363636,0.5271157201007948,0.7762083363484529,0.9648083351294199,0.8030837846211585,0.9775,0.951384323835373,0.9653093218803406,0.8984165306784337,0.9312748907302314,0.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radnear-az135,ellow-radmid-az090,elmid-radnear-az135,4,4,0.21002570816927252,0.7803599908863067,0.3290535145840462,0.6673054729181329,0.865399287312301,0.8623994606524514,0.9390625,0.9569950923323631,0.9702616930007935,0.9192088641393501,0.952151919176023,45.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radnear-az180,ellow-radmid-az090,elmid-radnear-az180,5,5,0.26520657428770555,0.7592885375494072,0.38088162531049463,0.6999597280229567,0.9051291088896164,0.8020704442826251,0.8574193547666074,0.9441727101802826,0.9506724834442138,0.8948339651561646,0.9141770694573793,90.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radnear-az225,ellow-radmid-az090,elmid-radnear-az225,4,4,0.2615814179181406,0.7974672519509476,0.3897726514210955,0.6307640293367733,0.8219521125621118,0.8755477264117677,0.990625,0.9707929119467735,0.9752226173877716,0.9548979562951749,0.9599638699599122,135.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radnear-az270,ellow-radmid-az090,elmid-radnear-az270,8,8,0.3760723891179105,0.7919330669330669,0.4817622575665987,0.7259033003637342,0.9138081089581009,0.8151121813862119,0.907222223509517,0.8871863074600697,0.949645884335041,0.8453939550169673,0.9091228478644315,180.0,1.0,1.0,1.0
ellow-radmid-az090 + elmid-radnear-az315,ellow-radmid-az090,elmid-radnear-az315,4,4,0.34806219262741,0.8473658694246929,0.4784781008465219,0.7599346522080364,0.8867594981194388,0.9251260980831362,0.9446271938876363,0.9685760885477066,0.9781356602907181,0.9456949171385962,0.9594075950570957,135.0,1.0,1.0,1.0
ellow-radmid-az135 + elhigh-radfar-az000,ellow-radmid-az135,elhigh-radfar-az000,2,2,0.7368421052631579,1.0,0.8214285714285714,0.9124841296717761,0.9261904796319349,0.70625,0.93125,0.7028096616268158,0.938412606716156,0.6766416188757134,0.9071095475825786,135.0,1.0,1.0,1.0
ellow-radmid-az135 + elhigh-radfar-az045,ellow-radmid-az135,elhigh-radfar-az045,6,6,0.3100529560024996,0.8330896686159844,0.4441897575169338,0.7547816763334453,0.8862073183412252,0.8611119985737354,0.9919642857275903,0.9599279016256332,0.9672768215338389,0.9317876558408754,0.9449880952709305,90.0,1.0,1.0,1.0
ellow-radmid-az135 + elhigh-radfar-az090,ellow-radmid-az135,elhigh-radfar-az090,2,2,0.5041666666666667,0.9666666666666667,0.6624624624624624,0.8657438943571004,0.9046266249550337,1.0,1.0,0.9664196670055389,0.9709471464157104,0.9464653196103772,0.9536925490419534,45.0,1.0,1.0,1.0
ellow-radmid-az135 + elhigh-radfar-az135,ellow-radmid-az135,elhigh-radfar-az135,2,2,0.5649350649350648,0.9285714285714286,0.6684350132625995,0.7673438604301621,0.8150809707219837,0.8734375,1.0,0.9502710998058319,0.9566743969917297,0.9205332001614961,0.9269399831558243,0.0,1.0,1.0,1.0
ellow-radmid-az135 + elhigh-radfar-az180,ellow-radmid-az135,elhigh-radfar-az180,4,4,0.6598051948051948,0.9701754385964912,0.7831560283687943,0.8591393149559565,0.9517287164338711,0.8045833338750527,0.9166666673496365,0.8396780639886856,0.9603006541728973,0.8126348730035833,0.9291967330304249,45.0,1.0,1.0,1.0
ellow-radmid-az135 + elhigh-radfar-az225,ellow-radmid-az135,elhigh-radfar-az225,2,2,0.47101449275362317,0.90625,0.6147420147420147,0.7751346164913807,0.8299567324239681,0.9236111158712043,1.0,0.9710845500230789,0.9747735857963562,0.9546928367902989,0.9641887910498887,90.0,1.0,1.0,1.0
