scene_key,target_class,available_view_count,pair_count,single_expected_precision,single_expected_recall,single_expected_f1,single_expected_ap50_95,single_expected_target_visible_rate,single_expected_target_detected_rate,single_expected_target_detected_given_visible,single_expected_target_ap50_95,single_expected_target_match_confidence_iou50,single_expected_target_strict_quality_iou50,pair_expected_precision,pair_expected_recall,pair_expected_f1,pair_expected_ap50_95,pair_expected_best_available_ap50_95,pair_expected_target_visible_rate,pair_expected_target_detected_rate,pair_expected_target_detected_given_visible,pair_expected_mean_target_ap50_95,pair_expected_target_ap50_95,pair_expected_best_target_ap50_95,pair_expected_target_match_confidence_iou50,pair_expected_target_strict_quality_iou50,delta_target_detected_rate,delta_target_ap50_95,delta_target_match_confidence_iou50,delta_target_strict_quality_iou50,delta_ap50_95
S0-SM_tree26,tree,13,78,0.40081421893511027,0.9111427034503958,0.5337966408179866,0.6878072265400337,1.0,1.0,1.0,0.83249851328759,0.9746549633833078,0.9513536210397547,0.3520254277526729,0.8891728331488233,0.49774807672966703,0.6878072265400338,0.7678919275632395,1.0,1.0,1.0,0.8324985132875901,0.9013527476905844,0.9013527476905844,0.9780134573960916,0.9629087778389587,0.0,0.06885423440299443,0.0033584940127837637,0.011555156799203936,1.1102230246251565e-16
S0-SM_tree27,tree,9,36,0.37237253487253485,0.9135327635327636,0.5062248521140851,0.7757046656374964,1.0,1.0,1.0,0.9177336881328144,0.9752659731441073,0.9536840122286555,0.3340873007195702,0.8824174397162574,0.4735936226682159,0.7757046656374964,0.8747172684258016,1.0,1.0,1.0,0.9177336881328144,0.9670304238796233,0.9670304238796233,0.9779268089267943,0.962377526822328,0.0,0.04929673574680893,0.0026608357826869433,0.008693514593672513,0.0
S0-SM_tree28,tree,10,45,0.4329613582988512,0.8517948717948718,0.54054999722377,0.6813458384380938,1.0,1.0,1.0,0.897165566988616,0.9728352904319764,0.9496966426123177,0.3175542101659078,0.8060775796694253,0.4428018250276463,0.6813458384380938,0.8393316154039872,1.0,1.0,1.0,0.8971655669886159,0.9540376711880398,0.9540376711880398,0.9761801375283136,0.9556932443303938,0.0,0.05687210419942379,0.0033448470963372,0.005996601718076144,0.0
S0-SM_tree29,tree,7,21,0.30509833224772354,0.9090225563909774,0.45203824247616936,0.7359005504765407,1.0,1.0,1.0,0.8704430287422698,0.9697210192680359,0.9488315843567001,0.28275149658473225,0.8771278889313114,0.42528729885546823,0.7359005504765407,0.8562784090194813,1.0,1.0,1.0,0.8704430287422698,0.9367606895830691,0.9367606895830691,0.97121452717554,0.9581166896480744,0.0,0.06631766084079938,0.0014935079075041324,0.009285105291374274,0.0
S0-SM_tree3,tree,11,55,0.4053088130070369,0.8639705882352942,0.5094522231009109,0.7496033023627094,1.0,1.0,1.0,0.9094247862586269,0.9698071533983404,0.9462723210060499,0.288534529720057,0.8198221245700233,0.4060789516513922,0.7496033023627094,0.8867664678897497,1.0,1.0,1.0,0.9094247862586268,0.9702020558455225,0.9702020558455225,0.9761205163868991,0.9582332134547523,0.0,0.060777269586895666,0.006313362988558668,0.011960892448702465,0.0
S0-SM_tree30,tree,13,78,0.3643863765989045,0.8360047674934349,0.47206208419043855,0.665596693229105,1.0,1.0,1.0,0.8463215056405193,0.9666779270538917,0.9403789285342575,0.2521266342870639,0.7687603000191106,0.37246871490492584,0.6655966932291049,0.806883517205825,1.0,1.0,1.0,0.8463215056405193,0.9203806867315186,0.9203806867315186,0.9727242413239602,0.9556382032104815,0.0,0.0740591810909993,0.00604631427006852,0.01525927467622401,-1.1102230246251565e-16
S0-SM_tree4,tree,8,28,0.3773407917383821,0.9353571428571429,0.5092108718487395,0.8303089343632261,1.0,1.0,1.0,0.9171933003299726,0.9685870409011841,0.945829176220367,0.3054751021912943,0.8984132308766181,0.4466065929157907,0.8303089343632262,0.9492694954024185,1.0,1.0,1.0,0.9171933003299726,0.9865842491055705,0.9865842491055705,0.974538483789989,0.9584184059829902,0.0,0.06939094877559793,0.005951442888804892,0.012589229762623222,1.1102230246251565e-16
S0-SM_tree5,tree,10,45,0.41090375485614644,0.93125,0.5609131594121453,0.8008873898675732,0.9,0.9,1.0,0.7115251463934283,0.8594205796718597,0.826711006882617,0.37849429926052364,0.9078700524677535,0.5304025771856373,0.8008873898675732,0.9009455801395998,1.0,1.0,1.0,0.7115251463934283,0.8416432212708557,0.8416432212708557,0.9594416737556457,0.9310884981028945,0.09999999999999998,0.13011807487742733,0.10002109408378601,0.10437749122027751,0.0
S0-SM_tree6,tree,9,36,0.5669460418116332,1.0,0.6779119105757078,0.9179930112823104,1.0,1.0,1.0,0.8952054737738356,0.9610489275720384,0.9172261688514349,0.4777886811563126,1.0,0.6254704195815243,0.9179930112823104,0.9583209819816412,1.0,1.0,1.0,0.8952054737738356,0.9461877353402605,0.9461877353402605,0.9645045730802748,0.9326279969870455,0.0,0.050982261566424825,0.0034556455082364046,0.015401828135610529,0.0
S0-SM_tree7,tree,15,105,0.34316550723063605,0.8974745616702138,0.45503653154893325,0.7294604970902756,1.0,1.0,1.0,0.8616459538944006,0.9659783085187276,0.933372630798474,0.26654355627480036,0.8787915624065088,0.39158517482708566,0.7294604970902756,0.8460397417645458,1.0,1.0,1.0,0.8616459538944006,0.9426672957186125,0.9426672957186125,0.9693594756580535,0.9476328197593816,0.0,0.08102134182421195,0.0033811671393259024,0.014260188960907638,0.0
S0-SM_tree8,tree,9,36,0.3068809126725905,0.9027777777777778,0.44927395823381366,0.774072625677367,1.0,1.0,1.0,0.9071001671271931,0.9647908674346076,0.9346849037036742,0.2849765527872145,0.8866967560029879,0.4258744516308261,0.774072625677367,0.8619029651705524,1.0,1.0,1.0,0.9071001671271931,0.9513267833484608,0.9513267833484608,0.9683245354228549,0.9465300732635088,0.0,0.04422661622126767,0.00353366798824728,0.011845169559834612,0.0
S0-SM_tree9,tree,9,36,0.26802181059797775,0.9418158190088014,0.4008757457313963,0.7915391288767347,1.0,1.0,1.0,0.9003621307597651,0.9654632409413656,0.934478986558354,0.2312235763811453,0.9288669432260332,0.3628843706483562,0.7915391288767347,0.9017024686995472,1.0,1.0,1.0,0.9003621307597651,0.9633713958048852,0.9633713958048852,0.9684239559703403,0.9480338303929545,0.0,0.06300926504512006,0.0029607150289746587,0.013554843834600483,0.0
S0-SM_whitevann10,whitevan,8,28,0.6636957813428401,0.9583333333333334,0.7512806637806638,0.8154963232737683,0.875,0.875,1.0,0.840234375,0.8459911420941353,0.8248986639170335,0.5798287706074794,0.9682844932844933,0.7030475927755113,0.8154963232737682,0.9008892435920234,1.0,1.0,1.0,0.840234375,0.9895089285714286,0.9895089285714286,0.9693578694547925,0.9498241083026473,0.125,0.1492745535714286,0.12336672736065724,0.12492544438561382,-1.1102230246251565e-16
S0-SM_whitevann11,whitevan,10,45,0.41600997957940455,0.923913043478261,0.536548857851375,0.8058139154017818,1.0,1.0,1.0,0.923761487861826,0.9593173861503601,0.9307541124488192,0.3233870254288028,0.914553860358458,0.45719619037335907,0.8058139154017818,0.8928361862444458,1.0,1.0,1.0,0.923761487861826,0.9766666666666667,0.9766666666666667,0.9662950992584228,0.9468757842395495,0.0,0.05290517880484069,0.006977713108062722,0.01612167179073032,0.0
S0-SM_whitevann12,whitevan,4,6,0.43498995983935745,0.9821428571428572,0.5354977042363337,0.8782676068360352,1.0,1.0,1.0,0.9729456032453864,0.9681132137775421,0.9508396943761932,0.34800632980703944,0.9717836257309941,0.4881844818407199,0.8782676068360352,0.9721296310066072,1.0,1.0,1.0,0.9729456032453864,0.989236111442248,0.989236111442248,0.9776449799537659,0.9658791893545207,0.0,0.01629050819686162,0.009531766176223755,0.015039494978327461,0.0
S0-SM_whitevann13,whitevan,15,105,0.6057667741388671,0.9536182336182336,0.696261023006349,0.8996248034424779,1.0,1.0,1.0,0.9668154762933651,0.968990933895111,0.9466075371536495,0.5258796966531567,0.9438889069716138,0.644573564501795,0.8996248034424779,0.9785870687902071,1.0,1.0,1.0,0.9668154762933652,0.9989413265458176,0.9989413265458176,0.9739526425089154,0.957833606381702,0.0,0.032125850252452515,0.004961708613804405,0.011226069228052471,0.0
S0-SM_whitevann14,whitevan,9,36,0.8190383365821963,0.9722222222222222,0.8734567901234569,0.9551105835652487,0.8888888888888888,0.8888888888888888,1.0,0.8645943578877987,0.8592362403869629,0.8401493931138542,0.7468847575571788,0.9654973884140551,0.829369191618492,0.9551105835652487,0.9903699573846878,1.0,1.0,1.0,0.8645943578877987,0.991997355037423,0.991997355037423,0.9692552751964993,0.9521156260838504,0.11111111111111116,0.12740299714962433,0.11001903480953645,0.1119662329699962,0.0
S0-SM_whitevann15,whitevan,13,78,0.5931518205273861,0.9322858428121586,0.6627450980392157,0.7804457014436003,1.0,1.0,1.0,0.9122794568108824,0.9681166135347806,0.9436863051751719,0.4020783724427191,0.8951103081883398,0.509108423135256,0.7804457014436003,0.9072824533439644,1.0,1.0,1.0,0.9122794568108824,0.9819889601284209,0.9819889601284209,0.9729364583125482,0.9528532678157154,0.0,0.06970950331753845,0.004819844777767535,0.009166962640543508,0.0
S0-SM_whitevann16,whitevan,10,45,0.35695507608922245,0.8379924242424241,0.46195180365158117,0.7055485692029124,0.9,0.8,0.888888888888889,0.6319135485787124,0.7688137173652649,0.7426736576483748,0.2836173497670957,0.8203663038194416,0.4035849809846773,0.7055485692029124,0.8488929494608521,1.0,0.9777777777777777,0.9777777777777777,0.6319135485787124,0.8628875034473088,0.8628875034473088,0.9444102512465583,0.9186598880452581,0.1777777777777777,0.2309739548685964,0.17559653388129337,0.17598623039688333,0.0
S0-SM_whitevann17,whitevan,6,15,0.33508431258929766,0.8409090909090908,0.42763401473078894,0.7215064309522748,1.0,1.0,1.0,0.900164141630133,0.9622350533803304,0.9361239714834557,0.20938441018762105,0.8418040293040293,0.326790914855842,0.7215064309522747,0.8358601730157662,1.0,1.0,1.0,0.900164141630133,0.9687272727737823,0.9687272727737823,0.9682222723960876,0.9459021637490123,0.0,0.06856313114364931,0.005987219015757161,0.00977819226555654,-1.1102230246251565e-16
S0-SM_whitevann18,whitevan,13,78,0.7222514327777485,0.9612276612276612,0.7854971362579396,0.9060809726451532,1.0,1.0,1.0,0.976923077324262,0.9643676464374249,0.9373872282444912,0.6205168029924817,0.9460310578212298,0.7207100862900441,0.9060809726451532,0.9698626218560767,1.0,1.0,1.0,0.976923077324262,0.9969551282719923,0.9969551282719923,0.9722435703644385,0.9542011606257791,0.0,0.020032050947730307,0.00787592392701364,0.01681393238128792,0.0
S0-SM_whitevann19,whitevan,11,55,0.4504632949041976,0.7707605466428995,0.5245617195953031,0.5717060390833414,1.0,1.0,1.0,0.858884301081546,0.9655313708565452,0.9413792470461534,0.2948365131999755,0.7074443019597954,0.392940624230824,0.5717060390833414,0.733843911209165,1.0,1.0,1.0,0.8588843010815461,0.9681680451074497,0.9681680451074497,0.9709487340667031,0.9494769320847566,0.0,0.10928374402590368,0.005417363210157955,0.008097685038603197,0.0
S0-SM_whitevann1_58,whitevan,11,55,0.4617241834610081,0.886622824590739,0.5737285076541772,0.7618572757826368,1.0,1.0,1.0,0.8699242438782345,0.9620227055116133,0.9314435754770529,0.37559725757621004,0.8639994240545734,0.5080300187182479,0.761857275782637,0.8671442113360885,1.0,1.0,1.0,0.8699242438782345,0.9662575758621097,0.9662575758621097,0.9689770579338074,0.9520786867429851,0.0,0.09633333198387517,0.00695435242219411,0.020635111265932204,1.1102230246251565e-16
S0-SM_whitevann2,whitevan,9,36,0.8069209039548022,0.9526143790849674,0.8548008197131005,0.8828630496142618,1.0,1.0,1.0,0.9337742516025244,0.9571840829319425,0.914140907068905,0.7256197258051645,0.941108505691839,0.7956885164378997,0.8828630496142618,0.9512461431364725,1.0,1.0,1.0,0.9337742516025244,0.9651399926192126,0.9651399926192126,0.9649815228250291,0.9318112610547248,0.0,0.03136574101668821,0.007797439893086677,0.01767035398581973,0.0
S0-SM_whitevann3,whitevan,7,21,0.6131519274376417,0.880952380952381,0.6943753111000498,0.7886062050414351,1.0,1.0,1.0,0.9857142857142858,0.9634087681770325,0.9333946460425163,0.5269755376898234,0.8841390091390091,0.6363568359128847,0.7886062050414351,0.8942957986397566,1.0,1.0,1.0,0.9857142857142857,1.0,1.0,0.9695567488670349,0.9494688409078803,0.0,0.014285714285714235,0.006147980690002441,0.01607419486536399,0.0
S0-SM_whitevann4,whitevan,10,45,0.7749745158002039,0.8966666666666667,0.8050420168067227,0.8825771766305289,1.0,1.0,1.0,0.9359444444673135,0.9664806306362153,0.936058880615844,0.6304966291406969,0.8287490287490288,0.6801048792379949,0.8825771766305289,0.9926748974995357,1.0,1.0,1.0,0.9359444444673136,1.0,1.0,0.970138598812951,0.9432769262912564,0.0,0.06405555553268649,0.003657968176735693,0.007218045675412399,0.0
S0-SM_whitevann5,whitevan,5,10,0.47690322580645167,0.7542857142857142,0.5231884057971015,0.641814035397005,1.0,1.0,1.0,0.8714285735573087,0.9647782921791077,0.9406922340889168,0.22199442626727683,0.655187165775401,0.2960916898087346,0.641814035397005,0.8329019250725065,1.0,1.0,1.0,0.8714285735573087,1.0,1.0,0.9741811156272888,0.9587973789909082,0.0,0.12857142644269126,0.009402823448181108,0.018105144901991443,0.0
S0-SM_whitevann6,whitevan,14,91,0.5737674940105914,0.8763855542216887,0.6635795765840683,0.7697091969563605,0.9285714285714286,0.9285714285714286,1.0,0.8478458067913309,0.8917505187647683,0.8708060610257016,0.44736906764016854,0.8375859580854026,0.5672836564402185,0.7697091969563605,0.8897764734377164,1.0,1.0,1.0,0.8478458067913309,0.9822431541081293,0.9822431541081293,0.9656709904199118,0.9464297965342513,0.0714285714285714,0.13439734731679842,0.07392047165514348,0.07562373550854973,0.0
S0-SM_whitevann7,whitevan,11,55,0.6447547949477624,0.8905417814508724,0.6931831056492153,0.7504372703881276,1.0,1.0,1.0,0.911093074540523,0.9605673768303611,0.9346648130219202,0.44637975852939515,0.8380952380952381,0.5224605187529515,0.7504372703881276,0.9278659061025527,1.0,1.0,1.0,0.911093074540523,0.9921428571573712,0.9921428571573712,0.9698064088821411,0.9519697493413566,0.0,0.08104978261684814,0.009239032051780005,0.017304936319436415,0.0
S0-SM_whitevann8,whitevan,6,15,0.31697785573781234,0.8700980392156863,0.4122211718531841,0.7537191900600568,1.0,1.0,1.0,0.8159895849766002,0.9615979492664337,0.9378775733327961,0.18931435950244,0.7990383534594062,0.301542904196509,0.7537191900600568,0.939801038744135,1.0,1.0,1.0,0.8159895849766002,0.9722222223877907,0.9722222223877907,0.9676210482915243,0.9478145843920311,0.0,0.15623263741119042,0.0060230990250905725,0.009937011059235057,0.0
S0-SM_whitevann9,whitevan,9,36,0.6230200091988709,0.8650793650793651,0.6867092257336159,0.7490141329648881,1.0,1.0,1.0,0.9513888890130653,0.963513559765286,0.9371881274494744,0.47652288947058324,0.842798137773628,0.5759907827977244,0.7490141329648881,0.874604942667621,1.0,1.0,1.0,0.9513888890130653,1.0,1.0,0.9670932441949844,0.9446034901463745,0.0,0.048611110986934714,0.003579684429698471,0.007415362696900019,0.0
