scene_key,file_name,image_id,target_class,viewpoint,elevation,radius,azimuth,precision,recall,f1,ap50,ap50_95,tp,fp,fn,num_gt,num_pred,target_visible,target_detected,target_precision,target_recall,target_f1,target_ap50,target_ap50_95,target_best_iou,target_match_confidence_iou50,target_match_iou_at_confidence_iou50,target_strict_quality_iou50,target_tp,target_fp,target_fn
S0-SM_tree25,S0-SM_tree25-elmid-radfar-az225.png,1908,tree,elmid-radfar-az225,mid,far,225,0.23684210526315788,0.9,0.375,0.911842084519173,0.7373940483402777,9,29,1,10,38,1,1,1.0,1.0,1.0,1.0,1.0,0.9696640372276306,0.9662920236587524,0.9682280421257019,0.9355910341887963,2,0,0
S0-SM_tree25,S0-SM_tree25-elmid-radnear-az000.png,1909,tree,elmid-radnear-az000,mid,near,0,0.23809523809523808,0.7142857142857143,0.35714285714285715,0.7482993348317892,0.6482993339270757,5,16,2,7,21,1,1,0.75,1.0,0.8571428571428571,1.0,0.9166666690260172,0.9944340586662292,0.9754025340080261,0.9944340586662292,0.9699735007269261,3,1,0
S0-SM_tree25,S0-SM_tree25-elmid-radnear-az180.png,1910,tree,elmid-radnear-az180,mid,near,180,0.4375,1.0,0.6086956521739131,1.0,0.7330357231665403,7,9,0,7,16,1,1,1.0,1.0,1.0,1.0,1.0,0.9815884232521057,0.9792531728744507,0.9815884232521057,0.9612235779264537,1,0,0
S0-SM_tree26,S0-SM_tree26-elhigh-radfar-az045.png,1911,tree,elhigh-radfar-az045,high,far,45,0.5,1.0,0.6666666666666666,1.0,0.7627866004792418,9,9,0,9,18,1,1,0.5714285714285714,1.0,0.7272727272727273,1.0,0.8785714291036129,0.9834855198860168,0.968963623046875,0.9834855198860168,0.9529616925628943,4,3,0
S0-SM_tree26,S0-SM_tree26-elhigh-radmid-az000.png,1912,tree,elhigh-radmid-az000,high,mid,0,1.0,1.0,1.0,1.0,0.9760000016689301,5,0,0,5,5,1,1,1.0,1.0,1.0,1.0,1.0,0.9780604243278503,0.9698899388313293,0.9713490009307861,0.942101623096633,3,0,0
S0-SM_tree26,S0-SM_tree26-elhigh-radmid-az315.png,1913,tree,elhigh-radmid-az315,high,mid,315,0.26666666666666666,1.0,0.4210526315789474,1.0,0.7908333337865769,4,11,0,4,15,1,1,0.3,1.0,0.4615384615384615,1.0,0.7533333426713943,0.9893044233322144,0.966666579246521,0.9893044233322144,0.9563275227360037,3,7,0
S0-SM_tree26,S0-SM_tree26-elhigh-radnear-az135.png,1914,tree,elhigh-radnear-az135,high,near,135,0.6363636363636364,1.0,0.7777777777777778,1.0,0.8155844221835011,7,4,0,7,11,1,1,0.42857142857142855,1.0,0.6,1.0,0.9428571466888698,0.9847094416618347,0.9759321212768555,0.9847094416618347,0.9610095742423823,3,4,0
S0-SM_tree26,S0-SM_tree26-ellow-radfar-az000.png,1915,tree,ellow-radfar-az000,low,far,0,0.18181818181818182,0.5714285714285714,0.27586206896551724,0.5907255110936216,0.42670542302251013,16,72,12,28,88,1,1,0.2692307692307692,1.0,0.42424242424242425,0.9478458112059265,0.7182408965012902,0.9899746179580688,0.9828811883926392,0.9899746179580688,0.9730274289771756,7,19,0
S0-SM_tree26,S0-SM_tree26-ellow-radmid-az180.png,1916,tree,ellow-radmid-az180,low,mid,180,0.4642857142857143,0.8666666666666667,0.6046511627906976,0.8349206501292805,0.5471802167388864,13,15,2,15,28,1,1,1.0,1.0,1.0,1.0,0.8444444560342363,0.9730675220489502,0.9688441157341003,0.9510537981987,0.921422876131377,3,0,0
S0-SM_tree26,S0-SM_tree26-ellow-radnear-az180.png,1917,tree,ellow-radnear-az180,low,near,180,0.5,1.0,0.6666666666666666,0.9447704084673703,0.6029110002166289,14,14,0,14,28,1,1,0.75,1.0,0.8571428571428571,1.0,0.8916666690260172,0.9836527705192566,0.978976845741272,0.9307246208190918,0.9111578535432159,3,1,0
S0-SM_tree26,S0-SM_tree26-ellow-radnear-az225.png,1918,tree,ellow-radnear-az225,low,near,225,0.25,0.9230769230769231,0.39344262295081966,0.92170330202514,0.7292266159669517,12,36,1,13,48,1,1,0.2,1.0,0.33333333333333337,1.0,0.8711111132635011,0.972988486289978,0.9788517951965332,0.972988486289978,0.9524115265105024,3,12,0
S0-SM_tree26,S0-SM_tree26-ellow-radnear-az270.png,1919,tree,ellow-radnear-az270,low,near,270,0.38461538461538464,0.9090909090909091,0.5405405405405405,0.9265734487688624,0.619210800770726,10,16,1,11,26,1,1,0.18181818181818182,1.0,0.3076923076923077,1.0,0.7690909095108509,0.9940944910049438,0.981547474861145,0.9940944910049438,0.9757509374192779,2,9,0
S0-SM_tree26,S0-SM_tree26-elmid-radmid-az180.png,1920,tree,elmid-radmid-az180,mid,mid,180,0.22641509433962265,0.9230769230769231,0.36363636363636365,0.9317852001318219,0.6703943006425959,12,41,1,13,53,1,1,1.0,1.0,1.0,1.0,0.9111111177338493,0.9747194051742554,0.9714566469192505,0.9747194051742554,0.9468976450377085,3,0,0
S0-SM_tree26,S0-SM_tree26-elmid-radmid-az270.png,1921,tree,elmid-radmid-az270,mid,mid,270,0.2647058823529412,0.8181818181818182,0.39999999999999997,0.8422459858783427,0.6392326624224631,9,25,2,11,34,1,1,0.25,1.0,0.4,1.0,0.953125,0.965670108795166,0.9682570099830627,0.965670108795166,0.9350168521720263,2,6,0
S0-SM_tree26,S0-SM_tree26-elmid-radnear-az000.png,1922,tree,elmid-radnear-az000,mid,near,0,0.25,0.8333333333333334,0.3846153846153846,0.8541666492819786,0.7599999935428301,5,15,1,6,20,1,1,0.125,0.6666666666666666,0.21052631578947367,0.6875000186264515,0.6875000186264515,0.9926291108131409,0.9786321520805359,0.9926291108131409,0.9714187629328528,2,14,1
S0-SM_tree26,S0-SM_tree26-elmid-radnear-az270.png,1923,tree,elmid-radnear-az270,mid,near,270,0.2857142857142857,1.0,0.4444444444444445,0.7000000029802322,0.6014285735785961,2,5,0,2,7,1,1,0.2857142857142857,1.0,0.4444444444444445,0.7000000029802322,0.6014285735785961,0.9882379770278931,0.9796150326728821,0.9882379770278931,0.9680927781547624,2,5,0
S0-SM_tree27,S0-SM_tree27-elhigh-radmid-az180.png,1924,tree,elhigh-radmid-az180,high,mid,180,0.3125,0.8333333333333334,0.45454545454545453,0.8593749832361937,0.814062493480742,5,11,1,6,16,1,1,0.75,1.0,0.8571428571428571,1.0,0.9250000044703484,0.9773174524307251,0.9729165434837341,0.9773174524307251,0.9508483177052298,3,1,0
S0-SM_tree27,S0-SM_tree27-elhigh-radnear-az000.png,1925,tree,elhigh-radnear-az000,high,near,0,0.375,1.0,0.5454545454545454,1.0,0.9125000052154064,3,5,0,3,8,1,1,0.2857142857142857,1.0,0.4444444444444445,1.0,0.8607142861932516,0.994347333908081,0.9793993234634399,0.994347333908081,0.9738631061172498,2,5,0
S0-SM_tree27,S0-SM_tree27-ellow-radmid-az090.png,1926,tree,ellow-radmid-az090,low,mid,90,0.1590909090909091,0.5384615384615384,0.2456140350877193,0.5751748498711553,0.43868632657733164,7,37,6,13,44,1,1,0.2,1.0,0.33333333333333337,1.0,0.7488889017866717,0.9706573486328125,0.9725762009620667,0.9706573486328125,0.944038236569213,3,12,0
S0-SM_tree27,S0-SM_tree27-elmid-radmid-az000.png,1927,tree,elmid-radmid-az000,mid,mid,0,0.3333333333333333,1.0,0.5,1.0,0.9370370380028531,3,6,0,3,9,1,1,0.6666666666666666,1.0,0.8,1.0,0.958333333581686,0.9890945553779602,0.9707805514335632,0.9890945553779602,0.9601937578897513,2,1,0
S0-SM_tree27,S0-SM_tree27-elmid-radmid-az045.png,1928,tree,elmid-radmid-az045,mid,mid,45,0.21428571428571427,1.0,0.35294117647058826,1.0,0.823750001832488,6,22,0,6,28,1,1,1.0,1.0,1.0,1.0,0.85,0.9823791980743408,0.9826681017875671,0.9823791980743408,0.9653527018073049,2,0,0
S0-SM_tree27,S0-SM_tree27-elmid-radmid-az135.png,1929,tree,elmid-radmid-az135,mid,mid,135,0.8571428571428571,1.0,0.923076923076923,1.0,0.9136904720039596,6,1,0,6,7,1,1,1.0,1.0,1.0,1.0,1.0,0.9784384369850159,0.9730725288391113,0.9651132225990295,0.9391251641305018,2,0,0
S0-SM_tree27,S0-SM_tree27-elmid-radmid-az270.png,1930,tree,elmid-radmid-az270,mid,mid,270,0.5,0.85,0.6296296296296295,0.8875000178813934,0.5668934325862794,17,17,3,20,34,1,1,1.0,1.0,1.0,1.0,1.0,0.9591384530067444,0.9699320793151855,0.9591384530067444,0.930299154075982,1,0,0
S0-SM_tree27,S0-SM_tree27-elmid-radnear-az045.png,1931,tree,elmid-radnear-az045,mid,near,45,0.2,1.0,0.33333333333333337,1.0,0.8897222205168671,6,24,0,6,30,1,1,0.6666666666666666,1.0,0.8,1.0,0.9166666671633721,0.9749495983123779,0.9758436679840088,0.9749495983123779,0.9513983921166869,2,1,0
S0-SM_tree27,S0-SM_tree27-elmid-radnear-az270.png,1932,tree,elmid-radnear-az270,mid,near,270,0.4,1.0,0.5714285714285715,1.0,0.6850000005215406,2,3,0,2,5,1,1,1.0,1.0,1.0,1.0,1.0,0.9875867962837219,0.9802047610282898,0.9875867962837219,0.96803727964598,1,0,0
S0-SM_tree28,S0-SM_tree28-elhigh-radmid-az315.png,1933,tree,elhigh-radmid-az315,high,mid,315,1.0,1.0,1.0,1.0,0.9160000064373015,5,0,0,5,5,1,1,1.0,1.0,1.0,1.0,0.933333338300387,0.978327214717865,0.96482253074646,0.978327214717865,0.9439121392022258,3,0,0
S0-SM_tree28,S0-SM_tree28-elhigh-radnear-az135.png,1934,tree,elhigh-radnear-az135,high,near,135,0.75,1.0,0.8571428571428571,1.0,0.9750000014901161,3,1,0,3,4,1,1,0.5,1.0,0.6666666666666666,1.0,1.0,0.972709059715271,0.9743798971176147,0.972709059715271,0.9477881535307375,1,1,0
S0-SM_tree28,S0-SM_tree28-ellow-radmid-az090.png,1935,tree,ellow-radmid-az090,low,mid,90,0.12195121951219512,0.5,0.19607843137254902,0.4436457059885326,0.40224005682080677,5,36,5,10,41,1,1,1.0,1.0,1.0,1.0,1.0,0.9732463955879211,0.9736812710762024,0.9732463955879211,0.9476317875263796,1,0,0
S0-SM_tree28,S0-SM_tree28-ellow-radmid-az180.png,1936,tree,ellow-radmid-az180,low,mid,180,0.26153846153846155,0.85,0.4,0.8310737322882193,0.5574137998092406,17,48,3,20,65,1,1,0.35294117647058826,1.0,0.5217391304347826,1.0,0.836554620784371,0.9647775292396545,0.9630149006843567,0.9647775292396545,0.929095136503225,6,11,0
S0-SM_tree28,S0-SM_tree28-ellow-radmid-az225.png,1937,tree,ellow-radmid-az225,low,mid,225,0.36538461538461536,0.95,0.5277777777777778,0.8828355869954256,0.5175517397257351,19,33,1,20,52,1,1,0.75,1.0,0.8571428571428571,1.0,0.713888893255757,0.9895564317703247,0.9699878096580505,0.9895564317703247,0.9598576757859334,6,2,0
S0-SM_tree28,S0-SM_tree28-ellow-radnear-az045.png,1938,tree,ellow-radnear-az045,low,near,45,0.09090909090909091,0.4230769230769231,0.14965986394557826,0.3815939557110264,0.22684516519143538,11,110,15,26,121,1,1,0.2727272727272727,1.0,0.42857142857142855,1.0,0.8181818295608867,0.9752982258796692,0.982128381729126,0.9590664505958557,0.9419263810944045,3,8,0
S0-SM_tree28,S0-SM_tree28-elmid-radfar-az315.png,1939,tree,elmid-radfar-az315,mid,far,315,0.36046511627906974,0.7948717948717948,0.49599999999999994,0.8170195086433942,0.5367453568100002,31,55,8,39,86,1,1,0.2727272727272727,1.0,0.42857142857142855,1.0,0.9696969715934811,0.9879579544067383,0.9725013375282288,0.9879579544067383,0.9607904320822058,3,8,0
S0-SM_tree28,S0-SM_tree28-elmid-radnear-az045.png,1940,tree,elmid-radnear-az045,mid,near,45,0.2222222222222222,1.0,0.3636363636363636,1.0,0.8723765397766308,6,21,0,6,27,1,1,0.2,1.0,0.33333333333333337,1.0,0.8444444542957676,0.973167896270752,0.9738869071006775,0.973167896270752,0.9477554725887956,3,12,0
S0-SM_tree28,S0-SM_tree28-elmid-radnear-az225.png,1941,tree,elmid-radnear-az225,mid,near,225,0.35714285714285715,1.0,0.5263157894736842,1.0,0.8092857183196716,5,9,0,5,14,1,1,0.5,1.0,0.6666666666666666,1.0,0.8555555620955095,0.9872996211051941,0.9753893613815308,0.9872996211051941,0.9630015469220226,3,3,0
S0-SM_tree28,S0-SM_tree28-elmid-radnear-az315.png,1942,tree,elmid-radnear-az315,mid,near,315,0.8,1.0,0.888888888888889,1.0,1.0,4,1,0,4,5,1,1,0.6666666666666666,1.0,0.8,1.0,1.0,0.9761355519294739,0.9785605072975159,0.9761355519294739,0.9552077008872466,2,1,0
S0-SM_tree29,S0-SM_tree29-elhigh-radfar-az135.png,1943,tree,elhigh-radfar-az135,high,far,135,0.30434782608695654,1.0,0.4666666666666667,1.0,0.9372670843271734,7,16,0,7,23,1,1,0.2857142857142857,1.0,0.4444444444444445,1.0,0.9776785714551807,0.9831901788711548,0.9679674506187439,0.9750607013702393,0.9438270213038749,4,10,0
S0-SM_tree29,S0-SM_tree29-elhigh-radfar-az315.png,1944,tree,elhigh-radfar-az315,high,far,315,0.2692307692307692,1.0,0.42424242424242425,1.0,0.7930743139615349,7,19,0,7,26,1,1,0.21052631578947367,1.0,0.34782608695652173,1.0,0.8509868420660496,0.9906414747238159,0.9662289023399353,0.9906414747238159,0.9571864247348074,4,15,0
S0-SM_tree29,S0-SM_tree29-elhigh-radmid-az045.png,1945,tree,elhigh-radmid-az045,high,mid,45,0.4666666666666667,1.0,0.6363636363636364,1.0,0.8971428598392578,7,8,0,7,15,1,1,0.3333333333333333,1.0,0.5,1.0,0.888541666790843,0.9759385585784912,0.9705771207809448,0.9759385585784912,0.9472236362442175,4,8,0
S0-SM_tree29,S0-SM_tree29-elhigh-radmid-az225.png,1946,tree,elhigh-radmid-az225,high,mid,225,0.38461538461538464,1.0,0.5555555555555556,1.0,0.9276923095377592,5,8,0,5,13,1,1,0.75,1.0,0.8571428571428571,1.0,0.9750000014901161,0.9942081570625305,0.973774790763855,0.9942081570625305,0.9681348401192835,3,1,0
S0-SM_tree29,S0-SM_tree29-ellow-radmid-az225.png,1947,tree,ellow-radmid-az225,low,mid,225,0.1694915254237288,0.6666666666666666,0.27027027027027023,0.6726930535221278,0.4432683298751711,10,49,5,15,59,1,1,0.21739130434782608,1.0,0.3571428571428571,1.0,0.7819710234101267,0.9583666324615479,0.9712911248207092,0.9437304139137268,0.9166369752577772,5,18,0
S0-SM_tree29,S0-SM_tree29-elmid-radfar-az315.png,1948,tree,elmid-radfar-az315,mid,far,315,0.3118279569892473,0.7631578947368421,0.44274809160305345,0.7891826377891089,0.5537297570741434,29,64,9,38,93,1,1,0.11538461538461539,1.0,0.20689655172413793,0.8666666825612381,0.6735897616965648,0.9806104898452759,0.9684984683990479,0.9806104898452759,0.9497197575111898,3,23,0
S0-SM_tree29,S0-SM_tree29-elmid-radmid-az180.png,1949,tree,elmid-radmid-az180,mid,mid,180,0.22950819672131148,0.9333333333333333,0.3684210526315789,0.8432180329232599,0.5991291987207447,14,47,1,15,61,1,1,1.0,1.0,1.0,1.0,0.9453333342870076,0.9890515208244324,0.9697092771530151,0.9890515208244324,0.9590924353257506,5,0,0
S0-SM_tree3,S0-SM_tree3-elhigh-radfar-az090.png,1950,tree,elhigh-radfar-az090,high,far,90,0.7777777777777778,1.0,0.8750000000000001,1.0,0.9575963748082552,7,2,0,7,9,1,1,1.0,1.0,1.0,1.0,1.0,0.9803470373153687,0.9673434495925903,0.9803470373153687,0.9483322848745246,4,0,0
S0-SM_tree3,S0-SM_tree3-elhigh-radfar-az225.png,1951,tree,elhigh-radfar-az225,high,far,225,1.0,1.0,1.0,1.0,0.9444444456034237,3,0,0,3,3,1,1,1.0,1.0,1.0,1.0,0.9625,0.9827699661254883,0.9587249159812927,0.9827699661254883,0.9422060532025966,2,0,0
S0-SM_tree3,S0-SM_tree3-elhigh-radfar-az270.png,1952,tree,elhigh-radfar-az270,high,far,270,0.2777777777777778,1.0,0.4347826086956522,1.0,0.8755555630889205,5,13,0,5,18,1,1,1.0,1.0,1.0,1.0,1.0,0.9781016707420349,0.9647282361984253,0.9684474468231201,0.9342885972245369,2,0,0
S0-SM_tree3,S0-SM_tree3-elhigh-radnear-az000.png,1953,tree,elhigh-radnear-az000,high,near,0,0.17647058823529413,0.8571428571428571,0.29268292682926833,0.8697479072363437,0.8289916071790356,6,28,1,7,34,1,1,0.15384615384615385,1.0,0.2666666666666667,1.0,0.9283653846941888,0.9904504418373108,0.9735234379768372,0.9855858683586121,0.9594909429858625,4,22,0
S0-SM_tree3,S0-SM_tree3-elhigh-radnear-az090.png,1954,tree,elhigh-radnear-az090,high,near,90,0.21212121212121213,1.0,0.35,1.0,0.8475524569590845,7,26,0,7,33,1,1,0.18181818181818182,1.0,0.3076923076923077,1.0,0.8346590911969543,0.9869257211685181,0.9724305272102356,0.9869257211685181,0.959716699353244,4,18,0
S0-SM_tree3,S0-SM_tree3-ellow-radfar-az270.png,1955,tree,ellow-radfar-az270,low,far,270,0.09090909090909091,0.5625,0.1565217391304348,0.517263988032937,0.32964500826783477,9,90,7,16,99,1,1,0.2,1.0,0.33333333333333337,1.0,0.9275000000372529,0.9858465194702148,0.9526942372322083,0.949218213558197,0.9043147219327459,2,8,0
S0-SM_tree3,S0-SM_tree3-ellow-radmid-az315.png,1956,tree,ellow-radmid-az315,low,mid,315,0.11392405063291139,0.6428571428571429,0.1935483870967742,0.6346293017328801,0.48483366574005676,9,70,5,14,79,1,1,0.4,0.6666666666666666,0.5,0.733333350221316,0.733333350221316,0.9904388189315796,0.9751896858215332,0.9904388189315796,0.9658657206593375,2,3,1
S0-SM_tree3,S0-SM_tree3-ellow-radnear-az315.png,1957,tree,ellow-radnear-az315,low,near,315,0.1076923076923077,0.5,0.17721518987341772,0.5269230771809816,0.4047741211051751,7,58,7,14,65,1,1,0.125,1.0,0.2222222222222222,1.0,1.0,0.9891804456710815,0.9835033416748047,0.9891804456710815,0.9728622738368813,2,14,0
S0-SM_tree3,S0-SM_tree3-elmid-radmid-az045.png,1958,tree,elmid-radmid-az045,mid,mid,45,0.5517241379310345,0.9411764705882353,0.6956521739130435,0.957403653594108,0.6472430828654889,16,13,1,17,29,1,1,0.6666666666666666,0.8888888888888888,0.761904761904762,0.9259259314448745,0.6798148226951835,0.967768669128418,0.9575742483139038,0.967768669128418,0.9267103558823919,8,4,1
S0-SM_tree3,S0-SM_tree3-elmid-radnear-az180.png,1959,tree,elmid-radnear-az180,mid,near,180,0.75,1.0,0.8571428571428571,1.0,0.925000000372529,3,1,0,3,4,1,1,1.0,1.0,1.0,1.0,0.9375,0.9908618927001953,0.9847809076309204,0.9469576478004456,0.9325458118889642,2,0,0
S0-SM_tree3,S0-SM_tree3-elmid-radnear-az270.png,1960,tree,elmid-radnear-az270,mid,near,270,0.4,1.0,0.5714285714285715,1.0,1.0,2,3,0,2,5,1,1,0.4,1.0,0.5714285714285715,1.0,1.0,0.9849357008934021,0.9773856997489929,0.9849357008934021,0.9626620692254626,2,3,0
S0-SM_tree30,S0-SM_tree30-elhigh-radfar-az090.png,1961,tree,elhigh-radfar-az090,high,far,90,0.4166666666666667,1.0,0.5882352941176471,0.9428571496691021,0.8069047716118041,5,7,0,5,12,1,1,0.3,1.0,0.4615384615384615,0.8666666825612381,0.7666666794816651,0.9727053046226501,0.9684398770332336,0.9727053046226501,0.9420066055983334,3,7,0
S0-SM_tree30,S0-SM_tree30-elhigh-radfar-az225.png,1962,tree,elhigh-radfar-az225,high,far,225,0.18867924528301888,1.0,0.3174603174603175,1.0,0.7570566126335906,10,43,0,10,53,1,1,0.22727272727272727,1.0,0.37037037037037035,1.0,0.9627272750301795,0.9814485907554626,0.9653807878494263,0.9533826112747192,0.9203772563943318,5,17,0
S0-SM_tree30,S0-SM_tree30-elhigh-radmid-az180.png,1963,tree,elhigh-radmid-az180,high,mid,180,0.3684210526315789,1.0,0.5384615384615384,0.9821428582072258,0.7707330871289386,7,12,0,7,19,1,1,0.25,1.0,0.4,0.9166666716337204,0.8500000091890495,0.9793338179588318,0.9682955741882324,0.9793338179588318,0.9482846015824009,3,9,0
S0-SM_tree30,S0-SM_tree30-elhigh-radnear-az045.png,1964,tree,elhigh-radnear-az045,high,near,45,0.2727272727272727,1.0,0.42857142857142855,1.0,0.9585858608135069,3,8,0,3,11,1,1,0.2,1.0,0.33333333333333337,1.0,0.9525000000372529,0.9893044233322144,0.9735209345817566,0.9893044233322144,0.9631085667882431,2,8,0
S0-SM_tree30,S0-SM_tree30-elhigh-radnear-az135.png,1965,tree,elhigh-radnear-az135,high,near,135,0.2857142857142857,1.0,0.4444444444444445,1.0,0.7937500005587935,4,10,0,4,14,1,1,0.16666666666666666,1.0,0.2857142857142857,1.0,0.712500000372529,0.9866510033607483,0.9742859601974487,0.9866510033607483,0.9612802201891029,2,10,0
S0-SM_tree30,S0-SM_tree30-ellow-radfar-az000.png,1966,tree,ellow-radfar-az000,low,far,0,0.21153846153846154,0.6285714285714286,0.31654676258992803,0.5790253210854237,0.36326072806911547,22,82,13,35,104,1,1,0.2777777777777778,0.8333333333333334,0.4166666666666667,0.8564814654765307,0.7259259179820894,0.987574577331543,0.9487546682357788,0.987574577331543,0.9369659904742775,5,13,1
S0-SM_tree30,S0-SM_tree30-ellow-radfar-az225.png,1967,tree,ellow-radfar-az225,low,far,225,0.23529411764705882,0.7058823529411765,0.35294117647058826,0.732081084320201,0.5346416268424896,12,39,5,17,51,1,1,0.2222222222222222,0.8,0.3478260869565218,0.822222232984172,0.7000000099506642,0.983644425868988,0.94964998960495,0.8949254751205444,0.8498659681454299,4,14,1
S0-SM_tree30,S0-SM_tree30-ellow-radmid-az000.png,1968,tree,ellow-radmid-az000,low,mid,0,0.1553398058252427,0.5517241379310345,0.24242424242424243,0.553879434801023,0.3934925059225033,16,87,13,29,103,1,1,0.7142857142857143,1.0,0.8333333333333333,1.0,0.8674285778232983,0.9883467555046082,0.9562535285949707,0.9883467555046082,0.9451100724266723,5,2,0
S0-SM_tree30,S0-SM_tree30-ellow-radmid-az045.png,1969,tree,ellow-radmid-az045,low,mid,45,0.08904109589041095,0.5652173913043478,0.15384615384615383,0.5391290129260975,0.3614480489667956,13,133,10,23,146,1,1,0.35714285714285715,1.0,0.5263157894736842,1.0,0.9285714329140525,0.9794254899024963,0.964094877243042,0.9794254899024963,0.9442590974562535,5,9,0
S0-SM_tree30,S0-SM_tree30-ellow-radnear-az000.png,1970,tree,ellow-radnear-az000,low,near,0,0.21794871794871795,0.6071428571428571,0.3207547169811321,0.618433206376769,0.41339479759981596,17,61,11,28,78,1,1,0.5,1.0,0.6666666666666666,1.0,0.9053333365221817,0.984840989112854,0.9812520742416382,0.984840989112854,0.9663772633651746,5,5,0
S0-SM_tree30,S0-SM_tree30-elmid-radfar-az315.png,1971,tree,elmid-radfar-az315,mid,far,315,0.2956521739130435,0.8095238095238095,0.43312101910828027,0.8262347984433305,0.5369889718310105,34,81,8,42,115,1,1,0.21052631578947367,0.8,0.3333333333333333,0.821052642401896,0.6305263340237894,0.9745150208473206,0.962960422039032,0.9598664045333862,0.9243133580105578,4,15,1
S0-SM_tree30,S0-SM_tree30-elmid-radnear-az090.png,1972,tree,elmid-radnear-az090,mid,near,90,1.0,1.0,1.0,1.0,1.0,2,0,0,2,2,1,1,1.0,1.0,1.0,1.0,1.0,0.9904674291610718,0.9756174683570862,0.9904674291610718,0.9663173257282764,1,0,0
S0-SM_tree30,S0-SM_tree30-elmid-radnear-az135.png,1973,tree,elmid-radnear-az135,mid,near,135,1.0,1.0,1.0,1.0,0.9625,2,0,0,2,2,1,1,1.0,1.0,1.0,1.0,1.0,0.9778728485107422,0.9783068895339966,0.9778728485107422,0.9566597447862932,1,0,0
S0-SM_tree4,S0-SM_tree4-elhigh-radfar-az135.png,1974,tree,elhigh-radfar-az135,high,far,135,0.75,1.0,0.8571428571428571,1.0,1.0,3,1,0,3,4,1,1,1.0,1.0,1.0,1.0,1.0,0.9746708273887634,0.964065670967102,0.9746708273887634,0.9396466851786087,2,0,0
S0-SM_tree4,S0-SM_tree4-elhigh-radnear-az045.png,1975,tree,elhigh-radnear-az045,high,near,45,0.25,1.0,0.4,1.0,0.88515625,4,12,0,4,16,1,1,0.2,1.0,0.33333333333333337,1.0,1.0,0.9798188209533691,0.9722586870193481,0.9772340059280396,0.9501242515142536,2,8,0
S0-SM_tree4,S0-SM_tree4-elhigh-radnear-az270.png,1976,tree,elhigh-radnear-az270,high,near,270,0.6666666666666666,1.0,0.8,1.0,1.0,2,1,0,2,3,1,1,0.6666666666666666,1.0,0.8,1.0,1.0,0.9826609492301941,0.9736049175262451,0.9826609492301941,0.9567235324315249,2,1,0
S0-SM_tree4,S0-SM_tree4-ellow-radfar-az000.png,1977,tree,ellow-radfar-az000,low,far,0,0.25301204819277107,0.84,0.3888888888888889,0.8021377391852624,0.5385215716395113,21,62,4,25,83,1,1,0.42857142857142855,0.9,0.5806451612903225,0.8706593314009705,0.6215207611723587,0.9552768468856812,0.9536129832267761,0.9552768468856812,0.9109644037661226,9,12,1
S0-SM_tree4,S0-SM_tree4-ellow-radfar-az090.png,1978,tree,ellow-radfar-az090,low,far,90,0.5,1.0,0.6666666666666666,1.0,0.9430555538998711,6,6,0,6,12,1,1,0.4444444444444444,1.0,0.6153846153846153,1.0,0.9083333334885537,0.9598258137702942,0.9574977159500122,0.9598258137702942,0.9190310243949185,4,5,0
S0-SM_tree4,S0-SM_tree4-ellow-radfar-az315.png,1979,tree,ellow-radfar-az315,low,far,315,0.18,0.6428571428571429,0.28124999999999994,0.6749999935286386,0.469071432352066,9,41,5,14,50,1,1,0.2222222222222222,1.0,0.3636363636363636,1.0,1.0,0.9899886250495911,0.9678652286529541,0.9899886250495911,0.9581755669474461,2,7,0
S0-SM_tree4,S0-SM_tree4-ellow-radnear-az180.png,1980,tree,ellow-radnear-az180,low,near,180,0.13333333333333333,1.0,0.23529411764705882,1.0,0.8066666670143604,2,13,0,2,15,1,1,0.15384615384615385,1.0,0.2666666666666667,1.0,0.8076923079788685,0.9933252334594727,0.9820467233657837,0.9933252334594727,0.9754917907554272,2,11,0
S0-SM_tree4,S0-SM_tree4-elmid-radnear-az270.png,1981,tree,elmid-radnear-az270,mid,near,270,0.2857142857142857,1.0,0.4444444444444445,1.0,1.0,2,5,0,2,7,1,1,0.2857142857142857,1.0,0.4444444444444445,1.0,1.0,0.9793503880500793,0.9777444005012512,0.9782476425170898,0.9564761547746343,2,5,0
S0-SM_tree5,S0-SM_tree5-elhigh-radmid-az090.png,1982,tree,elhigh-radmid-az090,high,mid,90,0.4,1.0,0.5714285714285715,1.0,0.8716666573037705,6,9,0,6,15,1,1,0.25,1.0,0.4,1.0,0.7527777902368042,0.9723532795906067,0.9599267840385437,0.9723532795906067,0.933387956626742,3,9,0
S0-SM_tree5,S0-SM_tree5-elhigh-radmid-az135.png,1983,tree,elhigh-radmid-az135,high,mid,135,0.5,1.0,0.6666666666666666,1.0,0.9194444396429592,6,6,0,6,12,1,1,0.3333333333333333,1.0,0.5,1.0,0.8518518608201433,0.9802044630050659,0.9681159853935242,0.9706037044525146,0.9396569617626511,3,6,0
S0-SM_tree5,S0-SM_tree5-elhigh-radmid-az180.png,1984,tree,elhigh-radmid-az180,high,mid,180,0.75,1.0,0.8571428571428571,1.0,0.9333333253860474,6,2,0,6,8,1,1,0.6,1.0,0.7499999999999999,1.0,0.8266666813691455,0.979308009147644,0.960254430770874,0.9586520791053772,0.9205499065286489,3,2,0
