scene_key,target_class,viewpoint_1,viewpoint_2,viewpoint_pair,elevation_1,radius_1,azimuth_1,elevation_2,radius_2,azimuth_2,same_elevation,same_radius,azimuth_gap,precision,recall,f1,mean_ap50_95,best_ap50_95,mean_target_ap50_95,best_target_ap50_95,mean_target_match_confidence_iou50,best_target_match_confidence_iou50,mean_target_strict_quality_iou50,best_target_strict_quality_iou50,target_visible,target_detected,target_detected_given_visible,tp_sum,fp_sum,fn_sum
S0-SM_tower_13,tower,elmid-radnear-az135,elmid-radfar-az225,elmid-radnear-az135 + elmid-radfar-az225,mid,near,135,mid,far,225,1,0,90,0.09210526315789473,0.5384615384615384,0.15730337078651685,0.5577558281382913,0.958333333581686,0.7115975999660166,0.9625,0.9770375788211823,0.981380045413971,0.9679062553193507,0.9711119251375244,1,1,1.0,7,69,6
S0-SM_tower_13,tower,elmid-radnear-az135,elhigh-radnear-az225,elmid-radnear-az135 + elhigh-radnear-az225,mid,near,135,high,near,225,0,1,90,0.75,1.0,0.8571428571428571,0.979166666790843,1.0,0.98125,1.0,0.9809533655643463,0.981380045413971,0.9677544501520519,0.9711119251375244,1,1,1.0,3,1,0
S0-SM_tower_13,tower,elmid-radnear-az135,elhigh-radfar-az000,elmid-radnear-az135 + elhigh-radfar-az000,mid,near,135,high,far,0,0,0,135,0.6666666666666666,1.0,0.8,0.9375000003725291,0.958333333581686,0.98125,1.0,0.9775331020355225,0.981380045413971,0.9678263683118491,0.9711119251375244,1,1,1.0,6,3,0
S0-SM_tower_13,tower,elmid-radnear-az135,elhigh-radfar-az090,elmid-radnear-az135 + elhigh-radfar-az090,mid,near,135,high,far,90,0,0,45,0.6060606060606061,1.0,0.7547169811320755,0.8799619725514105,0.958333333581686,0.9625,0.9625,0.9705726206302643,0.981380045413971,0.9551944274418478,0.9711119251375244,1,1,1.0,20,13,0
S0-SM_tower_13,tower,elmid-radnear-az135,elhigh-radfar-az135,elmid-radnear-az135 + elhigh-radfar-az135,mid,near,135,high,far,135,0,0,0,0.2916666666666667,0.9333333333333333,0.4444444444444444,0.8019506201264326,0.958333333581686,0.9437500000000001,0.9625,0.971466600894928,0.981380045413971,0.9607613699427464,0.9711119251375244,1,1,1.0,14,34,1
S0-SM_tower_13,tower,elmid-radnear-az135,elhigh-radfar-az225,elmid-radnear-az135 + elhigh-radfar-az225,mid,near,135,high,far,225,0,0,90,0.75,1.0,0.8571428571428571,0.979166666790843,1.0,0.98125,1.0,0.9769786298274994,0.981380045413971,0.9648839525310446,0.9711119251375244,1,1,1.0,3,1,0
S0-SM_tower_13,tower,elmid-radmid-az270,elmid-radmid-az315,elmid-radmid-az270 + elmid-radmid-az315,mid,mid,270,mid,mid,315,1,1,45,0.2727272727272727,1.0,0.42857142857142855,0.9050000000745058,1.0,1.0,1.0,0.9737358093261719,0.9769163727760315,0.95573580591752,0.9589215335194119,1,1,1.0,3,8,0
S0-SM_tower_13,tower,elmid-radmid-az270,elmid-radfar-az225,elmid-radmid-az270 + elmid-radfar-az225,mid,mid,270,mid,far,225,1,0,45,0.08108108108108109,0.5,0.13953488372093023,0.5785891613474483,1.0,0.7303475999660165,1.0,0.9748057425022125,0.9769163727760315,0.9618110595102944,0.964700585501177,1,1,1.0,6,68,6
S0-SM_tower_13,tower,elmid-radmid-az270,elhigh-radnear-az225,elmid-radmid-az270 + elhigh-radnear-az225,mid,mid,270,high,near,225,0,0,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9787215292453766,0.9805266857147217,0.9616592543429956,0.9643969751665793,1,1,1.0,2,0,0
S0-SM_tower_13,tower,elmid-radmid-az270,elhigh-radfar-az000,elmid-radmid-az270 + elhigh-radfar-az000,mid,mid,270,high,far,0,0,0,90,0.7142857142857143,1.0,0.8333333333333334,0.958333333581686,1.0,1.0,1.0,0.9753012657165527,0.9769163727760315,0.9617311725027928,0.9645408114861738,1,1,1.0,5,2,0
S0-SM_tower_13,tower,elmid-radmid-az270,elhigh-radfar-az090,elmid-radmid-az270 + elhigh-radfar-az090,mid,mid,270,high,far,90,0,0,180,0.6129032258064516,1.0,0.76,0.9007953057605674,1.0,0.98125,1.0,0.9683407843112946,0.9769163727760315,0.9490992316327915,0.9589215335194119,1,1,1.0,19,12,0
S0-SM_tower_13,tower,elmid-radmid-az270,elhigh-radfar-az135,elmid-radmid-az270 + elhigh-radfar-az135,mid,mid,270,high,far,135,0,0,135,0.2826086956521739,0.9285714285714286,0.43333333333333335,0.8227839533355896,1.0,0.9625,1.0,0.9692347645759583,0.9769163727760315,0.9546661741336901,0.9589215335194119,1,1,1.0,13,33,1
S0-SM_tower_13,tower,elmid-radmid-az270,elhigh-radfar-az225,elmid-radmid-az270 + elhigh-radfar-az225,mid,mid,270,high,far,225,0,0,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9747467935085297,0.9769163727760315,0.9587887567219884,0.9589215335194119,1,1,1.0,2,0,0
S0-SM_tower_13,tower,elmid-radmid-az315,elmid-radfar-az225,elmid-radmid-az315 + elmid-radfar-az225,mid,mid,315,mid,far,225,1,0,90,0.08433734939759036,0.5384615384615384,0.14583333333333334,0.4835891614219541,0.8100000001490116,0.7303475999660165,1.0,0.9716251790523529,0.9726951122283936,0.9586253319084026,0.964700585501177,1,1,1.0,7,76,6
S0-SM_tower_13,tower,elmid-radmid-az315,elhigh-radnear-az225,elmid-radmid-az315 + elhigh-radnear-az225,mid,mid,315,high,near,225,0,0,90,0.2727272727272727,1.0,0.42857142857142855,0.9050000000745058,1.0,1.0,1.0,0.975540965795517,0.9805266857147217,0.9584735267411038,0.9643969751665793,1,1,1.0,3,8,0
S0-SM_tower_13,tower,elmid-radmid-az315,elhigh-radfar-az000,elmid-radmid-az315 + elhigh-radfar-az000,mid,mid,315,high,far,0,0,0,45,0.375,1.0,0.5454545454545454,0.8633333336561919,0.9166666671633721,1.0,1.0,0.9721207022666931,0.973686158657074,0.958545444900901,0.9645408114861738,1,1,1.0,6,10,0
S0-SM_tower_13,tower,elmid-radmid-az315,elhigh-radfar-az090,elmid-radmid-az315 + elhigh-radfar-az090,mid,mid,315,high,far,90,0,0,135,0.5,1.0,0.6666666666666666,0.8057953058350733,0.8100000001490116,0.98125,1.0,0.9651602208614349,0.9705552458763123,0.9459135040308997,0.9525500783156282,1,1,1.0,20,20,0
S0-SM_tower_13,tower,elmid-radmid-az315,elhigh-radfar-az135,elmid-radmid-az315 + elhigh-radfar-az135,mid,mid,315,high,far,135,0,0,180,0.2545454545454545,0.9333333333333333,0.4,0.7277839534100954,0.8100000001490116,0.9625,1.0,0.9660542011260986,0.9705552458763123,0.9514804465317983,0.9525500783156282,1,1,1.0,14,41,1
S0-SM_tower_13,tower,elmid-radmid-az315,elhigh-radfar-az225,elmid-radmid-az315 + elhigh-radfar-az225,mid,mid,315,high,far,225,0,0,90,0.2727272727272727,1.0,0.42857142857142855,0.9050000000745058,1.0,1.0,1.0,0.97156623005867,0.9725772142410278,0.9556030291200965,0.9586559799245649,1,1,1.0,3,8,0
S0-SM_tower_13,tower,elmid-radfar-az225,elhigh-radnear-az225,elmid-radfar-az225 + elhigh-radnear-az225,mid,far,225,high,near,225,0,0,0,0.08108108108108109,0.5,0.13953488372093023,0.5785891613474483,1.0,0.7303475999660165,1.0,0.9766108989715576,0.9805266857147217,0.9645487803338781,0.964700585501177,1,1,1.0,6,68,6
S0-SM_tower_13,tower,elmid-radfar-az225,elhigh-radfar-az000,elmid-radfar-az225 + elhigh-radfar-az000,mid,far,225,high,far,0,0,1,135,0.11392405063291139,0.6,0.19148936170212766,0.5369224949291344,0.9166666671633721,0.7303475999660165,1.0,0.9731906354427338,0.973686158657074,0.9646206984936754,0.964700585501177,1,1,1.0,9,70,6
S0-SM_tower_13,tower,elmid-radfar-az225,elhigh-radfar-az090,elmid-radfar-az225 + elhigh-radfar-az090,mid,far,225,high,far,90,0,1,135,0.22330097087378642,0.7931034482758621,0.3484848484848485,0.4793844671080157,0.8015906115211349,0.7115975999660166,0.9625,0.9662301540374756,0.9726951122283936,0.9519887576236741,0.964700585501177,1,1,1.0,23,80,6
S0-SM_tower_13,tower,elmid-radfar-az225,elhigh-radfar-az135,elmid-radfar-az225 + elhigh-radfar-az135,mid,far,225,high,far,135,0,1,90,0.1440677966101695,0.7083333333333334,0.23943661971830985,0.4013731146830378,0.6455679066711791,0.6928475999660166,0.925,0.9671241343021393,0.9726951122283936,0.9575557001245727,0.964700585501177,1,1,1.0,17,101,7
S0-SM_tower_13,tower,elmid-radfar-az225,elhigh-radfar-az225,elmid-radfar-az225 + elhigh-radfar-az225,mid,far,225,high,far,225,0,1,0,0.08108108108108109,0.5,0.13953488372093023,0.5785891613474483,1.0,0.7303475999660165,1.0,0.9726361632347107,0.9726951122283936,0.9616782827128709,0.964700585501177,1,1,1.0,6,68,6
S0-SM_tower_13,tower,elhigh-radnear-az225,elhigh-radfar-az000,elhigh-radnear-az225 + elhigh-radfar-az000,high,near,225,high,far,0,1,0,135,0.7142857142857143,1.0,0.8333333333333334,0.958333333581686,1.0,1.0,1.0,0.9771064221858978,0.9805266857147217,0.9644688933263765,0.9645408114861738,1,1,1.0,5,2,0
S0-SM_tower_13,tower,elhigh-radnear-az225,elhigh-radfar-az090,elhigh-radnear-az225 + elhigh-radfar-az090,high,near,225,high,far,90,1,0,135,0.6129032258064516,1.0,0.76,0.9007953057605674,1.0,0.98125,1.0,0.9701459407806396,0.9805266857147217,0.9518369524563752,0.9643969751665793,1,1,1.0,19,12,0
S0-SM_tower_13,tower,elhigh-radnear-az225,elhigh-radfar-az135,elhigh-radnear-az225 + elhigh-radfar-az135,high,near,225,high,far,135,1,0,90,0.2826086956521739,0.9285714285714286,0.43333333333333335,0.8227839533355896,1.0,0.9625,1.0,0.9710399210453033,0.9805266857147217,0.9574038949572738,0.9643969751665793,1,1,1.0,13,33,1
S0-SM_tower_13,tower,elhigh-radnear-az225,elhigh-radfar-az225,elhigh-radnear-az225 + elhigh-radfar-az225,high,near,225,high,far,225,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9765519499778748,0.9805266857147217,0.9615264775455721,0.9643969751665793,1,1,1.0,2,0,0
S0-SM_tower_13,tower,elhigh-radfar-az000,elhigh-radfar-az090,elhigh-radfar-az000 + elhigh-radfar-az090,high,far,0,high,far,90,1,1,90,0.6111111111111112,1.0,0.7586206896551724,0.8591286393422535,0.9166666671633721,0.98125,1.0,0.9667256772518158,0.973686158657074,0.9519088706161725,0.9645408114861738,1,1,1.0,22,14,0
S0-SM_tower_13,tower,elhigh-radfar-az000,elhigh-radfar-az135,elhigh-radfar-az000 + elhigh-radfar-az135,high,far,0,high,far,135,1,1,135,0.3137254901960784,0.9411764705882353,0.47058823529411764,0.7811172869172756,0.9166666671633721,0.9625,1.0,0.9676196575164795,0.973686158657074,0.9574758131170711,0.9645408114861738,1,1,1.0,16,35,1
S0-SM_tower_13,tower,elhigh-radfar-az000,elhigh-radfar-az225,elhigh-radfar-az000 + elhigh-radfar-az225,high,far,0,high,far,225,1,1,135,0.7142857142857143,1.0,0.8333333333333334,0.958333333581686,1.0,1.0,1.0,0.9731316864490509,0.973686158657074,0.9615983957053693,0.9645408114861738,1,1,1.0,5,2,0
S0-SM_tower_13,tower,elhigh-radfar-az090,elhigh-radfar-az135,elhigh-radfar-az090 + elhigh-radfar-az135,high,far,90,high,far,135,1,1,45,0.4,0.967741935483871,0.5660377358490566,0.723579259096157,0.8015906115211349,0.9437500000000001,0.9625,0.9606591761112213,0.961553156375885,0.9448438722470698,0.9504108147479684,1,1,1.0,30,45,1
S0-SM_tower_13,tower,elhigh-radfar-az090,elhigh-radfar-az225,elhigh-radfar-az090 + elhigh-radfar-az225,high,far,90,high,far,225,1,1,135,0.6129032258064516,1.0,0.76,0.9007953057605674,1.0,0.98125,1.0,0.9661712050437927,0.9725772142410278,0.948966454835368,0.9586559799245649,1,1,1.0,19,12,0
S0-SM_tower_13,tower,elhigh-radfar-az135,elhigh-radfar-az225,elhigh-radfar-az135 + elhigh-radfar-az225,high,far,135,high,far,225,1,1,90,0.2826086956521739,0.9285714285714286,0.43333333333333335,0.8227839533355896,1.0,0.9625,1.0,0.9670651853084564,0.9725772142410278,0.9545333973362666,0.9586559799245649,1,1,1.0,13,33,1
S0-SM_tower_2,tower,ellow-radfar-az090,ellow-radfar-az180,ellow-radfar-az090 + ellow-radfar-az180,low,far,90,low,far,180,1,1,90,0.3010752688172043,0.8484848484848485,0.4444444444444444,0.5152098239301841,0.7502385245223986,0.7009642910382577,0.9625,0.9698144793510437,0.9710411429405212,0.9436804425767953,0.9603049590104966,1,1,1.0,28,65,5
S0-SM_tower_2,tower,ellow-radfar-az090,elmid-radnear-az270,ellow-radfar-az090 + elmid-radnear-az270,low,far,90,mid,near,270,0,0,180,0.56,1.0,0.717948717948718,0.8376192622611993,0.925,0.98125,1.0,0.9773111343383789,0.9860344529151917,0.9490478802018174,0.9710398342605409,1,1,1.0,14,11,0
S0-SM_tower_2,tower,ellow-radfar-az090,elmid-radnear-az315,ellow-radfar-az090 + elmid-radnear-az315,low,far,90,mid,near,315,0,0,135,0.56,1.0,0.717948717948718,0.8751192622611993,1.0,0.98125,1.0,0.974323958158493,0.9800601005554199,0.945387261041196,0.963718595939298,1,1,1.0,14,11,0
S0-SM_tower_2,tower,ellow-radfar-az090,elmid-radmid-az090,ellow-radfar-az090 + elmid-radmid-az090,low,far,90,mid,mid,90,0,0,0,0.5897435897435898,1.0,0.7419354838709677,0.8150624453679929,0.8798863662135872,0.8895833335816861,0.9625,0.9706272482872009,0.9726666808128357,0.940647351855624,0.954238777568154,1,1,1.0,23,16,0
S0-SM_tower_2,tower,ellow-radfar-az090,elmid-radfar-az090,ellow-radfar-az090 + elmid-radfar-az090,low,far,90,mid,far,90,0,1,0,0.6,1.0,0.75,0.7658345051188689,0.7814304857153391,0.9437500000000001,0.9625,0.9683849811553955,0.9685878157615662,0.9391426031581496,0.9512292801732052,1,1,1.0,24,16,0
S0-SM_tower_2,tower,ellow-radfar-az090,elhigh-radnear-az090,ellow-radfar-az090 + elhigh-radnear-az090,low,far,90,high,near,90,0,0,0,0.45454545454545453,0.9375,0.6122448979591837,0.7201192628851854,0.7502385245223986,0.98125,1.0,0.9730716645717621,0.977555513381958,0.9458445671300861,0.9646332081170783,1,1,1.0,15,18,1
S0-SM_tower_2,tower,ellow-radfar-az090,elhigh-radnear-az270,ellow-radfar-az090 + elhigh-radnear-az270,low,far,90,high,near,270,0,0,180,0.5769230769230769,1.0,0.7317073170731707,0.8140081537163992,0.8777777829104,0.98125,1.0,0.9741910696029663,0.9797943234443665,0.9460291073376084,0.9650022885321228,1,1,1.0,15,11,0
S0-SM_tower_2,tower,ellow-radfar-az090,elhigh-radnear-az315,ellow-radfar-az090 + elhigh-radnear-az315,low,far,90,high,near,315,0,0,135,0.5517241379310345,1.0,0.7111111111111111,0.8063692627268606,0.8625000009313226,0.98125,1.0,0.972033679485321,0.9754795432090759,0.9490515227605485,0.971047119378003,1,1,1.0,16,13,0
S0-SM_tower_2,tower,ellow-radfar-az090,elhigh-radmid-az000,ellow-radfar-az090 + elhigh-radmid-az000,low,far,90,high,mid,0,0,0,90,0.4444444444444444,1.0,0.6153846153846154,0.7723730505703711,0.7945075766183436,0.98125,1.0,0.9711897671222687,0.9737917184829712,0.945565664270779,0.9640754023984641,1,1,1.0,20,25,0
S0-SM_tower_2,tower,ellow-radfar-az090,elhigh-radfar-az045,ellow-radfar-az090 + elhigh-radfar-az045,low,far,90,high,far,45,0,1,45,0.5384615384615384,1.0,0.7,0.7674803771338188,0.784722229745239,0.98125,1.0,0.9730457961559296,0.977503776550293,0.9427804396454658,0.9585049531478376,1,1,1.0,21,18,0
S0-SM_tower_2,tower,ellow-radfar-az180,elmid-radnear-az270,ellow-radfar-az180 + elmid-radnear-az270,low,far,180,mid,near,270,0,0,90,0.25,0.782608695652174,0.37894736842105264,0.6025905616689848,0.925,0.7197142910382577,1.0,0.9785377979278564,0.9860344529151917,0.9656723966355187,0.9710398342605409,1,1,1.0,18,54,5
S0-SM_tower_2,tower,ellow-radfar-az180,elmid-radnear-az315,ellow-radfar-az180 + elmid-radnear-az315,low,far,180,mid,near,315,0,0,135,0.25,0.782608695652174,0.37894736842105264,0.6400905616689848,1.0,0.7197142910382577,1.0,0.9755506217479706,0.9800601005554199,0.9620117774748973,0.963718595939298,1,1,1.0,18,54,5
S0-SM_tower_2,tower,ellow-radfar-az180,elmid-radmid-az090,ellow-radfar-az180 + elmid-radmid-az090,low,far,180,mid,mid,90,0,0,90,0.313953488372093,0.84375,0.4576271186440678,0.5800337447757784,0.8798863662135872,0.6280476246199438,0.816666667163372,0.9718539118766785,0.9726666808128357,0.9572718682893253,0.9603049590104966,1,1,1.0,27,59,5
S0-SM_tower_2,tower,ellow-radfar-az180,elmid-radfar-az090,ellow-radfar-az180 + elmid-radfar-az090,low,far,180,mid,far,90,0,1,90,0.3218390804597701,0.8484848484848485,0.4666666666666667,0.5308058045266544,0.7814304857153391,0.6822142910382578,0.925,0.969611644744873,0.9710411429405212,0.9557671195918509,0.9603049590104966,1,1,1.0,28,59,5
S0-SM_tower_2,tower,ellow-radfar-az180,elhigh-radnear-az090,ellow-radfar-az180 + elhigh-radnear-az090,low,far,180,high,near,90,0,0,90,0.2375,0.76,0.3619047619047619,0.4850905622929709,0.6900000012479722,0.7197142910382577,1.0,0.9742983281612396,0.977555513381958,0.9624690835637875,0.9646332081170783,1,1,1.0,19,61,6
S0-SM_tower_2,tower,ellow-radfar-az180,elhigh-radnear-az270,ellow-radfar-az180 + elhigh-radnear-az270,low,far,180,high,near,270,0,0,90,0.2602739726027397,0.7916666666666666,0.3917525773195876,0.5789794531241848,0.8777777829104,0.7197142910382577,1.0,0.9754177331924438,0.9797943234443665,0.9626536237713097,0.9650022885321228,1,1,1.0,19,54,5
S0-SM_tower_2,tower,ellow-radfar-az180,elhigh-radnear-az315,ellow-radfar-az180 + elhigh-radnear-az315,low,far,180,high,near,315,0,0,135,0.2631578947368421,0.8,0.39603960396039606,0.5713405621346461,0.8625000009313226,0.7197142910382577,1.0,0.9732603430747986,0.9754795432090759,0.9656760391942498,0.971047119378003,1,1,1.0,20,56,5
S0-SM_tower_2,tower,ellow-radfar-az180,elhigh-radmid-az000,ellow-radfar-az180 + elhigh-radmid-az000,low,far,180,high,mid,0,0,0,180,0.2608695652173913,0.8275862068965517,0.39669421487603307,0.5373443499781566,0.7945075766183436,0.7197142910382577,1.0,0.9724164307117462,0.9737917184829712,0.9621901807044804,0.9640754023984641,1,1,1.0,24,68,5
S0-SM_tower_2,tower,ellow-radfar-az180,elhigh-radfar-az045,ellow-radfar-az180 + elhigh-radfar-az045,low,far,180,high,far,45,0,1,135,0.29069767441860467,0.8333333333333334,0.43103448275862066,0.5324516765416043,0.784722229745239,0.7197142910382577,1.0,0.9742724597454071,0.977503776550293,0.9594049560791671,0.9603049590104966,1,1,1.0,25,61,5
S0-SM_tower_2,tower,elmid-radnear-az270,elmid-radnear-az315,elmid-radnear-az270 + elmid-radnear-az315,mid,near,270,mid,near,315,1,1,45,1.0,1.0,1.0,0.9625,1.0,1.0,1.0,0.9830472767353058,0.9860344529151917,0.9673792150999194,0.9710398342605409,1,1,1.0,4,0,0
S0-SM_tower_2,tower,elmid-radnear-az270,elmid-radmid-az090,elmid-radnear-az270 + elmid-radmid-az090,mid,near,270,mid,mid,90,1,0,180,0.7222222222222222,1.0,0.8387096774193549,0.9024431831067936,0.925,0.908333333581686,1.0,0.9793505668640137,0.9860344529151917,0.9626393059143474,0.9710398342605409,1,1,1.0,13,5,0
S0-SM_tower_2,tower,elmid-radnear-az270,elmid-radfar-az090,elmid-radnear-az270 + elmid-radfar-az090,mid,near,270,mid,far,90,1,0,180,0.7368421052631579,1.0,0.8484848484848485,0.8532152428576696,0.925,0.9625,1.0,0.9771082997322083,0.9860344529151917,0.961134557216873,0.9710398342605409,1,1,1.0,14,5,0
S0-SM_tower_2,tower,elmid-radnear-az270,elhigh-radnear-az090,elmid-radnear-az270 + elhigh-radnear-az090,mid,near,270,high,near,90,0,1,180,0.4166666666666667,0.8333333333333334,0.5555555555555556,0.8075000006239861,0.925,1.0,1.0,0.9817949831485748,0.9860344529151917,0.9678365211888096,0.9710398342605409,1,1,1.0,5,7,1
S0-SM_tower_2,tower,elmid-radnear-az270,elhigh-radnear-az270,elmid-radnear-az270 + elhigh-radnear-az270,mid,near,270,high,near,270,0,1,0,1.0,1.0,1.0,0.9013888914552,0.925,1.0,1.0,0.982914388179779,0.9860344529151917,0.9680210613963318,0.9710398342605409,1,1,1.0,5,0,0
S0-SM_tower_2,tower,elmid-radnear-az270,elhigh-radnear-az315,elmid-radnear-az270 + elhigh-radnear-az315,mid,near,270,high,near,315,0,1,45,0.75,1.0,0.8571428571428571,0.8937500004656613,0.925,1.0,1.0,0.9807569980621338,0.9860344529151917,0.971043476819272,0.971047119378003,1,1,1.0,6,2,0
S0-SM_tower_2,tower,elmid-radnear-az270,elhigh-radmid-az000,elmid-radnear-az270 + elhigh-radmid-az000,mid,near,270,high,mid,0,0,0,90,0.4166666666666667,1.0,0.5882352941176471,0.8597537883091718,0.925,1.0,1.0,0.9799130856990814,0.9860344529151917,0.9675576183295025,0.9710398342605409,1,1,1.0,10,14,0
S0-SM_tower_2,tower,elmid-radnear-az270,elhigh-radfar-az045,elmid-radnear-az270 + elhigh-radfar-az045,mid,near,270,high,far,45,0,0,135,0.6111111111111112,1.0,0.7586206896551724,0.8548611148726195,0.925,1.0,1.0,0.9817691147327423,0.9860344529151917,0.9647723937041892,0.9710398342605409,1,1,1.0,11,7,0
S0-SM_tower_2,tower,elmid-radnear-az315,elmid-radmid-az090,elmid-radnear-az315 + elmid-radmid-az090,mid,near,315,mid,mid,90,1,0,135,0.7222222222222222,1.0,0.8387096774193549,0.9399431831067936,1.0,0.908333333581686,1.0,0.9763633906841278,0.9800601005554199,0.958978686753726,0.963718595939298,1,1,1.0,13,5,0
S0-SM_tower_2,tower,elmid-radnear-az315,elmid-radfar-az090,elmid-radnear-az315 + elmid-radfar-az090,mid,near,315,mid,far,90,1,0,135,0.7368421052631579,1.0,0.8484848484848485,0.8907152428576696,1.0,0.9625,1.0,0.9741211235523224,0.9800601005554199,0.9574739380562516,0.963718595939298,1,1,1.0,14,5,0
S0-SM_tower_2,tower,elmid-radnear-az315,elhigh-radnear-az090,elmid-radnear-az315 + elhigh-radnear-az090,mid,near,315,high,near,90,0,1,135,0.4166666666666667,0.8333333333333334,0.5555555555555556,0.8450000006239862,1.0,1.0,1.0,0.978807806968689,0.9800601005554199,0.9641759020281881,0.9646332081170783,1,1,1.0,5,7,1
S0-SM_tower_2,tower,elmid-radnear-az315,elhigh-radnear-az270,elmid-radnear-az315 + elhigh-radnear-az270,mid,near,315,high,near,270,0,1,45,1.0,1.0,1.0,0.9388888914552,1.0,1.0,1.0,0.9799272119998932,0.9800601005554199,0.9643604422357104,0.9650022885321228,1,1,1.0,5,0,0
S0-SM_tower_2,tower,elmid-radnear-az315,elhigh-radnear-az315,elmid-radnear-az315 + elhigh-radnear-az315,mid,near,315,high,near,315,0,1,0,0.75,1.0,0.8571428571428571,0.9312500004656613,1.0,1.0,1.0,0.9777698218822479,0.9800601005554199,0.9673828576586505,0.971047119378003,1,1,1.0,6,2,0
S0-SM_tower_2,tower,elmid-radnear-az315,elhigh-radmid-az000,elmid-radnear-az315 + elhigh-radmid-az000,mid,near,315,high,mid,0,0,0,45,0.4166666666666667,1.0,0.5882352941176471,0.8972537883091718,1.0,1.0,1.0,0.9769259095191956,0.9800601005554199,0.963896999168881,0.9640754023984641,1,1,1.0,10,14,0
S0-SM_tower_2,tower,elmid-radnear-az315,elhigh-radfar-az045,elmid-radnear-az315 + elhigh-radfar-az045,mid,near,315,high,far,45,0,0,90,0.6111111111111112,1.0,0.7586206896551724,0.8923611148726195,1.0,1.0,1.0,0.9787819385528564,0.9800601005554199,0.9611117745435678,0.963718595939298,1,1,1.0,11,7,0
S0-SM_tower_2,tower,elmid-radmid-az090,elmid-radfar-az090,elmid-radmid-az090 + elmid-radfar-az090,mid,mid,90,mid,far,90,1,0,0,0.696969696969697,1.0,0.8214285714285714,0.8306584259644632,0.8798863662135872,0.870833333581686,0.925,0.9704244136810303,0.9726666808128357,0.9527340288706796,0.954238777568154,1,1,1.0,23,10,0
S0-SM_tower_2,tower,elmid-radmid-az090,elhigh-radnear-az090,elmid-radmid-az090 + elhigh-radnear-az090,mid,mid,90,high,near,90,0,0,0,0.5384615384615384,0.9333333333333333,0.6829268292682927,0.7849431837307796,0.8798863662135872,0.908333333581686,1.0,0.9751110970973969,0.977555513381958,0.9594359928426162,0.9646332081170783,1,1,1.0,14,12,1
S0-SM_tower_2,tower,elmid-radmid-az090,elhigh-radnear-az270,elmid-radmid-az090 + elhigh-radnear-az270,mid,mid,90,high,near,270,0,0,180,0.7368421052631579,1.0,0.8484848484848485,0.8788320745619935,0.8798863662135872,0.908333333581686,1.0,0.9762305021286011,0.9797943234443665,0.9596205330501384,0.9650022885321228,1,1,1.0,14,5,0
S0-SM_tower_2,tower,elmid-radmid-az090,elhigh-radnear-az315,elmid-radmid-az090 + elhigh-radnear-az315,mid,mid,90,high,near,315,0,0,135,0.6818181818181818,1.0,0.8108108108108109,0.8711931835724549,0.8798863662135872,0.908333333581686,1.0,0.9740731120109558,0.9754795432090759,0.9626429484730785,0.971047119378003,1,1,1.0,15,7,0
S0-SM_tower_2,tower,elmid-radmid-az090,elhigh-radmid-az000,elmid-radmid-az090 + elhigh-radmid-az000,mid,mid,90,high,mid,0,0,1,90,0.5,1.0,0.6666666666666666,0.8371969714159654,0.8798863662135872,0.908333333581686,1.0,0.9732291996479034,0.9737917184829712,0.9591570899833091,0.9640754023984641,1,1,1.0,19,19,0
S0-SM_tower_2,tower,elmid-radmid-az090,elhigh-radfar-az045,elmid-radmid-az090 + elhigh-radfar-az045,mid,mid,90,high,far,45,0,0,45,0.625,1.0,0.7692307692307693,0.8323042979794131,0.8798863662135872,0.908333333581686,1.0,0.9750852286815643,0.977503776550293,0.9563718653579958,0.9585049531478376,1,1,1.0,20,12,0
S0-SM_tower_2,tower,elmid-radfar-az090,elhigh-radnear-az090,elmid-radfar-az090 + elhigh-radnear-az090,mid,far,90,high,near,90,0,0,0,0.5555555555555556,0.9375,0.6976744186046512,0.7357152434816556,0.7814304857153391,0.9625,1.0,0.9728688299655914,0.977555513381958,0.9579312441451417,0.9646332081170783,1,1,1.0,15,12,1
S0-SM_tower_2,tower,elmid-radfar-az090,elhigh-radnear-az270,elmid-radfar-az090 + elhigh-radnear-az270,mid,far,90,high,near,270,0,0,180,0.75,1.0,0.8571428571428571,0.8296041343128695,0.8777777829104,0.9625,1.0,0.9739882349967957,0.9797943234443665,0.958115784352664,0.9650022885321228,1,1,1.0,15,5,0
S0-SM_tower_2,tower,elmid-radfar-az090,elhigh-radnear-az315,elmid-radfar-az090 + elhigh-radnear-az315,mid,far,90,high,near,315,0,0,135,0.6956521739130435,1.0,0.8205128205128205,0.8219652433233309,0.8625000009313226,0.9625,1.0,0.9718308448791504,0.9754795432090759,0.9611381997756041,0.971047119378003,1,1,1.0,16,7,0
S0-SM_tower_2,tower,elmid-radfar-az090,elhigh-radmid-az000,elmid-radfar-az090 + elhigh-radmid-az000,mid,far,90,high,mid,0,0,0,90,0.5128205128205128,1.0,0.6779661016949152,0.7879690311668414,0.7945075766183436,0.9625,1.0,0.970986932516098,0.9737917184829712,0.9576523412858347,0.9640754023984641,1,1,1.0,20,19,0
