image,precision,recall,f1,ap50,ap50_95,tp,fp,fn,num_gt,num_pred
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree18-ellow-radfar-az000.png,0.5172413793103449,0.8823529411764706,0.6521739130434783,0.9127789086550777,0.7153525195561034,15.0,14.0,2.0,17.0,29.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree18-ellow-radmid-az135.png,0.10101010101010101,0.45454545454545453,0.16528925619834708,0.42988980373622554,0.33766069656006636,10.0,89.0,12.0,22.0,99.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree18-ellow-radmid-az225.png,0.07575757575757576,0.5263157894736842,0.13245033112582782,0.45945751939850865,0.279275280255713,10.0,122.0,9.0,19.0,132.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree18-elmid-radfar-az135.png,0.13821138211382114,0.4857142857142857,0.2151898734177215,0.46088408713410023,0.28006587850192044,17.0,106.0,18.0,35.0,123.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree18-elmid-radmid-az000.png,0.47058823529411764,0.9411764705882353,0.627450980392157,0.9550173037708012,0.7745271108815104,16.0,18.0,1.0,17.0,34.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree18-elmid-radnear-az045.png,0.1774193548387097,1.0,0.3013698630136986,0.9860139910157741,0.7036376331796235,11.0,51.0,0.0,11.0,62.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree18-elmid-radnear-az090.png,0.23809523809523808,1.0,0.3846153846153846,0.8955543050116006,0.5846882212644448,10.0,32.0,0.0,10.0,42.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree19-elhigh-radfar-az045.png,0.2,0.8181818181818182,0.32142857142857145,0.8363636317578229,0.7513131462233236,9.0,36.0,2.0,11.0,45.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree19-elhigh-radfar-az135.png,0.26666666666666666,0.9230769230769231,0.4137931034482759,0.9333333378418898,0.7747863335245184,12.0,33.0,1.0,13.0,45.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree19-elhigh-radfar-az315.png,0.4146341463414634,1.0,0.5862068965517241,1.0,0.7924761301353159,17.0,24.0,0.0,17.0,41.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree19-elhigh-radnear-az000.png,0.21212121212121213,1.0,0.35,1.0,0.8822510895920006,7.0,26.0,0.0,7.0,33.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree19-ellow-radfar-az045.png,0.0759493670886076,0.5,0.13186813186813187,0.39795560126621554,0.24653029366177895,6.0,73.0,6.0,12.0,79.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree19-ellow-radmid-az315.png,0.2558139534883721,1.0,0.40740740740740744,1.0,0.8620859830180173,11.0,32.0,0.0,11.0,43.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree19-ellow-radnear-az270.png,0.24561403508771928,0.8235294117647058,0.37837837837837834,0.8213917250540006,0.5624208148016618,14.0,43.0,3.0,17.0,57.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree19-elmid-radnear-az270.png,0.21818181818181817,1.0,0.3582089552238806,0.9523809640890075,0.6860521866100739,12.0,43.0,0.0,12.0,55.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree2-elhigh-radmid-az090.png,0.1956521739130435,1.0,0.32727272727272727,1.0,0.8980331315042605,9.0,37.0,0.0,9.0,46.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree2-elhigh-radmid-az180.png,0.6470588235294118,1.0,0.7857142857142858,1.0,0.9021309458633295,11.0,6.0,0.0,11.0,17.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree2-elhigh-radnear-az135.png,0.5714285714285714,1.0,0.7272727272727273,1.0,0.9453869044780732,8.0,6.0,0.0,8.0,14.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree2-ellow-radfar-az270.png,0.1523809523809524,0.5161290322580645,0.23529411764705882,0.5379416168079398,0.40225898687343004,16.0,89.0,15.0,31.0,105.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree2-ellow-radmid-az045.png,0.2222222222222222,1.0,0.3636363636363636,0.9089285731315613,0.7840137993916869,8.0,28.0,0.0,8.0,36.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree2-ellow-radnear-az090.png,0.11428571428571428,1.0,0.20512820512820512,1.0,0.7675000015413389,4.0,31.0,0.0,4.0,35.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree2-ellow-radnear-az135.png,0.13953488372093023,0.8571428571428571,0.24,0.8671096429674332,0.7926245966053683,6.0,37.0,1.0,7.0,43.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree2-elmid-radfar-az135.png,0.5882352941176471,1.0,0.7407407407407407,1.0,0.9079656853775184,10.0,7.0,0.0,10.0,17.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree20-elhigh-radfar-az225.png,0.4,1.0,0.5714285714285715,1.0,0.896292091855773,12.0,18.0,0.0,12.0,30.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree20-elhigh-radmid-az000.png,0.22448979591836735,1.0,0.36666666666666664,1.0,0.8777932411156113,11.0,38.0,0.0,11.0,49.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree20-elhigh-radmid-az090.png,0.23684210526315788,0.9,0.375,0.911842084519173,0.8721971456690341,9.0,29.0,1.0,10.0,38.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree20-ellow-radfar-az225.png,0.10655737704918032,0.4642857142857143,0.1733333333333333,0.4611151832785213,0.32490620816383853,13.0,109.0,15.0,28.0,122.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree20-ellow-radmid-az315.png,0.22448979591836735,1.0,0.36666666666666664,1.0,0.7148979658052907,11.0,38.0,0.0,11.0,49.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree20-ellow-radnear-az180.png,0.11627906976744186,0.5555555555555556,0.19230769230769232,0.544358320373795,0.4046614214099454,10.0,76.0,8.0,18.0,86.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree20-elmid-radfar-az000.png,0.38461538461538464,0.9090909090909091,0.5405405405405405,0.8769866554072463,0.7940105435561691,10.0,16.0,1.0,11.0,26.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree20-elmid-radfar-az225.png,0.12698412698412698,0.48484848484848486,0.2012578616352201,0.4484849495009624,0.28896496074331535,16.0,110.0,17.0,33.0,126.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree20-elmid-radmid-az000.png,0.43478260869565216,1.0,0.6060606060606061,0.9714285663196023,0.8273977712038946,10.0,13.0,0.0,10.0,23.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree20-elmid-radmid-az180.png,0.5789473684210527,1.0,0.7333333333333334,0.9860139910157741,0.9017528581485991,11.0,8.0,0.0,11.0,19.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree20-elmid-radmid-az225.png,0.2777777777777778,1.0,0.4347826086956522,1.0,0.8381944451232751,10.0,26.0,0.0,10.0,36.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree20-elmid-radnear-az045.png,0.15,1.0,0.2608695652173913,0.9444444411330757,0.7894675842876098,6.0,34.0,0.0,6.0,40.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree20-elmid-radnear-az135.png,0.1206896551724138,0.6363636363636364,0.20289855072463767,0.6583071994277003,0.549373042185245,7.0,51.0,4.0,11.0,58.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree21-elhigh-radfar-az135.png,0.5217391304347826,1.0,0.6857142857142856,1.0,0.8408715859709398,12.0,11.0,0.0,12.0,23.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree21-elhigh-radfar-az315.png,0.34210526315789475,1.0,0.5098039215686275,0.9630769238105188,0.6519051365965789,13.0,25.0,0.0,13.0,38.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree21-elhigh-radnear-az000.png,0.1875,0.75,0.3,0.7734375,0.7734375,3.0,13.0,1.0,4.0,16.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree21-ellow-radfar-az315.png,0.08823529411764706,0.6666666666666666,0.15584415584415584,0.6178805060670769,0.4060283654513892,6.0,62.0,3.0,9.0,68.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree21-ellow-radmid-az000.png,0.34615384615384615,0.9,0.5,0.9173076730508072,0.8054963242291532,9.0,17.0,1.0,10.0,26.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree21-ellow-radmid-az045.png,0.1267605633802817,0.9,0.22222222222222224,0.8343573485985436,0.5311352687210896,9.0,62.0,1.0,10.0,71.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree21-ellow-radmid-az225.png,0.06015037593984962,0.27586206896551724,0.09876543209876543,0.26902729683993176,0.19849486445181058,8.0,125.0,21.0,29.0,133.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree21-ellow-radnear-az000.png,0.24,0.75,0.36363636363636365,0.7799999993294477,0.7283749994356186,6.0,19.0,2.0,8.0,25.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree21-elmid-radfar-az000.png,0.375,1.0,0.5454545454545454,0.9242592526917104,0.6741178924389695,12.0,20.0,0.0,12.0,32.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree21-elmid-radfar-az135.png,0.17857142857142858,0.7142857142857143,0.2857142857142857,0.6783677708402944,0.4355632843128573,20.0,92.0,8.0,28.0,112.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree21-elmid-radfar-az225.png,0.12096774193548387,0.5172413793103449,0.19607843137254904,0.5309232313842034,0.30476454294956257,15.0,109.0,14.0,29.0,124.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree21-elmid-radmid-az000.png,0.47368421052631576,1.0,0.6428571428571429,1.0,0.8505198233423826,9.0,10.0,0.0,9.0,19.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree21-elmid-radmid-az135.png,0.75,1.0,0.8571428571428571,1.0,0.8229071981606608,12.0,4.0,0.0,12.0,16.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree21-elmid-radmid-az315.png,0.6363636363636364,1.0,0.7777777777777778,1.0,0.9396103924035509,7.0,4.0,0.0,7.0,11.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree21-elmid-radnear-az135.png,0.22727272727272727,0.9090909090909091,0.36363636363636365,0.820237361343231,0.5462778242301054,10.0,34.0,1.0,11.0,44.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree21-elmid-radnear-az315.png,0.175,0.875,0.29166666666666663,0.8859374998137355,0.815312500204891,7.0,33.0,1.0,8.0,40.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree22-elhigh-radfar-az270.png,0.46153846153846156,1.0,0.631578947368421,1.0,0.8778210254867462,12.0,14.0,0.0,12.0,26.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree22-elhigh-radfar-az315.png,0.3870967741935484,0.8571428571428571,0.5333333333333333,0.8847926327709779,0.7668935845202989,12.0,19.0,2.0,14.0,31.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree22-elhigh-radmid-az270.png,0.2564102564102564,1.0,0.4081632653061224,0.9714285663196023,0.822136389173935,10.0,29.0,0.0,10.0,39.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree22-elhigh-radnear-az045.png,0.18604651162790697,0.8888888888888888,0.3076923076923077,0.8992248121697157,0.824246349313411,8.0,35.0,1.0,9.0,43.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree22-ellow-radfar-az270.png,0.1388888888888889,0.7142857142857143,0.23255813953488372,0.6825396818301037,0.583886613853285,10.0,62.0,4.0,14.0,72.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree22-ellow-radfar-az315.png,0.23333333333333334,0.9333333333333333,0.37333333333333335,0.9293464101743854,0.6082034080677192,14.0,46.0,1.0,15.0,60.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree22-ellow-radmid-az000.png,0.16666666666666666,0.875,0.27999999999999997,0.8229166669771075,0.44610469329636543,7.0,35.0,1.0,8.0,42.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree22-ellow-radmid-az315.png,0.17857142857142858,1.0,0.30303030303030304,1.0,0.772272731022208,10.0,46.0,0.0,10.0,56.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree22-elmid-radfar-az180.png,0.26785714285714285,0.7894736842105263,0.4,0.7767381143470775,0.5533997061060878,15.0,41.0,4.0,19.0,56.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree22-elmid-radfar-az315.png,0.3023255813953488,0.9285714285714286,0.456140350877193,0.8899107018690122,0.5422690916150841,13.0,30.0,1.0,14.0,43.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree22-elmid-radmid-az270.png,0.2,0.875,0.32558139534883723,0.8875000001862645,0.8005357146728784,7.0,28.0,1.0,8.0,35.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree22-elmid-radmid-az315.png,0.42857142857142855,1.0,0.6,1.0,0.8116402199856504,9.0,12.0,0.0,9.0,21.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree22-elmid-radnear-az090.png,0.23809523809523808,1.0,0.3846153846153846,1.0,0.7375018325044396,10.0,32.0,0.0,10.0,42.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree23-elhigh-radfar-az225.png,0.6,1.0,0.7499999999999999,1.0,0.8520138911199238,12.0,8.0,0.0,12.0,20.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree23-elhigh-radfar-az270.png,0.4,1.0,0.5714285714285715,1.0,0.7750000006519258,4.0,6.0,0.0,4.0,10.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree23-elhigh-radmid-az000.png,0.75,1.0,0.8571428571428571,1.0,0.8575694445044629,6.0,2.0,0.0,6.0,8.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree23-elhigh-radnear-az225.png,1.0,0.8,0.888888888888889,0.9000000059604645,0.8000000074505806,4.0,0.0,1.0,5.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree23-ellow-radmid-az000.png,0.21238938053097345,0.6857142857142857,0.3243243243243243,0.6778603512965544,0.40540583769777483,24.0,89.0,11.0,35.0,113.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree23-ellow-radmid-az090.png,0.125,0.5714285714285714,0.20512820512820512,0.5422297340303546,0.36614705972058914,8.0,56.0,6.0,14.0,64.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree23-ellow-radnear-az180.png,0.6666666666666666,1.0,0.8,0.9818181883205064,0.8468409138565711,10.0,5.0,0.0,10.0,15.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree23-ellow-radnear-az225.png,0.391304347826087,1.0,0.5625,1.0,0.7864734355018334,9.0,14.0,0.0,9.0,23.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree23-elmid-radfar-az000.png,0.2214765100671141,0.66,0.3316582914572865,0.641594019308322,0.3773021356344046,33.0,116.0,17.0,50.0,149.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree23-elmid-radmid-az000.png,0.29508196721311475,0.9473684210526315,0.45,0.9551337548532395,0.6118277315472589,18.0,43.0,1.0,19.0,61.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree23-elmid-radmid-az270.png,1.0,1.0,1.0,1.0,0.9,1.0,0.0,0.0,1.0,1.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree23-elmid-radnear-az135.png,0.5,1.0,0.6666666666666666,1.0,0.9140000026524067,5.0,5.0,0.0,5.0,10.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree23-elmid-radnear-az270.png,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree24-elhigh-radfar-az270.png,0.46153846153846156,1.0,0.631578947368421,1.0,0.8282051268678445,6.0,7.0,0.0,6.0,13.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree24-elhigh-radmid-az045.png,0.75,1.0,0.8571428571428571,1.0,0.9250000044703484,3.0,1.0,0.0,3.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree24-ellow-radmid-az225.png,0.25396825396825395,0.8,0.38554216867469876,0.7796838144511655,0.5152119334393342,16.0,47.0,4.0,20.0,63.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree24-elmid-radfar-az000.png,0.1956521739130435,0.47368421052631576,0.2769230769230769,0.4467928181362455,0.20586064722872172,18.0,74.0,20.0,38.0,92.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree24-elmid-radfar-az225.png,0.29850746268656714,0.9090909090909091,0.44943820224719094,0.8779131982087591,0.5408239962920149,20.0,47.0,2.0,22.0,67.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree24-elmid-radmid-az090.png,0.6666666666666666,1.0,0.8,1.0,0.8500000007450581,4.0,2.0,0.0,4.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree24-elmid-radnear-az045.png,0.5,1.0,0.6666666666666666,1.0,0.9125,2.0,2.0,0.0,2.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree24-elmid-radnear-az135.png,0.2727272727272727,0.75,0.39999999999999997,0.7840909101068974,0.6170454557985068,3.0,8.0,1.0,4.0,11.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree24-elmid-radnear-az315.png,0.4,1.0,0.5714285714285715,1.0,0.8200000002980232,2.0,3.0,0.0,2.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree25-elhigh-radfar-az045.png,0.3333333333333333,0.8,0.47058823529411764,0.8333333442608515,0.6640416783293089,8.0,16.0,2.0,10.0,24.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree25-elhigh-radfar-az180.png,0.65,1.0,0.787878787878788,1.0,0.8666370873782172,13.0,7.0,0.0,13.0,20.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree25-elhigh-radfar-az225.png,0.35294117647058826,0.8571428571428571,0.5,0.8823529488148809,0.7325630349694056,12.0,22.0,2.0,14.0,34.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree25-elhigh-radmid-az315.png,0.2777777777777778,0.8333333333333334,0.4166666666666667,0.8564814654765307,0.763888888185223,5.0,13.0,1.0,6.0,18.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree25-ellow-radfar-az135.png,0.26666666666666666,1.0,0.4210526315789474,1.0,0.7775000009685755,4.0,11.0,0.0,4.0,15.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree25-ellow-radfar-az315.png,0.47058823529411764,0.8888888888888888,0.6153846153846153,0.9135512035072244,0.6669664052861172,24.0,27.0,3.0,27.0,51.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree25-ellow-radmid-az135.png,0.2,0.5,0.28571428571428575,0.5500000007450581,0.5500000007450581,1.0,4.0,1.0,2.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree25-ellow-radmid-az180.png,0.5,1.0,0.6666666666666666,1.0,0.8148148223619769,9.0,9.0,0.0,9.0,18.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree25-ellow-radmid-az270.png,0.47058823529411764,0.8888888888888888,0.6153846153846153,0.9150326849004022,0.6904139505216368,8.0,9.0,1.0,9.0,17.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree25-ellow-radnear-az000.png,0.24509803921568626,0.6097560975609756,0.34965034965034963,0.6383700982930103,0.3880543856135469,25.0,77.0,16.0,41.0,102.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree25-ellow-radnear-az090.png,0.03278688524590164,0.15384615384615385,0.05405405405405406,0.16771753323540411,0.12610340843266074,2.0,59.0,11.0,13.0,61.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree25-ellow-radnear-az270.png,0.7777777777777778,1.0,0.8750000000000001,1.0,0.7081179211381611,7.0,2.0,0.0,7.0,9.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree25-elmid-radfar-az225.png,0.23684210526315788,0.9,0.375,0.911842084519173,0.7373940483402777,9.0,29.0,1.0,10.0,38.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree25-elmid-radnear-az000.png,0.23809523809523808,0.7142857142857143,0.35714285714285715,0.7482993348317892,0.6482993339270757,5.0,16.0,2.0,7.0,21.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree25-elmid-radnear-az180.png,0.4375,1.0,0.6086956521739131,1.0,0.7330357231665403,7.0,9.0,0.0,7.0,16.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree26-elhigh-radfar-az045.png,0.5,1.0,0.6666666666666666,1.0,0.7627866004792418,9.0,9.0,0.0,9.0,18.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree26-elhigh-radmid-az000.png,1.0,1.0,1.0,1.0,0.9760000016689301,5.0,0.0,0.0,5.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree26-elhigh-radmid-az315.png,0.26666666666666666,1.0,0.4210526315789474,1.0,0.7908333337865769,4.0,11.0,0.0,4.0,15.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree26-elhigh-radnear-az135.png,0.6363636363636364,1.0,0.7777777777777778,1.0,0.8155844221835011,7.0,4.0,0.0,7.0,11.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree26-ellow-radfar-az000.png,0.18181818181818182,0.5714285714285714,0.27586206896551724,0.5907255110936216,0.42670542302251013,16.0,72.0,12.0,28.0,88.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree26-ellow-radmid-az180.png,0.4642857142857143,0.8666666666666667,0.6046511627906976,0.8349206501292805,0.5471802167388864,13.0,15.0,2.0,15.0,28.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree26-ellow-radnear-az180.png,0.5,1.0,0.6666666666666666,0.9447704084673703,0.6029110002166289,14.0,14.0,0.0,14.0,28.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree26-ellow-radnear-az225.png,0.25,0.9230769230769231,0.39344262295081966,0.92170330202514,0.7292266159669517,12.0,36.0,1.0,13.0,48.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree26-ellow-radnear-az270.png,0.38461538461538464,0.9090909090909091,0.5405405405405405,0.9265734487688624,0.619210800770726,10.0,16.0,1.0,11.0,26.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree26-elmid-radmid-az180.png,0.22641509433962265,0.9230769230769231,0.36363636363636365,0.9317852001318219,0.6703943006425959,12.0,41.0,1.0,13.0,53.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree26-elmid-radmid-az270.png,0.2647058823529412,0.8181818181818182,0.39999999999999997,0.8422459858783427,0.6392326624224631,9.0,25.0,2.0,11.0,34.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree26-elmid-radnear-az000.png,0.25,0.8333333333333334,0.3846153846153846,0.8541666492819786,0.7599999935428301,5.0,15.0,1.0,6.0,20.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree26-elmid-radnear-az270.png,0.2857142857142857,1.0,0.4444444444444445,0.7000000029802322,0.6014285735785961,2.0,5.0,0.0,2.0,7.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree27-elhigh-radmid-az180.png,0.3125,0.8333333333333334,0.45454545454545453,0.8593749832361937,0.814062493480742,5.0,11.0,1.0,6.0,16.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree27-elhigh-radnear-az000.png,0.375,1.0,0.5454545454545454,1.0,0.9125000052154064,3.0,5.0,0.0,3.0,8.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree27-ellow-radmid-az090.png,0.1590909090909091,0.5384615384615384,0.2456140350877193,0.5751748498711553,0.43868632657733164,7.0,37.0,6.0,13.0,44.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree27-elmid-radmid-az000.png,0.3333333333333333,1.0,0.5,1.0,0.9370370380028531,3.0,6.0,0.0,3.0,9.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree27-elmid-radmid-az045.png,0.21428571428571427,1.0,0.35294117647058826,1.0,0.823750001832488,6.0,22.0,0.0,6.0,28.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree27-elmid-radmid-az135.png,0.8571428571428571,1.0,0.923076923076923,1.0,0.9136904720039596,6.0,1.0,0.0,6.0,7.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree27-elmid-radmid-az270.png,0.5,0.85,0.6296296296296295,0.8875000178813934,0.5668934325862794,17.0,17.0,3.0,20.0,34.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree27-elmid-radnear-az045.png,0.2,1.0,0.33333333333333337,1.0,0.8897222205168671,6.0,24.0,0.0,6.0,30.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree27-elmid-radnear-az270.png,0.4,1.0,0.5714285714285715,1.0,0.6850000005215406,2.0,3.0,0.0,2.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree28-elhigh-radmid-az315.png,1.0,1.0,1.0,1.0,0.9160000064373015,5.0,0.0,0.0,5.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree28-elhigh-radnear-az135.png,0.75,1.0,0.8571428571428571,1.0,0.9750000014901161,3.0,1.0,0.0,3.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree28-ellow-radmid-az090.png,0.12195121951219512,0.5,0.19607843137254902,0.4436457059885326,0.40224005682080677,5.0,36.0,5.0,10.0,41.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree28-ellow-radmid-az180.png,0.26153846153846155,0.85,0.4,0.8310737322882193,0.5574137998092406,17.0,48.0,3.0,20.0,65.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree28-ellow-radmid-az225.png,0.36538461538461536,0.95,0.5277777777777778,0.8828355869954256,0.5175517397257351,19.0,33.0,1.0,20.0,52.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree28-ellow-radnear-az045.png,0.09090909090909091,0.4230769230769231,0.14965986394557826,0.3815939557110264,0.22684516519143538,11.0,110.0,15.0,26.0,121.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree28-elmid-radfar-az315.png,0.36046511627906974,0.7948717948717948,0.49599999999999994,0.8170195086433942,0.5367453568100002,31.0,55.0,8.0,39.0,86.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree28-elmid-radnear-az045.png,0.2222222222222222,1.0,0.3636363636363636,1.0,0.8723765397766308,6.0,21.0,0.0,6.0,27.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tree28-elmid-radnear-az225.png,0.35714285714285715,1.0,0.5263157894736842,1.0,0.8092857183196716,5.0,9.0,0.0,5.0,14.0
