pair_id,viewpoint_1,viewpoint_2,pair_map50_95,pair_map50,pair_f1,single_1_map50_95,single_2_map50_95,single_1_rank,single_2_rank,best_constituent_single_map50_95,mean_constituent_single_map50_95,worst_constituent_single_map50_95,pair_minus_best_single,pair_minus_mean_single,pair_minus_worst_single,number_of_train_images,number_of_val_images,budget_control_map50_95,pair_minus_budget_control,budget_control_run_count,budget_control_ids,beats_best_single,beats_mean_single,elevation_combo
p2358,elhigh-radnear-az135,elhigh-radmid-az315,0.3631248304617845,0.5460811931170068,0.5745695552854994,0.3320552452601486,0.3357774895562401,46,42,0.3357774895562401,0.33391636740819436,0.3320552452601486,0.027347340905544415,0.02920846305359015,0.031069585201635885,287,67,nan,nan,0,,True,True,elhigh-elhigh
p2359,elhigh-radnear-az135,elhigh-radfar-az000,0.3724345983720909,0.5565554433251532,0.5859784615605437,0.3320552452601486,0.33999633482078295,46,33,0.33999633482078295,0.3360257900404658,0.3320552452601486,0.032438263551307966,0.03640880833162513,0.040379353111942295,291,58,nan,nan,0,,True,True,elhigh-elhigh
p2360,elhigh-radnear-az135,elhigh-radfar-az045,0.36236311592158377,0.5464172766819193,0.58177651077184,0.3320552452601486,0.3517406582248309,46,24,0.3517406582248309,0.34189795174248977,0.3320552452601486,0.010622457696752852,0.020465164179093998,0.030307870661435143,260,79,nan,nan,0,,True,True,elhigh-elhigh
p2361,elhigh-radnear-az135,elhigh-radfar-az090,0.366223548618217,0.5412493425976646,0.5740123637267833,0.3320552452601486,0.33715840306367034,46,39,0.33715840306367034,0.33460682416190946,0.3320552452601486,0.029065145554546645,0.03161672445630753,0.034168303358068364,284,65,nan,nan,0,,True,True,elhigh-elhigh
p2362,elhigh-radnear-az135,elhigh-radfar-az135,0.34695615720151274,0.5311163665577973,0.5611078260285249,0.3320552452601486,0.35443982782283306,46,22,0.35443982782283306,0.34324753654149087,0.3320552452601486,-0.007483670621320326,0.0037086206600218663,0.014900911941364114,290,63,nan,nan,0,,False,True,elhigh-elhigh
p2363,elhigh-radnear-az135,elhigh-radfar-az180,0.3741034756823613,0.5485289419370364,0.5792155170365646,0.3320552452601486,0.3435612602938729,46,29,0.3435612602938729,0.33780825277701076,0.3320552452601486,0.030542215388488392,0.03629522290535053,0.042048230422212673,284,69,nan,nan,0,,True,True,elhigh-elhigh
p2364,elhigh-radnear-az135,elhigh-radfar-az225,0.3661978566947685,0.5383646586756435,0.5745045669999264,0.3320552452601486,0.3330930922222578,46,45,0.3330930922222578,0.3325741687412032,0.3320552452601486,0.033104764472510706,0.033623687953565295,0.034142611434619885,287,64,nan,nan,0,,True,True,elhigh-elhigh
p2365,elhigh-radnear-az135,elhigh-radfar-az270,0.3594254009540705,0.5414278411487059,0.5764129110407674,0.3320552452601486,0.3342499000230558,46,44,0.3342499000230558,0.33315257264160225,0.3320552452601486,0.02517550093101467,0.026272828312468244,0.02737015569392187,281,67,nan,nan,0,,True,True,elhigh-elhigh
p2366,elhigh-radnear-az135,elhigh-radfar-az315,0.3682910209277375,0.5508973301972683,0.5844779298598486,0.3320552452601486,0.3370014455332844,46,40,0.3370014455332844,0.3345283453967165,0.3320552452601486,0.031289575394453095,0.033762675531021025,0.0362357756675889,281,67,nan,nan,0,,True,True,elhigh-elhigh
p2367,elhigh-radnear-az180,elhigh-radnear-az225,0.34923251448024295,0.5188754036756197,0.5476891953074573,0.3395650145085634,0.3440784937220457,35,28,0.3440784937220457,0.3418217541153046,0.3395650145085634,0.005154020758197264,0.0074107603649383735,0.009667499971679538,277,66,nan,nan,0,,True,True,elhigh-elhigh
p2368,elhigh-radnear-az180,elhigh-radnear-az270,0.353952287310858,0.5247454805994775,0.5551136879506374,0.3395650145085634,0.3216859159930162,35,49,0.3395650145085634,0.33062546525078984,0.3216859159930162,0.01438727280229457,0.023326822060068142,0.03226637131784177,289,60,nan,nan,0,,True,True,elhigh-elhigh
p2369,elhigh-radnear-az180,elhigh-radnear-az315,0.3495265989417836,0.5244716223659759,0.5568323259117252,0.3395650145085634,0.3361849875189326,35,41,0.3395650145085634,0.337875001013748,0.3361849875189326,0.009961584433220205,0.011651597928035606,0.013341611422851007,286,64,nan,nan,0,,True,True,elhigh-elhigh
p2370,elhigh-radnear-az180,elhigh-radmid-az000,0.35221818518349735,0.525922010029362,0.5559183075245395,0.3395650145085634,0.3459669579749205,35,27,0.3459669579749205,0.3427659862417419,0.3395650145085634,0.006251227208576848,0.009452198941755419,0.012653170674933933,283,53,nan,nan,0,,True,True,elhigh-elhigh
p2371,elhigh-radnear-az180,elhigh-radmid-az045,0.3604073514638508,0.5322768351365273,0.562512149638374,0.3395650145085634,0.35969234721512794,35,18,0.35969234721512794,0.3496286808618457,0.3395650145085634,0.0007150042487228392,0.010778670602005103,0.020842336955287366,293,56,nan,nan,0,,True,True,elhigh-elhigh
p2372,elhigh-radnear-az180,elhigh-radmid-az090,0.3735868755950648,0.542786572356585,0.5698758621990433,0.3395650145085634,0.3545783681398182,35,21,0.3545783681398182,0.3470716913241908,0.3395650145085634,0.019008507455246626,0.026515184270874015,0.034021861086501404,287,58,nan,nan,0,,True,True,elhigh-elhigh
p2373,elhigh-radnear-az180,elhigh-radmid-az135,0.3643188505569109,0.5409980771002508,0.5765509141358808,0.3395650145085634,0.3434079473811069,35,30,0.3434079473811069,0.34148648094483514,0.3395650145085634,0.020910903175803963,0.022832369612075742,0.024753836048347466,287,62,nan,nan,0,,True,True,elhigh-elhigh
p2374,elhigh-radnear-az180,elhigh-radmid-az180,0.35185820445570304,0.5313400680078921,0.5679981124478972,0.3395650145085634,0.35560303382831304,35,19,0.35560303382831304,0.34758402416843825,0.3395650145085634,-0.0037448293726100035,0.004274180287264784,0.012293189947139627,282,67,nan,nan,0,,False,True,elhigh-elhigh
p2375,elhigh-radnear-az180,elhigh-radmid-az225,0.35576846218077807,0.5215804454270746,0.5575835014308832,0.3395650145085634,0.33765850732244423,35,36,0.3395650145085634,0.3386117609155038,0.33765850732244423,0.016203447672214655,0.017156701265274243,0.018109954858333832,276,67,nan,nan,0,,True,True,elhigh-elhigh
p2376,elhigh-radnear-az180,elhigh-radmid-az270,0.37434101597250213,0.5512163453760385,0.5798096664928984,0.3395650145085634,0.33467761382312017,35,43,0.3395650145085634,0.3371213141658418,0.33467761382312017,0.03477600146393872,0.037219701806660344,0.039663402149381966,293,59,nan,nan,0,,True,True,elhigh-elhigh
p2377,elhigh-radnear-az180,elhigh-radmid-az315,0.35966429132740424,0.5409130287108438,0.5736273573937872,0.3395650145085634,0.3357774895562401,35,42,0.3395650145085634,0.3376712520324018,0.3357774895562401,0.020099276818840828,0.02199303929500246,0.023886801771164146,296,59,nan,nan,0,,True,True,elhigh-elhigh
p2378,elhigh-radnear-az180,elhigh-radfar-az000,0.3708691331748705,0.5458887205126495,0.574786947672098,0.3395650145085634,0.33999633482078295,35,33,0.33999633482078295,0.3397806746646732,0.3395650145085634,0.03087279835408757,0.031088458510197314,0.03130411866630711,300,50,nan,nan,0,,True,True,elhigh-elhigh
p2379,elhigh-radnear-az180,elhigh-radfar-az045,0.3759666115403435,0.5516330287367259,0.5824404657623551,0.3395650145085634,0.3517406582248309,35,24,0.3517406582248309,0.3456528363666972,0.3395650145085634,0.024225953315512583,0.030313775173646307,0.036401597031780086,269,71,nan,nan,0,,True,True,elhigh-elhigh
p2380,elhigh-radnear-az180,elhigh-radfar-az090,0.37444346123539957,0.5514631774817386,0.5835788344177276,0.3395650145085634,0.33715840306367034,35,39,0.3395650145085634,0.3383617087861169,0.33715840306367034,0.034878446726836154,0.03608175244928269,0.037285058171729224,293,57,nan,nan,0,,True,True,elhigh-elhigh
p2381,elhigh-radnear-az180,elhigh-radfar-az135,0.35689599847770487,0.5335261962060155,0.5669932347465659,0.3395650145085634,0.35443982782283306,35,22,0.35443982782283306,0.34700242116569824,0.3395650145085634,0.002456170654871803,0.00989357731200663,0.017330983969141456,299,55,nan,nan,0,,True,True,elhigh-elhigh
p2382,elhigh-radnear-az180,elhigh-radfar-az180,0.3535534727300585,0.5372316031250441,0.5728803747919797,0.3395650145085634,0.3435612602938729,35,29,0.3435612602938729,0.34156313740121813,0.3395650145085634,0.009992212436185588,0.011990335328840362,0.013988458221495081,293,61,nan,nan,0,,True,True,elhigh-elhigh
p2383,elhigh-radnear-az180,elhigh-radfar-az225,0.3750125410203465,0.5548580369236953,0.5856263786166583,0.3395650145085634,0.3330930922222578,35,45,0.3395650145085634,0.33632905336541064,0.3330930922222578,0.03544752651178307,0.038683487654935844,0.041919448798088677,296,56,nan,nan,0,,True,True,elhigh-elhigh
p2384,elhigh-radnear-az180,elhigh-radfar-az270,0.36375080382682,0.543470738863842,0.5799966871049487,0.3395650145085634,0.3342499000230558,35,44,0.3395650145085634,0.3369074572658096,0.3342499000230558,0.0241857893182566,0.026843346561010395,0.02950090380376419,290,59,nan,nan,0,,True,True,elhigh-elhigh
p2385,elhigh-radnear-az180,elhigh-radfar-az315,0.3609893509585109,0.5427817062631067,0.5771284015916658,0.3395650145085634,0.3370014455332844,35,40,0.3395650145085634,0.3382832300209239,0.3370014455332844,0.021424336449947512,0.022706120937587004,0.023987905425226497,290,59,nan,nan,0,,True,True,elhigh-elhigh
p2386,elhigh-radnear-az225,elhigh-radnear-az270,0.3504159991227597,0.5246180707803622,0.5536771028643859,0.3440784937220457,0.3216859159930162,28,49,0.3440784937220457,0.33288220485753095,0.3216859159930162,0.0063375054007140386,0.017533794265228775,0.02873008312974351,274,70,nan,nan,0,,True,True,elhigh-elhigh
p2387,elhigh-radnear-az225,elhigh-radnear-az315,0.35987948483406446,0.5326928996577194,0.5586761176928926,0.3440784937220457,0.3361849875189326,28,41,0.3440784937220457,0.3401317406204891,0.3361849875189326,0.01580099111201877,0.019747744213575336,0.023694497315131846,271,74,nan,nan,0,,True,True,elhigh-elhigh
p2388,elhigh-radnear-az225,elhigh-radmid-az000,0.35750340349223153,0.5298503390212101,0.5589792804828281,0.3440784937220457,0.3459669579749205,28,27,0.3459669579749205,0.3450227258484831,0.3440784937220457,0.011536445517311034,0.012480677643748439,0.013424909770185844,268,63,nan,nan,0,,True,True,elhigh-elhigh
p2389,elhigh-radnear-az225,elhigh-radmid-az045,0.3630236136707296,0.5378766850810425,0.5692231880077764,0.3440784937220457,0.35969234721512794,28,18,0.35969234721512794,0.35188542046858684,0.3440784937220457,0.003331266455601667,0.011138193202142765,0.01894511994868392,278,66,nan,nan,0,,True,True,elhigh-elhigh
p2390,elhigh-radnear-az225,elhigh-radmid-az090,0.3744098276562199,0.5481991131549714,0.5750392253620898,0.3440784937220457,0.3545783681398182,28,21,0.3545783681398182,0.3493284309309319,0.3440784937220457,0.019831459516401695,0.025081396725287974,0.0303313339341742,272,68,nan,nan,0,,True,True,elhigh-elhigh
p2391,elhigh-radnear-az225,elhigh-radmid-az135,0.3630535255563611,0.5375083214046074,0.5722895099817639,0.3440784937220457,0.3434079473811069,28,30,0.3440784937220457,0.3437432205515763,0.3434079473811069,0.018975031834315426,0.01931030500478481,0.019645578175254197,272,72,nan,nan,0,,True,True,elhigh-elhigh
p2392,elhigh-radnear-az225,elhigh-radmid-az180,0.3624027151014004,0.5345252675099081,0.5657902672122751,0.3440784937220457,0.35560303382831304,28,19,0.35560303382831304,0.34984076377517936,0.3440784937220457,0.006799681273087332,0.01256195132622101,0.018324221379354688,267,77,nan,nan,0,,True,True,elhigh-elhigh
p2393,elhigh-radnear-az225,elhigh-radmid-az225,0.3575857097509039,0.536803882970338,0.5690616488406506,0.3440784937220457,0.33765850732244423,28,36,0.3440784937220457,0.34086850052224493,0.33765850732244423,0.013507216028858238,0.01671720922865899,0.01992720242845969,261,77,nan,nan,0,,True,True,elhigh-elhigh
p2394,elhigh-radnear-az225,elhigh-radmid-az270,0.3629946297051599,0.5380091678958151,0.5680351542659515,0.3440784937220457,0.33467761382312017,28,43,0.3440784937220457,0.3393780537725829,0.33467761382312017,0.018916135983114202,0.02361657593257699,0.02831701588203972,278,69,nan,nan,0,,True,True,elhigh-elhigh
p2395,elhigh-radnear-az225,elhigh-radmid-az315,0.3555099718498308,0.5382593943393834,0.5676061445409096,0.3440784937220457,0.3357774895562401,28,42,0.3440784937220457,0.3399279916391429,0.3357774895562401,0.01143147812778511,0.015581980210687907,0.019732482293590703,281,69,nan,nan,0,,True,True,elhigh-elhigh
p2396,elhigh-radnear-az225,elhigh-radfar-az000,0.37455201745203387,0.5505569213089216,0.5805531699007188,0.3440784937220457,0.33999633482078295,28,33,0.3440784937220457,0.3420374142714143,0.33999633482078295,0.030473523729988183,0.03251460318061955,0.03455568263125092,285,60,nan,nan,0,,True,True,elhigh-elhigh
p2397,elhigh-radnear-az225,elhigh-radfar-az045,0.37768615545374373,0.5617817667431226,0.5937628164929875,0.3440784937220457,0.3517406582248309,28,24,0.3517406582248309,0.3479095759734383,0.3440784937220457,0.025945497228912817,0.029776579480305432,0.033607661731698046,254,81,nan,nan,0,,True,True,elhigh-elhigh
p2399,elhigh-radnear-az225,elhigh-radfar-az135,0.379923497028054,0.5575015797556323,0.586393957440277,0.3440784937220457,0.35443982782283306,28,22,0.35443982782283306,0.34925916077243935,0.3440784937220457,0.025483669205220938,0.030664336255614655,0.035845003306008316,284,65,nan,nan,0,,True,True,elhigh-elhigh
p2400,elhigh-radnear-az225,elhigh-radfar-az180,0.37199206672189,0.550069105017422,0.583682935493741,0.3440784937220457,0.3435612602938729,28,29,0.3440784937220457,0.3438198770079593,0.3435612602938729,0.027913572999844316,0.028172189713930706,0.028430806428017097,278,71,nan,nan,0,,True,True,elhigh-elhigh
p2401,elhigh-radnear-az225,elhigh-radfar-az225,0.36656482031056253,0.5483881617845798,0.577050548887392,0.3440784937220457,0.3330930922222578,28,45,0.3440784937220457,0.33858579297215174,0.3330930922222578,0.022486326588516847,0.02797902733841079,0.03347172808830473,281,66,nan,nan,0,,True,True,elhigh-elhigh
p2402,elhigh-radnear-az225,elhigh-radfar-az270,0.36589466198499315,0.5441953759193572,0.5751072991194369,0.3440784937220457,0.3342499000230558,28,44,0.3440784937220457,0.3391641968725507,0.3342499000230558,0.021816168262947466,0.026730465112442425,0.03164476196193733,275,69,nan,nan,0,,True,True,elhigh-elhigh
p2404,elhigh-radnear-az270,elhigh-radnear-az315,0.33794937870979114,0.5077465627488529,0.5403322874637807,0.3216859159930162,0.3361849875189326,49,41,0.3361849875189326,0.3289354517559744,0.3216859159930162,0.0017643911908585275,0.009013926953816753,0.016263462716774923,283,68,nan,nan,0,,True,True,elhigh-elhigh
p2405,elhigh-radnear-az270,elhigh-radmid-az000,0.3550612710190355,0.5249557664644482,0.5523913816011968,0.3216859159930162,0.3459669579749205,49,27,0.3459669579749205,0.33382643698396836,0.3216859159930162,0.00909431304411501,0.02123483403506715,0.03337535502601929,280,57,nan,nan,0,,True,True,elhigh-elhigh
p2407,elhigh-radnear-az270,elhigh-radmid-az090,0.35839758349072814,0.5285145942528651,0.5605895315226813,0.3216859159930162,0.3545783681398182,49,21,0.3545783681398182,0.3381321420664172,0.3216859159930162,0.0038192153509099547,0.02026544142431097,0.03671166749771193,284,62,nan,nan,0,,True,True,elhigh-elhigh
p2408,elhigh-radnear-az270,elhigh-radmid-az135,0.36413624190050736,0.5450646139733969,0.574519733508733,0.3216859159930162,0.3434079473811069,49,30,0.3434079473811069,0.33254693168706156,0.3216859159930162,0.020728294519400448,0.0315893102134458,0.04245032590749115,284,66,nan,nan,0,,True,True,elhigh-elhigh
p2409,elhigh-radnear-az270,elhigh-radmid-az180,0.3623889006787491,0.5405921813520975,0.5734492505787526,0.3216859159930162,0.35560303382831304,49,19,0.35560303382831304,0.33864447491066463,0.3216859159930162,0.006785866850436084,0.0237444257680845,0.04070298468573291,279,71,nan,nan,0,,True,True,elhigh-elhigh
p2410,elhigh-radnear-az270,elhigh-radmid-az225,0.3582834413701241,0.5268523967995412,0.5613017402457792,0.3216859159930162,0.33765850732244423,49,36,0.33765850732244423,0.3296722116577302,0.3216859159930162,0.020624934047679844,0.028611229712393882,0.036597525377107865,273,71,nan,nan,0,,True,True,elhigh-elhigh
p2411,elhigh-radnear-az270,elhigh-radmid-az270,0.33881616388376734,0.5159153518073907,0.548345829686682,0.3216859159930162,0.33467761382312017,49,43,0.33467761382312017,0.32818176490806816,0.3216859159930162,0.004138550060647173,0.010634398975699177,0.017130247890751127,290,63,nan,nan,0,,True,True,elhigh-elhigh
p2412,elhigh-radnear-az270,elhigh-radmid-az315,0.35270894549766607,0.5355934579577261,0.5668334300229395,0.3216859159930162,0.3357774895562401,49,42,0.3357774895562401,0.32873170277462815,0.3216859159930162,0.016931455941425977,0.023977242723037917,0.031023029504649857,293,63,nan,nan,0,,True,True,elhigh-elhigh
p2413,elhigh-radnear-az270,elhigh-radfar-az000,0.3705149556532094,0.5497390295868687,0.581816049508337,0.3216859159930162,0.33999633482078295,49,33,0.33999633482078295,0.3308411254068996,0.3216859159930162,0.030518620832426457,0.03967383024630983,0.048829039660193196,297,54,nan,nan,0,,True,True,elhigh-elhigh
p2414,elhigh-radnear-az270,elhigh-radfar-az045,0.3732945090521559,0.5536486676308661,0.5865007656460861,0.3216859159930162,0.3517406582248309,49,24,0.3517406582248309,0.33671328710892356,0.3216859159930162,0.021553850827324972,0.03658122194323232,0.051608593059139674,266,75,nan,nan,0,,True,True,elhigh-elhigh
p2415,elhigh-radnear-az270,elhigh-radfar-az090,0.3607250938012508,0.5414880818320915,0.5754301748231244,0.3216859159930162,0.33715840306367034,49,39,0.33715840306367034,0.3294221595283433,0.3216859159930162,0.023566690737580442,0.03130293427290748,0.03903917780823457,290,61,nan,nan,0,,True,True,elhigh-elhigh
p2416,elhigh-radnear-az270,elhigh-radfar-az135,0.35961517597598114,0.5438627391942892,0.575370329272725,0.3216859159930162,0.35443982782283306,49,22,0.35443982782283306,0.3380628719079246,0.3216859159930162,0.005175348153148074,0.021552304068056527,0.037929259982964925,296,59,nan,nan,0,,True,True,elhigh-elhigh
p2417,elhigh-radnear-az270,elhigh-radfar-az180,0.3765597990234278,0.558548616156398,0.5872795844792769,0.3216859159930162,0.3435612602938729,49,29,0.3435612602938729,0.33262358814344456,0.3216859159930162,0.03299853872955488,0.04393621087998323,0.054873883030411574,290,65,nan,nan,0,,True,True,elhigh-elhigh
p2418,elhigh-radnear-az270,elhigh-radfar-az225,0.36293612431812033,0.5445898252281197,0.5762630311212135,0.3216859159930162,0.3330930922222578,49,45,0.3330930922222578,0.327389504107637,0.3216859159930162,0.02984303209586253,0.035546620210483326,0.04125020832510412,293,60,nan,nan,0,,True,True,elhigh-elhigh
p2419,elhigh-radnear-az270,elhigh-radfar-az270,0.3515468255181798,0.534074890995658,0.572302184485008,0.3216859159930162,0.3342499000230558,49,44,0.3342499000230558,0.327967908008036,0.3216859159930162,0.01729692549512396,0.023578917510143793,0.02986090952516357,287,63,nan,nan,0,,True,True,elhigh-elhigh
p2420,elhigh-radnear-az270,elhigh-radfar-az315,0.3707617410477783,0.5507222410846129,0.5814262257734926,0.3216859159930162,0.3370014455332844,49,40,0.3370014455332844,0.32934368076315035,0.3216859159930162,0.03376029551449389,0.04141806028462797,0.0490758250547621,287,63,nan,nan,0,,True,True,elhigh-elhigh
p2421,elhigh-radnear-az315,elhigh-radmid-az000,0.358252478945566,0.520821549393842,0.5489924710005459,0.3361849875189326,0.3459669579749205,41,27,0.3459669579749205,0.3410759727469266,0.3361849875189326,0.012285520970645503,0.01717650619863942,0.02206749142663339,277,61,nan,nan,0,,True,True,elhigh-elhigh
p2422,elhigh-radnear-az315,elhigh-radmid-az045,0.3689138086253084,0.5459018933109644,0.5736106625444779,0.3361849875189326,0.35969234721512794,41,18,0.35969234721512794,0.3479386673670303,0.3361849875189326,0.009221461410180487,0.02097514125827815,0.032728821106375816,287,64,nan,nan,0,,True,True,elhigh-elhigh
p2423,elhigh-radnear-az315,elhigh-radmid-az090,0.34971032684249237,0.5236793054805172,0.5613172033336244,0.3361849875189326,0.3545783681398182,41,21,0.3545783681398182,0.3453816778293754,0.3361849875189326,-0.00486804129732582,0.00432864901311697,0.01352533932355976,281,66,nan,nan,0,,False,True,elhigh-elhigh
p2424,elhigh-radnear-az315,elhigh-radmid-az135,0.36446640930267776,0.5423060579186919,0.5750785122741998,0.3361849875189326,0.3434079473811069,41,30,0.3434079473811069,0.3397964674500198,0.3361849875189326,0.021058461921570848,0.024669941852657973,0.028281421783745153,281,70,nan,nan,0,,True,True,elhigh-elhigh
p2425,elhigh-radnear-az315,elhigh-radmid-az180,0.37214406234860176,0.5474882236791244,0.5757488117797361,0.3361849875189326,0.35560303382831304,41,19,0.35560303382831304,0.3458940106736228,0.3361849875189326,0.016541028520288714,0.026250051674978958,0.035959074829669146,276,75,nan,nan,0,,True,True,elhigh-elhigh
p2426,elhigh-radnear-az315,elhigh-radmid-az225,0.36618759170763593,0.539761477457851,0.565801187839436,0.3361849875189326,0.33765850732244423,41,36,0.33765850732244423,0.3369217474206884,0.3361849875189326,0.028529084385191694,0.029265844286947507,0.03000260418870332,270,75,nan,nan,0,,True,True,elhigh-elhigh
p2427,elhigh-radnear-az315,elhigh-radmid-az270,0.3446219272722298,0.5195188379629584,0.5570523691169619,0.3361849875189326,0.33467761382312017,41,43,0.3361849875189326,0.3354313006710264,0.33467761382312017,0.008436939753297179,0.0091906266012034,0.00994431344910962,287,67,nan,nan,0,,True,True,elhigh-elhigh
p2428,elhigh-radnear-az315,elhigh-radmid-az315,0.33981105266516576,0.5198883873344075,0.5542101852188283,0.3361849875189326,0.3357774895562401,41,42,0.3361849875189326,0.3359812385375863,0.3357774895562401,0.0036260651462331484,0.003829814127579434,0.004033563108925664,290,67,nan,nan,0,,True,True,elhigh-elhigh
p2429,elhigh-radnear-az315,elhigh-radfar-az000,0.3642691456543599,0.5433287850044519,0.5764622245291724,0.3361849875189326,0.33999633482078295,41,33,0.33999633482078295,0.33809066116985775,0.3361849875189326,0.024272810833576963,0.026178484484502162,0.028084158135427306,294,58,nan,nan,0,,True,True,elhigh-elhigh
p2430,elhigh-radnear-az315,elhigh-radfar-az045,0.36842383959007097,0.5436491881081543,0.582294303974717,0.3361849875189326,0.3517406582248309,41,24,0.3517406582248309,0.34396282287188173,0.3361849875189326,0.016683181365240052,0.024461016718189232,0.03223885207113836,263,79,nan,nan,0,,True,True,elhigh-elhigh
p2431,elhigh-radnear-az315,elhigh-radfar-az090,0.3694394439892749,0.5549492508800556,0.5867391675055905,0.3361849875189326,0.33715840306367034,41,39,0.33715840306367034,0.3366716952913015,0.3361849875189326,0.032281040925604576,0.03276774869797344,0.03325445647034231,287,65,nan,nan,0,,True,True,elhigh-elhigh
p2432,elhigh-radnear-az315,elhigh-radfar-az135,0.3604208484412829,0.5412421489211587,0.5762123327755584,0.3361849875189326,0.35443982782283306,41,22,0.35443982782283306,0.34531240767088284,0.3361849875189326,0.0059810206184498504,0.015108440770400078,0.024235860922350305,293,63,nan,nan,0,,True,True,elhigh-elhigh
p2433,elhigh-radnear-az315,elhigh-radfar-az180,0.37441621062263325,0.5498451864370156,0.5804038550154116,0.3361849875189326,0.3435612602938729,41,29,0.3435612602938729,0.3398731239064028,0.3361849875189326,0.030854950328760344,0.034543086716230464,0.03823122310370064,287,69,nan,nan,0,,True,True,elhigh-elhigh
p2434,elhigh-radnear-az315,elhigh-radfar-az225,0.36511808872492857,0.5440732354030683,0.5799437857985106,0.3361849875189326,0.3330930922222578,41,45,0.3361849875189326,0.3346390398705952,0.3330930922222578,0.02893310120599596,0.03047904885433339,0.032024996502670766,290,64,nan,nan,0,,True,True,elhigh-elhigh
p2435,elhigh-radnear-az315,elhigh-radfar-az270,0.3579570376159295,0.5354414739938211,0.569414903396749,0.3361849875189326,0.3342499000230558,41,44,0.3361849875189326,0.3352174437709942,0.3342499000230558,0.021772050096996898,0.02273959384493529,0.023707137592873684,284,67,nan,nan,0,,True,True,elhigh-elhigh
p2436,elhigh-radnear-az315,elhigh-radfar-az315,0.3420069716709275,0.5213863778533276,0.5584808309957581,0.3361849875189326,0.3370014455332844,41,40,0.3370014455332844,0.3365932165261085,0.3361849875189326,0.005005526137643046,0.005413755144818955,0.005821984151994863,284,67,nan,nan,0,,True,True,elhigh-elhigh
p2437,elhigh-radmid-az000,elhigh-radmid-az045,0.37015159587523816,0.545766883341336,0.5714218261855647,0.3459669579749205,0.35969234721512794,27,18,0.35969234721512794,0.3528296525950242,0.3459669579749205,0.01045924866011022,0.01732194328021397,0.024184637900317663,284,53,nan,nan,0,,True,True,elhigh-elhigh
p2438,elhigh-radmid-az000,elhigh-radmid-az090,0.37019074521734796,0.5448869825906288,0.5729859873395992,0.3459669579749205,0.3545783681398182,27,21,0.3545783681398182,0.35027266305736937,0.3459669579749205,0.015612377077529771,0.01991808215997859,0.024223787242427464,278,55,nan,nan,0,,True,True,elhigh-elhigh
p2439,elhigh-radmid-az000,elhigh-radmid-az135,0.36172110794306633,0.5379668829092408,0.5714739481709536,0.3459669579749205,0.3434079473811069,27,30,0.3459669579749205,0.3446874526780137,0.3434079473811069,0.015754149968145836,0.017033655265052627,0.01831316056195942,278,59,nan,nan,0,,True,True,elhigh-elhigh
p2440,elhigh-radmid-az000,elhigh-radmid-az180,0.3672496720455488,0.5445347283936195,0.5721204388172272,0.3459669579749205,0.35560303382831304,27,19,0.35560303382831304,0.35078499590161677,0.3459669579749205,0.011646638217235772,0.016464676143932044,0.021282714070628317,273,64,nan,nan,0,,True,True,elhigh-elhigh
p2441,elhigh-radmid-az000,elhigh-radmid-az225,0.36814274771034294,0.5383350885646049,0.567295696202355,0.3459669579749205,0.33765850732244423,27,36,0.3459669579749205,0.3418127326486824,0.33765850732244423,0.022175789735422446,0.02633001506166055,0.03048424038789871,267,64,nan,nan,0,,True,True,elhigh-elhigh
p2442,elhigh-radmid-az000,elhigh-radmid-az270,0.36491298648932013,0.5368243940161957,0.5670948347586102,0.3459669579749205,0.33467761382312017,27,43,0.3459669579749205,0.34032228589902036,0.33467761382312017,0.018946028514399638,0.024590700590299774,0.030235372666199967,284,56,nan,nan,0,,True,True,elhigh-elhigh
p2443,elhigh-radmid-az000,elhigh-radmid-az315,0.37050072849846705,0.5473202507525619,0.5759843143413832,0.3459669579749205,0.3357774895562401,27,42,0.3459669579749205,0.3408722237655803,0.3357774895562401,0.02453377052354655,0.02962850473288675,0.03472323894222695,287,56,nan,nan,0,,True,True,elhigh-elhigh
p2444,elhigh-radmid-az000,elhigh-radfar-az000,0.3494893916392621,0.5293173233646634,0.5645599841532137,0.3459669579749205,0.33999633482078295,27,33,0.3459669579749205,0.3429816463978517,0.33999633482078295,0.0035224336643416287,0.006507745241410401,0.009493056818479173,291,47,nan,nan,0,,True,True,elhigh-elhigh
p2445,elhigh-radmid-az000,elhigh-radfar-az045,0.37271193408379183,0.5550126115562495,0.5870254707105333,0.3459669579749205,0.3517406582248309,27,24,0.3517406582248309,0.3488538080998757,0.3459669579749205,0.020971275858960914,0.023858125983916123,0.026744976108871332,260,68,nan,nan,0,,True,True,elhigh-elhigh
p2446,elhigh-radmid-az000,elhigh-radfar-az090,0.3738812266435,0.5552428706114569,0.5857100176965988,0.3459669579749205,0.33715840306367034,27,39,0.3459669579749205,0.3415626805192954,0.33715840306367034,0.02791426866857949,0.032318546124204595,0.036722823579829644,284,54,nan,nan,0,,True,True,elhigh-elhigh
p2447,elhigh-radmid-az000,elhigh-radfar-az135,0.3687460085682959,0.5450622939535547,0.5743898185061754,0.3459669579749205,0.35443982782283306,27,22,0.35443982782283306,0.3502033928988768,0.3459669579749205,0.01430618074546286,0.018542615669419116,0.022779050593375427,290,52,nan,nan,0,,True,True,elhigh-elhigh
