group,target_class,subset_name,player_count,player_index,viewpoint,ring_id,elevation,radius,azimuth,rank,shapley_value,share_of_subset_value,singleton_subset_scene_value,mean_strict_quality_on_observed_rows,observed_scene_count,observed_scene_rate_within_subset,matched_scene_count,matched_scene_rate_within_subset,subset_scene_count,complete_subset_scene_count,max_views_seen_in_any_subset_scene,grand_value_all_players,empty_coalition_value
per_class,tank,perimeter_same_az225,8,6,elhigh-radnear-az225,elhigh-radnear,high,near,225,2,0.18596226306874908,0.20046961659709162,0.3545785265728894,0.9219041690895124,5,0.38461538461538464,5,0.38461538461538464,13,0,4,0.9276331557140663,0.0
per_class,tank,perimeter_same_az225,8,5,elmid-radfar-az225,elmid-radfar,mid,far,225,3,0.128555408007574,0.13858431775071214,0.3424922750668337,0.8904799151737677,5,0.38461538461538464,5,0.38461538461538464,13,0,4,0.9276331557140663,0.0
per_class,tank,perimeter_same_az225,8,2,ellow-radmid-az225,ellow-radmid,low,mid,225,4,0.08858596087561181,0.09549676003917819,0.16080365276563777,0.696815828651097,3,0.23076923076923078,3,0.23076923076923078,13,0,4,0.9276331557140663,0.0
per_class,tank,perimeter_same_az225,8,1,ellow-radnear-az225,ellow-radnear,low,near,225,5,0.07245117805940876,0.0781032648662044,0.07245117805940883,0.9418653147723148,1,0.07692307692307693,1,0.07692307692307693,13,0,4,0.9276331557140663,0.0
per_class,tank,perimeter_same_az225,8,4,elmid-radnear-az225,elmid-radnear,mid,near,225,6,0.06410439457099185,0.06910532916608188,0.06410439457099179,0.8333571294228932,1,0.07692307692307693,1,0.07692307692307693,13,0,4,0.9276331557140663,0.0
per_class,tank,perimeter_same_az225,8,3,ellow-radfar-az225,ellow-radfar,low,far,225,7,0.05930903698159944,0.06393587445237982,0.1338542090500969,0.8700523588256299,2,0.15384615384615385,2,0.15384615384615385,13,0,4,0.9276331557140663,0.0
per_class,tank,perimeter_same_az225,8,8,elhigh-radfar-az225,elhigh-radfar,high,far,225,8,0.04365784851195986,0.0470636999583669,0.1377993479079575,0.8956957614017238,2,0.15384615384615385,2,0.15384615384615385,13,0,4,0.9276331557140663,0.0
per_class,tent,perimeter_same_az225,8,1,ellow-radnear-az225,ellow-radnear,low,near,225,1,0.21880375771309007,0.22315338292195624,0.41793356821468947,0.9751783258342753,6,0.42857142857142855,6,0.42857142857142855,14,0,4,0.9805083608775612,0.0
per_class,tent,perimeter_same_az225,8,4,elmid-radnear-az225,elmid-radnear,mid,near,225,2,0.17673354112435555,0.18024684763134288,0.4137003670645851,0.9653008564840319,6,0.42857142857142855,6,0.42857142857142855,14,0,4,0.9805083608775612,0.0
per_class,tent,perimeter_same_az225,8,5,elmid-radfar-az225,elmid-radfar,mid,far,225,3,0.144062313414109,0.14692614480632507,0.2739090343636167,0.9586816202726585,4,0.2857142857142857,4,0.2857142857142857,14,0,4,0.9805083608775612,0.0
per_class,tent,perimeter_same_az225,8,7,elhigh-radmid-az225,elhigh-radmid,high,mid,225,4,0.14375540649854507,0.14661313685268637,0.2724135045803168,0.9534472660311089,4,0.2857142857142857,4,0.2857142857142857,14,0,4,0.9805083608775612,0.0
per_class,tent,perimeter_same_az225,8,6,elhigh-radnear-az225,elhigh-radnear,high,near,225,5,0.09289638197354412,0.09474307989622982,0.20559783523170871,0.9594565644146407,3,0.21428571428571427,3,0.21428571428571427,14,0,4,0.9805083608775612,0.0
per_class,tent,perimeter_same_az225,8,8,elhigh-radfar-az225,elhigh-radfar,high,far,225,6,0.09166322050968162,0.09348540427298596,0.13652444711363135,0.9556711297954195,2,0.14285714285714285,2,0.14285714285714285,14,0,4,0.9805083608775612,0.0
per_class,tent,perimeter_same_az225,8,3,ellow-radfar-az225,ellow-radfar,low,far,225,7,0.07741533227371672,0.07895428061870835,0.20514325206639686,0.957335176309852,3,0.21428571428571427,3,0.21428571428571427,14,0,4,0.9805083608775612,0.0
per_class,tent,perimeter_same_az225,8,2,ellow-radmid-az225,ellow-radmid,low,mid,225,8,0.03517840737051947,0.03587772299976573,0.06953410106026554,0.9734774148437175,1,0.07142857142857142,1,0.07142857142857142,14,0,4,0.9805083608775612,0.0
per_class,tower,perimeter_same_az225,8,5,elmid-radfar-az225,elmid-radfar,mid,far,225,1,0.2986391945769396,0.30646357788683654,0.4202193420579871,0.945493519630471,4,0.4444444444444444,4,0.4444444444444444,9,0,3,0.9744687986616598,0.0
